,MODEL,STARTUP,SHUTDOWN,NCOST,COST_2,COST_1,COST_0
GenCo0,2,0.0,0,2,0.0,190.30194115136752,0.0
GenCo1,2,0.0,0,2,0.0,241.85480753065406,0.0
GenCo2,2,0.0,0,2,0.0,231.52960965930902,0.0
GenCo3,2,0.0,0,2,0.0,246.53659175643858,0.0
GenCo4,2,0.0,0,2,0.0,245.72724378051564,0.0
GenCo5,2,0.0,0,2,0.0,241.33705822544061,0.0
GenCo6,2,0.0,0,2,0.0,241.06837761679688,0.0
GenCo7,2,0.0,0,2,0.0,251.3166851585638,0.0
GenCo8,2,0.0,0,2,0.0,251.92183364181983,0.0
GenCo9,2,0.0,0,2,0.0,242.55214898677522,0.0
GenCo10,2,0.0,0,2,0.0,238.41591122836726,0.0
GenCo11,2,0.0,0,2,0.0,242.28532988363332,0.0
GenCo12,2,0.0,0,2,0.0,251.12942529365398,0.0
GenCo13,2,0.0,0,2,0.0,248.61749388920524,0.0
GenCo14,2,0.0,0,2,0.0,231.39548423414055,0.0
GenCo15,2,0.0,0,2,0.0,240.94607767467005,0.0
GenCo16,2,0.0,0,2,0.0,230.20868712259866,0.0
GenCo17,2,0.0,0,2,0.0,230.83532765988812,0.0
GenCo18,2,0.0,0,2,0.0,236.38029029399453,0.0
GenCo19,2,0.0,0,2,0.0,237.45614682531843,0.0
GenCo20,2,0.0,0,2,0.0,248.35967806123426,0.0
GenCo21,2,0.0,0,2,0.0,243.78913236641068,0.0
GenCo22,2,0.0,0,2,0.0,236.8480496042609,0.0
GenCo23,2,0.0,0,2,0.0,241.61416013418946,0.0
GenCo24,2,0.0,0,2,0.0,241.00222146821486,0.0
GenCo25,2,0.0,0,2,0.0,230.11845313393837,0.0
GenCo26,2,0.0,0,2,0.0,230.17267464702516,0.0
GenCo27,2,0.0,0,2,0.0,227.85334571793254,0.0
GenCo28,2,0.0,0,2,0.0,236.54373952835718,0.0
GenCo29,2,0.0,0,2,0.0,239.11206391273547,0.0
GenCo30,2,0.0,0,2,0.0,247.23186065621977,0.0
GenCo31,2,0.0,0,2,0.0,102.48838993934038,0.0
GenCo32,2,0.0,0,2,0.0,207.34933105705866,0.0
GenCo33,2,0.0,0,2,0.0,198.16051909952446,0.0
GenCo34,2,0.0,0,2,0.0,191.7247189889611,0.0
GenCo35,2,0.0,0,2,0.0,189.1805795626826,0.0
GenCo36,2,0.0,0,2,0.0,190.19926367146735,0.0
GenCo37,2,0.0,0,2,0.0,189.9175970939536,0.0
GenCo38,2,0.0,0,2,0.0,196.25372451889373,0.0
GenCo39,2,0.0,0,2,0.0,191.93693869144445,0.0
GenCo40,2,0.0,0,2,0.0,199.50230938787237,0.0
GenCo41,2,0.0,0,2,0.0,206.42854263696253,0.0
GenCo42,2,0.0,0,2,0.0,205.43398125367398,0.0
GenCo43,2,0.0,0,2,0.0,193.03161298929237,0.0
GenCo44,2,0.0,0,2,0.0,207.55492749419233,0.0
GenCo45,2,0.0,0,2,0.0,200.53445529163926,0.0
GenCo46,2,0.0,0,2,0.0,207.7030114850718,0.0
GenCo47,2,0.0,0,2,0.0,195.65481055759332,0.0
GenCo48,2,0.0,0,2,0.0,204.38957765806106,0.0
GenCo49,2,0.0,0,2,0.0,200.04593868393312,0.0
GenCo50,2,0.0,0,2,0.0,208.7416392728208,0.0
GenCo51,2,0.0,0,2,0.0,197.67076360404377,0.0
GenCo52,2,0.0,0,2,0.0,201.01089995789042,0.0
GenCo53,2,0.0,0,2,0.0,198.02670562914534,0.0
GenCo54,2,0.0,0,2,0.0,190.99537286206947,0.0
GenCo55,2,0.0,0,2,0.0,191.03923528795983,0.0
GenCo56,2,0.0,0,2,0.0,193.25690732917099,0.0
GenCo57,2,0.0,0,2,0.0,193.36469946185494,0.0
GenCo58,2,0.0,0,2,0.0,197.83015800068102,0.0
GenCo59,2,0.0,0,2,0.0,191.39681184950308,0.0
GenCo60,2,0.0,0,2,0.0,193.4002978514935,0.0
GenCo61,2,0.0,0,2,0.0,197.85592169803414,0.0
GenCo62,2,0.0,0,2,0.0,202.77464418478914,0.0
GenCo63,2,0.0,0,2,0.0,204.44420530731347,0.0
GenCo64,2,0.0,0,2,0.0,204.72033209295395,0.0
GenCo65,2,0.0,0,2,0.0,192.72247620956196,0.0
GenCo66,2,0.0,0,2,0.0,191.60524485692002,0.0
GenCo67,2,0.0,0,2,0.0,204.48402600345426,0.0
GenCo68,2,0.0,0,2,0.0,189.4997834729888,0.0
GenCo69,2,0.0,0,2,0.0,189.69084849306665,0.0
GenCo70,2,0.0,0,2,0.0,206.4303897537926,0.0
GenCo71,2,0.0,0,2,0.0,202.56550737760725,0.0
GenCo72,2,0.0,0,2,0.0,200.31290744680692,0.0
GenCo73,2,0.0,0,2,0.0,204.93339310288675,0.0
GenCo74,2,0.0,0,2,0.0,200.8196810073883,0.0
GenCo75,2,0.0,0,2,0.0,196.97011110659705,0.0
GenCo76,2,0.0,0,2,0.0,194.08667461026226,0.0
GenCo77,2,0.0,0,2,0.0,208.5746455902961,0.0
GenCo78,2,0.0,0,2,0.0,207.85937043177753,0.0
GenCo79,2,0.0,0,2,0.0,204.49471368753748,0.0
GenCo80,2,0.0,0,2,0.0,207.3297832819766,0.0
GenCo81,2,0.0,0,2,0.0,190.91650880777044,0.0
GenCo82,2,0.0,0,2,0.0,206.02279793287622,0.0
GenCo83,2,0.0,0,2,0.0,197.2407916996896,0.0
GenCo84,2,0.0,0,2,0.0,201.0265273368847,0.0
GenCo85,2,0.0,0,2,0.0,199.9852005386649,0.0
GenCo86,2,0.0,0,2,0.0,208.32692619400015,0.0
GenCo87,2,0.0,0,2,0.0,197.24572760703927,0.0
GenCo88,2,0.0,0,2,0.0,207.42357017225194,0.0
GenCo89,2,0.0,0,2,0.0,199.7998614815486,0.0
GenCo90,2,0.0,0,2,0.0,193.4719155456132,0.0
GenCo91,2,0.0,0,2,0.0,193.35069634752605,0.0
GenCo92,2,0.0,0,2,0.0,206.20355888915407,0.0
