,MODEL,STARTUP,SHUTDOWN,NCOST,COST_2,COST_1,COST_0
GenCo0,2,0.0,0,2,0.0,199.36291868701335,0.0
GenCo1,2,0.0,0,2,0.0,236.75094686699055,0.0
GenCo2,2,0.0,0,2,0.0,233.7365647457531,0.0
GenCo3,2,0.0,0,2,0.0,248.69551725285118,0.0
GenCo4,2,0.0,0,2,0.0,248.68977749843077,0.0
GenCo5,2,0.0,0,2,0.0,243.81617473556355,0.0
GenCo6,2,0.0,0,2,0.0,236.57221661208627,0.0
GenCo7,2,0.0,0,2,0.0,244.95495869116886,0.0
GenCo8,2,0.0,0,2,0.0,239.20183535018802,0.0
GenCo9,2,0.0,0,2,0.0,247.1956671753808,0.0
GenCo10,2,0.0,0,2,0.0,235.21407427243503,0.0
GenCo11,2,0.0,0,2,0.0,232.9368075101918,0.0
GenCo12,2,0.0,0,2,0.0,249.76368125478888,0.0
GenCo13,2,0.0,0,2,0.0,235.98793582466382,0.0
GenCo14,2,0.0,0,2,0.0,250.24919357496893,0.0
GenCo15,2,0.0,0,2,0.0,251.46707295307579,0.0
GenCo16,2,0.0,0,2,0.0,243.34534250892926,0.0
GenCo17,2,0.0,0,2,0.0,234.9456516698005,0.0
GenCo18,2,0.0,0,2,0.0,249.92803797597307,0.0
GenCo19,2,0.0,0,2,0.0,236.9952998970894,0.0
GenCo20,2,0.0,0,2,0.0,233.11872013812476,0.0
GenCo21,2,0.0,0,2,0.0,238.47131285952128,0.0
GenCo22,2,0.0,0,2,0.0,234.81851507940172,0.0
GenCo23,2,0.0,0,2,0.0,247.1680941826182,0.0
GenCo24,2,0.0,0,2,0.0,225.34832513977733,0.0
GenCo25,2,0.0,0,2,0.0,242.81923796982352,0.0
GenCo26,2,0.0,0,2,0.0,241.71899231687846,0.0
GenCo27,2,0.0,0,2,0.0,226.31548556370637,0.0
GenCo28,2,0.0,0,2,0.0,232.3038023874194,0.0
GenCo29,2,0.0,0,2,0.0,239.7391434334683,0.0
GenCo30,2,0.0,0,2,0.0,229.03549674871027,0.0
GenCo31,2,0.0,0,2,0.0,104.48234671417131,0.0
GenCo32,2,0.0,0,2,0.0,190.36272906144958,0.0
GenCo33,2,0.0,0,2,0.0,204.7356733261881,0.0
GenCo34,2,0.0,0,2,0.0,202.1899390708903,0.0
GenCo35,2,0.0,0,2,0.0,191.69426803236365,0.0
GenCo36,2,0.0,0,2,0.0,202.29127907453224,0.0
GenCo37,2,0.0,0,2,0.0,195.88060366109863,0.0
GenCo38,2,0.0,0,2,0.0,207.00704803855237,0.0
GenCo39,2,0.0,0,2,0.0,207.84530228356726,0.0
GenCo40,2,0.0,0,2,0.0,199.39026334993912,0.0
GenCo41,2,0.0,0,2,0.0,205.03094951249233,0.0
GenCo42,2,0.0,0,2,0.0,190.59663351402946,0.0
GenCo43,2,0.0,0,2,0.0,191.18063348915058,0.0
GenCo44,2,0.0,0,2,0.0,203.2205456776115,0.0
GenCo45,2,0.0,0,2,0.0,190.11122898380873,0.0
GenCo46,2,0.0,0,2,0.0,192.4851059220667,0.0
GenCo47,2,0.0,0,2,0.0,195.97952307562002,0.0
GenCo48,2,0.0,0,2,0.0,198.44086252071386,0.0
GenCo49,2,0.0,0,2,0.0,197.44445082045416,0.0
GenCo50,2,0.0,0,2,0.0,200.73132338078938,0.0
GenCo51,2,0.0,0,2,0.0,190.98328132147608,0.0
GenCo52,2,0.0,0,2,0.0,192.00191465388392,0.0
GenCo53,2,0.0,0,2,0.0,196.84848718817867,0.0
GenCo54,2,0.0,0,2,0.0,198.15080787253297,0.0
GenCo55,2,0.0,0,2,0.0,202.04219041265225,0.0
GenCo56,2,0.0,0,2,0.0,206.11713101786793,0.0
GenCo57,2,0.0,0,2,0.0,198.39058330114696,0.0
GenCo58,2,0.0,0,2,0.0,197.445907073454,0.0
GenCo59,2,0.0,0,2,0.0,192.35305303987724,0.0
GenCo60,2,0.0,0,2,0.0,197.12271760424574,0.0
GenCo61,2,0.0,0,2,0.0,196.79635125021557,0.0
GenCo62,2,0.0,0,2,0.0,208.73306216998165,0.0
GenCo63,2,0.0,0,2,0.0,200.93131330740164,0.0
GenCo64,2,0.0,0,2,0.0,206.08862247221873,0.0
GenCo65,2,0.0,0,2,0.0,190.05583505108845,0.0
GenCo66,2,0.0,0,2,0.0,189.116444000423,0.0
GenCo67,2,0.0,0,2,0.0,200.16047541348155,0.0
GenCo68,2,0.0,0,2,0.0,196.8934840059164,0.0
GenCo69,2,0.0,0,2,0.0,195.8318187606174,0.0
