,MODEL,STARTUP,SHUTDOWN,NCOST,COST_2,COST_1,COST_0
GenCo0,2,0.0,0,2,0.0,202.35525752718758,0.0
GenCo1,2,0.0,0,2,0.0,244.96696816402988,0.0
GenCo2,2,0.0,0,2,0.0,243.73354881771112,0.0
GenCo3,2,0.0,0,2,0.0,230.14587139465144,0.0
GenCo4,2,0.0,0,2,0.0,252.17914317236952,0.0
GenCo5,2,0.0,0,2,0.0,230.48216142843086,0.0
GenCo6,2,0.0,0,2,0.0,242.5601579360387,0.0
GenCo7,2,0.0,0,2,0.0,234.33302384953535,0.0
GenCo8,2,0.0,0,2,0.0,250.39887608886164,0.0
GenCo9,2,0.0,0,2,0.0,242.05556521499736,0.0
GenCo10,2,0.0,0,2,0.0,228.64327927986258,0.0
GenCo11,2,0.0,0,2,0.0,237.29279128345374,0.0
GenCo12,2,0.0,0,2,0.0,244.52965005144335,0.0
GenCo13,2,0.0,0,2,0.0,242.52523109177636,0.0
GenCo14,2,0.0,0,2,0.0,234.7010513603132,0.0
GenCo15,2,0.0,0,2,0.0,231.059065333621,0.0
GenCo16,2,0.0,0,2,0.0,229.73279247151498,0.0
GenCo17,2,0.0,0,2,0.0,245.7582161529331,0.0
GenCo18,2,0.0,0,2,0.0,249.63377819756153,0.0
GenCo19,2,0.0,0,2,0.0,242.9512955120017,0.0
GenCo20,2,0.0,0,2,0.0,237.5076089012531,0.0
GenCo21,2,0.0,0,2,0.0,235.82956029881146,0.0
GenCo22,2,0.0,0,2,0.0,247.28620544094284,0.0
GenCo23,2,0.0,0,2,0.0,236.33052849304164,0.0
GenCo24,2,0.0,0,2,0.0,229.14543853044736,0.0
GenCo25,2,0.0,0,2,0.0,238.2345811790663,0.0
GenCo26,2,0.0,0,2,0.0,232.92478350711252,0.0
GenCo27,2,0.0,0,2,0.0,247.8328674202604,0.0
GenCo28,2,0.0,0,2,0.0,243.63138604511934,0.0
GenCo29,2,0.0,0,2,0.0,228.6051092737924,0.0
GenCo30,2,0.0,0,2,0.0,244.54058269361005,0.0
GenCo31,2,0.0,0,2,0.0,97.25297083538958,0.0
