,MODEL,STARTUP,SHUTDOWN,NCOST,COST_2,COST_1,COST_0
GenCo0,2,0.0,0,2,0.0,199.41876881990578,0.0
GenCo1,2,0.0,0,2,0.0,242.76212679849658,0.0
GenCo2,2,0.0,0,2,0.0,248.63731732156117,0.0
GenCo3,2,0.0,0,2,0.0,248.8338068169486,0.0
GenCo4,2,0.0,0,2,0.0,237.88589953327,0.0
GenCo5,2,0.0,0,2,0.0,236.8843122261104,0.0
GenCo6,2,0.0,0,2,0.0,247.99584328610064,0.0
GenCo7,2,0.0,0,2,0.0,236.3886930754701,0.0
GenCo8,2,0.0,0,2,0.0,247.51029015813887,0.0
GenCo9,2,0.0,0,2,0.0,246.3788290084412,0.0
GenCo10,2,0.0,0,2,0.0,244.61530164742703,0.0
GenCo11,2,0.0,0,2,0.0,233.59327854541732,0.0
GenCo12,2,0.0,0,2,0.0,252.03026621487905,0.0
GenCo13,2,0.0,0,2,0.0,229.8518572906762,0.0
GenCo14,2,0.0,0,2,0.0,230.47523347126003,0.0
GenCo15,2,0.0,0,2,0.0,229.98666332652652,0.0
GenCo16,2,0.0,0,2,0.0,232.60009892434456,0.0
GenCo17,2,0.0,0,2,0.0,241.4202434051772,0.0
GenCo18,2,0.0,0,2,0.0,232.72971191319314,0.0
GenCo19,2,0.0,0,2,0.0,232.93218299518853,0.0
GenCo20,2,0.0,0,2,0.0,241.48625567180588,0.0
GenCo21,2,0.0,0,2,0.0,246.2500641063163,0.0
GenCo22,2,0.0,0,2,0.0,230.36925053891616,0.0
GenCo23,2,0.0,0,2,0.0,238.28546825943434,0.0
GenCo24,2,0.0,0,2,0.0,234.58301840391124,0.0
GenCo25,2,0.0,0,2,0.0,236.9396173889896,0.0
GenCo26,2,0.0,0,2,0.0,239.54356373439742,0.0
GenCo27,2,0.0,0,2,0.0,227.53913306261154,0.0
GenCo28,2,0.0,0,2,0.0,228.94800249722294,0.0
GenCo29,2,0.0,0,2,0.0,231.05562423052854,0.0
GenCo30,2,0.0,0,2,0.0,229.76918933201512,0.0
GenCo31,2,0.0,0,2,0.0,101.26170169178319,0.0
GenCo32,2,0.0,0,2,0.0,190.01888615016293,0.0
GenCo33,2,0.0,0,2,0.0,196.12041669719582,0.0
GenCo34,2,0.0,0,2,0.0,207.41269392157523,0.0
GenCo35,2,0.0,0,2,0.0,198.27963127191953,0.0
GenCo36,2,0.0,0,2,0.0,190.51494383512312,0.0
GenCo37,2,0.0,0,2,0.0,204.04417640676013,0.0
GenCo38,2,0.0,0,2,0.0,198.46801532455933,0.0
GenCo39,2,0.0,0,2,0.0,208.45197122074345,0.0
GenCo40,2,0.0,0,2,0.0,203.92670489343067,0.0
GenCo41,2,0.0,0,2,0.0,197.2373743240122,0.0
GenCo42,2,0.0,0,2,0.0,194.1400621881382,0.0
GenCo43,2,0.0,0,2,0.0,193.35793354508712,0.0
GenCo44,2,0.0,0,2,0.0,204.85094143138366,0.0
GenCo45,2,0.0,0,2,0.0,196.45411482580664,0.0
GenCo46,2,0.0,0,2,0.0,197.46137386222034,0.0
GenCo47,2,0.0,0,2,0.0,189.59163369128086,0.0
GenCo48,2,0.0,0,2,0.0,206.89333200197177,0.0
GenCo49,2,0.0,0,2,0.0,198.64994715096938,0.0
GenCo50,2,0.0,0,2,0.0,193.85929860476824,0.0
GenCo51,2,0.0,0,2,0.0,193.73522073965586,0.0
GenCo52,2,0.0,0,2,0.0,201.34568160408043,0.0
GenCo53,2,0.0,0,2,0.0,194.24473514993397,0.0
GenCo54,2,0.0,0,2,0.0,205.0689547952712,0.0
GenCo55,2,0.0,0,2,0.0,193.54129602625838,0.0
GenCo56,2,0.0,0,2,0.0,199.7217103301499,0.0
GenCo57,2,0.0,0,2,0.0,193.76698144835524,0.0
GenCo58,2,0.0,0,2,0.0,201.58351717291094,0.0
GenCo59,2,0.0,0,2,0.0,191.4972367334577,0.0
GenCo60,2,0.0,0,2,0.0,198.56053078089323,0.0
GenCo61,2,0.0,0,2,0.0,190.5251199147119,0.0
GenCo62,2,0.0,0,2,0.0,207.36641623887508,0.0
