,MODEL,STARTUP,SHUTDOWN,NCOST,COST_2,COST_1,COST_0
GenCo0,2,0.0,0,2,0.0,193.82004256641622,0.0
GenCo1,2,0.0,0,2,0.0,249.6379181038344,0.0
GenCo2,2,0.0,0,2,0.0,246.91511229094903,0.0
GenCo3,2,0.0,0,2,0.0,240.07956876524815,0.0
GenCo4,2,0.0,0,2,0.0,250.05611150508201,0.0
GenCo5,2,0.0,0,2,0.0,230.90496908233058,0.0
GenCo6,2,0.0,0,2,0.0,238.3453901752299,0.0
GenCo7,2,0.0,0,2,0.0,231.5717719891335,0.0
GenCo8,2,0.0,0,2,0.0,237.15149764049053,0.0
GenCo9,2,0.0,0,2,0.0,232.38503507130028,0.0
GenCo10,2,0.0,0,2,0.0,238.4058219965942,0.0
GenCo11,2,0.0,0,2,0.0,243.70302806089788,0.0
GenCo12,2,0.0,0,2,0.0,250.47172181631274,0.0
GenCo13,2,0.0,0,2,0.0,246.60604398435456,0.0
GenCo14,2,0.0,0,2,0.0,238.4635364353061,0.0
GenCo15,2,0.0,0,2,0.0,242.9810932437545,0.0
GenCo16,2,0.0,0,2,0.0,251.59905389106135,0.0
GenCo17,2,0.0,0,2,0.0,234.7874714158951,0.0
GenCo18,2,0.0,0,2,0.0,236.20794453410608,0.0
GenCo19,2,0.0,0,2,0.0,236.3694435741039,0.0
GenCo20,2,0.0,0,2,0.0,228.90037068822417,0.0
GenCo21,2,0.0,0,2,0.0,232.87248251012974,0.0
GenCo22,2,0.0,0,2,0.0,231.76178872005207,0.0
GenCo23,2,0.0,0,2,0.0,247.04696260957505,0.0
GenCo24,2,0.0,0,2,0.0,231.273635370513,0.0
GenCo25,2,0.0,0,2,0.0,247.56333172543125,0.0
GenCo26,2,0.0,0,2,0.0,241.49418152086096,0.0
GenCo27,2,0.0,0,2,0.0,243.95880531998387,0.0
GenCo28,2,0.0,0,2,0.0,226.1330946045199,0.0
GenCo29,2,0.0,0,2,0.0,237.49300851645614,0.0
GenCo30,2,0.0,0,2,0.0,225.52000316723883,0.0
GenCo31,2,0.0,0,2,0.0,104.95460961280585,0.0
GenCo32,2,0.0,0,2,0.0,189.90857724481603,0.0
GenCo33,2,0.0,0,2,0.0,206.359724739392,0.0
GenCo34,2,0.0,0,2,0.0,197.14558476728246,0.0
GenCo35,2,0.0,0,2,0.0,190.83924965320395,0.0
GenCo36,2,0.0,0,2,0.0,190.17951598365653,0.0
GenCo37,2,0.0,0,2,0.0,189.73501956890587,0.0
GenCo38,2,0.0,0,2,0.0,201.77142203647367,0.0
GenCo39,2,0.0,0,2,0.0,194.0955412378542,0.0
GenCo40,2,0.0,0,2,0.0,199.9102151688351,0.0
GenCo41,2,0.0,0,2,0.0,206.95226429906816,0.0
GenCo42,2,0.0,0,2,0.0,195.1841146670329,0.0
GenCo43,2,0.0,0,2,0.0,192.30094332059517,0.0
GenCo44,2,0.0,0,2,0.0,204.23132787598058,0.0
GenCo45,2,0.0,0,2,0.0,200.26242002536566,0.0
GenCo46,2,0.0,0,2,0.0,199.8900088230137,0.0
GenCo47,2,0.0,0,2,0.0,198.16719386078032,0.0
GenCo48,2,0.0,0,2,0.0,202.2527694456837,0.0
GenCo49,2,0.0,0,2,0.0,208.55376997355182,0.0
GenCo50,2,0.0,0,2,0.0,193.78701965539614,0.0
GenCo51,2,0.0,0,2,0.0,190.90495811635506,0.0
GenCo52,2,0.0,0,2,0.0,201.96379230947062,0.0
GenCo53,2,0.0,0,2,0.0,201.36989432774533,0.0
GenCo54,2,0.0,0,2,0.0,189.4885675665125,0.0
GenCo55,2,0.0,0,2,0.0,205.1589007330836,0.0
GenCo56,2,0.0,0,2,0.0,191.93470195743302,0.0
GenCo57,2,0.0,0,2,0.0,195.02714516476354,0.0
GenCo58,2,0.0,0,2,0.0,191.55578656394474,0.0
GenCo59,2,0.0,0,2,0.0,201.29437259037587,0.0
GenCo60,2,0.0,0,2,0.0,195.66924786024018,0.0
GenCo61,2,0.0,0,2,0.0,203.6830647122065,0.0
GenCo62,2,0.0,0,2,0.0,189.84793776961564,0.0
GenCo63,2,0.0,0,2,0.0,198.3209211442859,0.0
GenCo64,2,0.0,0,2,0.0,204.86828680687105,0.0
GenCo65,2,0.0,0,2,0.0,198.00465656317013,0.0
GenCo66,2,0.0,0,2,0.0,208.42036888299276,0.0
GenCo67,2,0.0,0,2,0.0,206.37461226652476,0.0
GenCo68,2,0.0,0,2,0.0,190.9579557952375,0.0
GenCo69,2,0.0,0,2,0.0,201.6139371366696,0.0
GenCo70,2,0.0,0,2,0.0,200.64569011362624,0.0
GenCo71,2,0.0,0,2,0.0,203.59806671181687,0.0
GenCo72,2,0.0,0,2,0.0,197.35424465378154,0.0
GenCo73,2,0.0,0,2,0.0,208.30709592893035,0.0
GenCo74,2,0.0,0,2,0.0,208.55088941732376,0.0
GenCo75,2,0.0,0,2,0.0,201.6955674365768,0.0
GenCo76,2,0.0,0,2,0.0,197.86161108869192,0.0
GenCo77,2,0.0,0,2,0.0,199.9625436521734,0.0
GenCo78,2,0.0,0,2,0.0,196.03752524902447,0.0
GenCo79,2,0.0,0,2,0.0,200.05463379722434,0.0
GenCo80,2,0.0,0,2,0.0,196.60910895586744,0.0
GenCo81,2,0.0,0,2,0.0,201.01658346596753,0.0
GenCo82,2,0.0,0,2,0.0,201.00914883611165,0.0
GenCo83,2,0.0,0,2,0.0,208.7148127733804,0.0
GenCo84,2,0.0,0,2,0.0,207.73613926196504,0.0
GenCo85,2,0.0,0,2,0.0,193.00737949216003,0.0
GenCo86,2,0.0,0,2,0.0,204.77594646378526,0.0
GenCo87,2,0.0,0,2,0.0,189.7987500002723,0.0
GenCo88,2,0.0,0,2,0.0,203.81769367849583,0.0
GenCo89,2,0.0,0,2,0.0,198.33970069111788,0.0
GenCo90,2,0.0,0,2,0.0,196.78038342695038,0.0
GenCo91,2,0.0,0,2,0.0,201.77953491251134,0.0
GenCo92,2,0.0,0,2,0.0,195.46180052320364,0.0
GenCo93,2,0.0,0,2,0.0,190.57605090844322,0.0
GenCo94,2,0.0,0,2,0.0,164.64859292488566,0.0
GenCo95,2,0.0,0,2,0.0,163.9074459795893,0.0
GenCo96,2,0.0,0,2,0.0,111.00252110720896,0.0
GenCo97,2,0.0,0,2,0.0,110.98541234525402,0.0
GenCo98,2,0.0,0,2,0.0,106.9864501456159,0.0
GenCo99,2,0.0,0,2,0.0,109.55333666503076,0.0
GenCo100,2,0.0,0,2,0.0,105.70301971626284,0.0
GenCo101,2,0.0,0,2,0.0,103.8209979948431,0.0
GenCo102,2,0.0,0,2,0.0,109.25447570203596,0.0
GenCo103,2,0.0,0,2,0.0,103.87225373649794,0.0
GenCo104,2,0.0,0,2,0.0,105.00024753941982,0.0
GenCo105,2,0.0,0,2,0.0,104.88620337636854,0.0
