,MODEL,STARTUP,SHUTDOWN,NCOST,COST_2,COST_1,COST_0
GenCo0,2,0.0,0,2,0.0,199.28741898014255,0.0
GenCo1,2,0.0,0,2,0.0,237.7624269826762,0.0
GenCo2,2,0.0,0,2,0.0,236.5147627751442,0.0
GenCo3,2,0.0,0,2,0.0,229.69385147239555,0.0
GenCo4,2,0.0,0,2,0.0,251.91712466272574,0.0
GenCo5,2,0.0,0,2,0.0,246.8014530977184,0.0
GenCo6,2,0.0,0,2,0.0,229.85494208292033,0.0
GenCo7,2,0.0,0,2,0.0,251.59684568159636,0.0
GenCo8,2,0.0,0,2,0.0,241.99038745111426,0.0
GenCo9,2,0.0,0,2,0.0,247.9700059695477,0.0
GenCo10,2,0.0,0,2,0.0,247.0142416156503,0.0
GenCo11,2,0.0,0,2,0.0,242.30567263701133,0.0
GenCo12,2,0.0,0,2,0.0,251.62760338484028,0.0
GenCo13,2,0.0,0,2,0.0,242.0274006677331,0.0
GenCo14,2,0.0,0,2,0.0,251.7288915911912,0.0
GenCo15,2,0.0,0,2,0.0,244.61661658786662,0.0
GenCo16,2,0.0,0,2,0.0,239.17086734885783,0.0
GenCo17,2,0.0,0,2,0.0,230.74292994628794,0.0
GenCo18,2,0.0,0,2,0.0,246.19174975735282,0.0
GenCo19,2,0.0,0,2,0.0,230.823299240846,0.0
GenCo20,2,0.0,0,2,0.0,241.27393437091354,0.0
GenCo21,2,0.0,0,2,0.0,236.896898023558,0.0
GenCo22,2,0.0,0,2,0.0,243.00725456310852,0.0
GenCo23,2,0.0,0,2,0.0,230.8441445949379,0.0
GenCo24,2,0.0,0,2,0.0,241.13105072991084,0.0
GenCo25,2,0.0,0,2,0.0,238.76418619111467,0.0
GenCo26,2,0.0,0,2,0.0,242.8754271849523,0.0
GenCo27,2,0.0,0,2,0.0,243.24473251261256,0.0
GenCo28,2,0.0,0,2,0.0,242.0427140996715,0.0
GenCo29,2,0.0,0,2,0.0,244.8747266839774,0.0
GenCo30,2,0.0,0,2,0.0,243.01734603000662,0.0
GenCo31,2,0.0,0,2,0.0,102.62560119253634,0.0
GenCo32,2,0.0,0,2,0.0,200.9812929439396,0.0
GenCo33,2,0.0,0,2,0.0,201.99416318511385,0.0
GenCo34,2,0.0,0,2,0.0,207.3255383553082,0.0
GenCo35,2,0.0,0,2,0.0,197.28094812359507,0.0
GenCo36,2,0.0,0,2,0.0,195.21660511027594,0.0
GenCo37,2,0.0,0,2,0.0,197.44805674943672,0.0
GenCo38,2,0.0,0,2,0.0,206.08380508451762,0.0
GenCo39,2,0.0,0,2,0.0,207.03064924463322,0.0
GenCo40,2,0.0,0,2,0.0,192.93712200692656,0.0
GenCo41,2,0.0,0,2,0.0,206.39973942035616,0.0
GenCo42,2,0.0,0,2,0.0,198.33240516768143,0.0
GenCo43,2,0.0,0,2,0.0,191.88094406383118,0.0
GenCo44,2,0.0,0,2,0.0,203.15272228326688,0.0
GenCo45,2,0.0,0,2,0.0,193.43405107978808,0.0
GenCo46,2,0.0,0,2,0.0,198.71724632476293,0.0
GenCo47,2,0.0,0,2,0.0,200.54976583660553,0.0
GenCo48,2,0.0,0,2,0.0,205.03267512136063,0.0
GenCo49,2,0.0,0,2,0.0,198.6831962169253,0.0
GenCo50,2,0.0,0,2,0.0,202.7436832579789,0.0
GenCo51,2,0.0,0,2,0.0,192.2021102362028,0.0
GenCo52,2,0.0,0,2,0.0,202.82169351581368,0.0
GenCo53,2,0.0,0,2,0.0,207.45398100205355,0.0
GenCo54,2,0.0,0,2,0.0,203.56773877540104,0.0
GenCo55,2,0.0,0,2,0.0,204.74663564731517,0.0
GenCo56,2,0.0,0,2,0.0,196.29028185856654,0.0
GenCo57,2,0.0,0,2,0.0,192.95704813982115,0.0
GenCo58,2,0.0,0,2,0.0,201.139973203075,0.0
GenCo59,2,0.0,0,2,0.0,194.04012108115478,0.0
GenCo60,2,0.0,0,2,0.0,194.4979243560098,0.0
GenCo61,2,0.0,0,2,0.0,202.3683079723908,0.0
GenCo62,2,0.0,0,2,0.0,192.73947847039258,0.0
GenCo63,2,0.0,0,2,0.0,205.71849614797364,0.0
GenCo64,2,0.0,0,2,0.0,197.90175423147997,0.0
GenCo65,2,0.0,0,2,0.0,202.93961137085884,0.0
GenCo66,2,0.0,0,2,0.0,199.00232859143372,0.0
GenCo67,2,0.0,0,2,0.0,205.33645206591626,0.0
GenCo68,2,0.0,0,2,0.0,208.05573929213503,0.0
GenCo69,2,0.0,0,2,0.0,206.85706828042424,0.0
GenCo70,2,0.0,0,2,0.0,194.56996938889745,0.0
GenCo71,2,0.0,0,2,0.0,201.77866322251154,0.0
GenCo72,2,0.0,0,2,0.0,203.30047208993275,0.0
GenCo73,2,0.0,0,2,0.0,197.60080531832486,0.0
GenCo74,2,0.0,0,2,0.0,199.78909612674317,0.0
GenCo75,2,0.0,0,2,0.0,201.58733028691168,0.0
GenCo76,2,0.0,0,2,0.0,189.39539825046597,0.0
GenCo77,2,0.0,0,2,0.0,189.07638125047112,0.0
GenCo78,2,0.0,0,2,0.0,189.21476159375132,0.0
GenCo79,2,0.0,0,2,0.0,195.8420835430284,0.0
GenCo80,2,0.0,0,2,0.0,202.15410561727973,0.0
GenCo81,2,0.0,0,2,0.0,191.8833574802165,0.0
GenCo82,2,0.0,0,2,0.0,201.17700771056406,0.0
GenCo83,2,0.0,0,2,0.0,202.62170060764652,0.0
GenCo84,2,0.0,0,2,0.0,192.66448534209442,0.0
GenCo85,2,0.0,0,2,0.0,190.16863709859024,0.0
GenCo86,2,0.0,0,2,0.0,201.92402879781517,0.0
GenCo87,2,0.0,0,2,0.0,192.12793716151214,0.0
GenCo88,2,0.0,0,2,0.0,191.0999357231695,0.0
GenCo89,2,0.0,0,2,0.0,203.80227355345554,0.0
GenCo90,2,0.0,0,2,0.0,202.29402052375954,0.0
GenCo91,2,0.0,0,2,0.0,207.56449699302354,0.0
GenCo92,2,0.0,0,2,0.0,192.54575731910984,0.0
GenCo93,2,0.0,0,2,0.0,200.85838614207162,0.0
GenCo94,2,0.0,0,2,0.0,151.9863723829815,0.0
GenCo95,2,0.0,0,2,0.0,155.64093039337493,0.0
GenCo96,2,0.0,0,2,0.0,102.28430092116494,0.0
GenCo97,2,0.0,0,2,0.0,110.3066956225537,0.0
GenCo98,2,0.0,0,2,0.0,108.5838586966525,0.0
GenCo99,2,0.0,0,2,0.0,101.9244724304265,0.0
GenCo100,2,0.0,0,2,0.0,102.33327693570415,0.0
GenCo101,2,0.0,0,2,0.0,105.71052309522041,0.0
GenCo102,2,0.0,0,2,0.0,108.96425036320461,0.0
GenCo103,2,0.0,0,2,0.0,108.12457952629426,0.0
GenCo104,2,0.0,0,2,0.0,102.5353865178909,0.0
GenCo105,2,0.0,0,2,0.0,103.38852012766107,0.0
GenCo106,2,0.0,0,2,0.0,101.71604361305548,0.0
GenCo107,2,0.0,0,2,0.0,142.96544252391138,0.0
GenCo108,2,0.0,0,2,0.0,148.0113335132421,0.0
GenCo109,2,0.0,0,2,0.0,144.08475231736946,0.0
GenCo110,2,0.0,0,2,0.0,149.2686511675637,0.0
GenCo111,2,0.0,0,2,0.0,144.6866231087226,0.0
GenCo112,2,0.0,0,2,0.0,145.8545620038116,0.0
GenCo113,2,0.0,0,2,0.0,138.4873366450388,0.0
GenCo114,2,0.0,0,2,0.0,140.49032105438206,0.0
GenCo115,2,0.0,0,2,0.0,148.76355835554241,0.0
GenCo116,2,0.0,0,2,0.0,155.40458728256615,0.0
GenCo117,2,0.0,0,2,0.0,154.35319196274105,0.0
GenCo118,2,0.0,0,2,0.0,155.5272650164191,0.0
GenCo119,2,0.0,0,2,0.0,151.9811566152505,0.0
GenCo120,2,0.0,0,2,0.0,144.97129367934312,0.0
GenCo121,2,0.0,0,2,0.0,141.54873984818644,0.0
GenCo122,2,0.0,0,2,0.0,0.0,0.0
GenCo123,2,0.0,0,2,0.0,140.56317784846524,0.0
GenCo124,2,0.0,0,2,0.0,131.06610826469523,0.0
GenCo125,2,0.0,0,2,0.0,130.89127632252408,0.0
GenCo126,2,0.0,0,2,0.0,135.3247859942348,0.0
GenCo127,2,0.0,0,2,0.0,128.50298847383593,0.0
GenCo128,2,0.0,0,2,0.0,127.68311820818172,0.0
GenCo129,2,0.0,0,2,0.0,128.36896582795234,0.0
GenCo130,2,0.0,0,2,0.0,0.0,0.0
GenCo131,2,0.0,0,2,0.0,0.0,0.0
GenCo132,2,0.0,0,2,0.0,125.92150168717514,0.0
GenCo133,2,0.0,0,2,0.0,127.89157543949324,0.0
GenCo134,2,0.0,0,2,0.0,126.84262665796031,0.0
GenCo135,2,0.0,0,2,0.0,132.22861491725797,0.0
GenCo136,2,0.0,0,2,0.0,129.9114453755025,0.0
GenCo137,2,0.0,0,2,0.0,134.57952033896615,0.0
GenCo138,2,0.0,0,2,0.0,141.8560606106581,0.0
GenCo139,2,0.0,0,2,0.0,131.04880958348397,0.0
GenCo140,2,0.0,0,2,0.0,134.53786818778124,0.0
GenCo141,2,0.0,0,2,0.0,128.8920045733133,0.0
GenCo142,2,0.0,0,2,0.0,123.13608293260307,0.0
GenCo143,2,0.0,0,2,0.0,127.3669852466325,0.0
GenCo144,2,0.0,0,2,0.0,135.2985225415391,0.0
GenCo145,2,0.0,0,2,0.0,138.69825352627498,0.0
GenCo146,2,0.0,0,2,0.0,141.4211242455011,0.0
GenCo147,2,0.0,0,2,0.0,144.26930278053948,0.0
GenCo148,2,0.0,0,2,0.0,125.79358314962893,0.0
GenCo149,2,0.0,0,2,0.0,123.51381730265028,0.0
GenCo150,2,0.0,0,2,0.0,135.7351701711898,0.0
GenCo151,2,0.0,0,2,0.0,139.46813925754947,0.0
GenCo152,2,0.0,0,2,0.0,136.69368996601295,0.0
GenCo153,2,0.0,0,2,0.0,133.46467043307393,0.0
GenCo154,2,0.0,0,2,0.0,158.28018580113198,0.0
GenCo155,2,0.0,0,2,0.0,161.5851625493377,0.0
GenCo156,2,0.0,0,2,0.0,158.2710962577335,0.0
GenCo157,2,0.0,0,2,0.0,164.5724991311005,0.0
GenCo158,2,0.0,0,2,0.0,165.77358559042125,0.0
GenCo159,2,0.0,0,2,0.0,169.62277311393757,0.0
GenCo160,2,0.0,0,2,0.0,161.7293739821426,0.0
GenCo161,2,0.0,0,2,0.0,138.11125205616247,0.0
GenCo162,2,0.0,0,2,0.0,133.10008983935396,0.0
GenCo163,2,0.0,0,2,0.0,134.05513230984013,0.0
GenCo164,2,0.0,0,2,0.0,143.26526781328093,0.0
GenCo165,2,0.0,0,2,0.0,143.60804175610537,0.0
GenCo166,2,0.0,0,2,0.0,143.58863588269293,0.0
GenCo167,2,0.0,0,2,0.0,135.51237404150115,0.0
GenCo168,2,0.0,0,2,0.0,133.2838847931558,0.0
GenCo169,2,0.0,0,2,0.0,127.45830281243491,0.0
GenCo170,2,0.0,0,2,0.0,124.48171895286414,0.0
GenCo171,2,0.0,0,2,0.0,123.1218772879844,0.0
GenCo172,2,0.0,0,2,0.0,127.056443669801,0.0
GenCo173,2,0.0,0,2,0.0,123.60141176782311,0.0
GenCo174,2,0.0,0,2,0.0,142.6024552688779,0.0
GenCo175,2,0.0,0,2,0.0,141.46990102218135,0.0
GenCo176,2,0.0,0,2,0.0,131.52264831393774,0.0
GenCo177,2,0.0,0,2,0.0,141.1833027123349,0.0
GenCo178,2,0.0,0,2,0.0,137.53542694414375,0.0
GenCo179,2,0.0,0,2,0.0,0.0,0.0
GenCo180,2,0.0,0,2,0.0,0.0,0.0
GenCo181,2,0.0,0,2,0.0,0.0,0.0
GenCo182,2,0.0,0,2,0.0,0.0,0.0
GenCo183,2,0.0,0,2,0.0,0.0,0.0
GenCo184,2,0.0,0,2,0.0,0.0,0.0
GenCo185,2,0.0,0,2,0.0,0.0,0.0
GenCo186,2,0.0,0,2,0.0,0.0,0.0
GenCo187,2,0.0,0,2,0.0,0.0,0.0
GenCo188,2,0.0,0,2,0.0,0.0,0.0
GenCo189,2,0.0,0,2,0.0,0.0,0.0
GenCo190,2,0.0,0,2,0.0,0.0,0.0
