,MODEL,STARTUP,SHUTDOWN,NCOST,COST_2,COST_1,COST_0
GenCo0,2,0.0,0,2,0.0,193.8604334115705,0.0
GenCo1,2,0.0,0,2,0.0,235.27727242609686,0.0
GenCo2,2,0.0,0,2,0.0,245.0961898475602,0.0
GenCo3,2,0.0,0,2,0.0,245.41615992602448,0.0
GenCo4,2,0.0,0,2,0.0,237.83392953732246,0.0
GenCo5,2,0.0,0,2,0.0,234.41673296036637,0.0
GenCo6,2,0.0,0,2,0.0,242.83138881151856,0.0
GenCo7,2,0.0,0,2,0.0,244.40590606712306,0.0
GenCo8,2,0.0,0,2,0.0,228.7922590781549,0.0
GenCo9,2,0.0,0,2,0.0,246.65870098309924,0.0
GenCo10,2,0.0,0,2,0.0,234.6316210765788,0.0
GenCo11,2,0.0,0,2,0.0,248.49741873523823,0.0
GenCo12,2,0.0,0,2,0.0,232.32519052183218,0.0
GenCo13,2,0.0,0,2,0.0,239.40704807736083,0.0
GenCo14,2,0.0,0,2,0.0,242.1948526178675,0.0
GenCo15,2,0.0,0,2,0.0,236.07155407975938,0.0
GenCo16,2,0.0,0,2,0.0,244.1231157412933,0.0
GenCo17,2,0.0,0,2,0.0,245.72077362917676,0.0
GenCo18,2,0.0,0,2,0.0,232.64534693010492,0.0
GenCo19,2,0.0,0,2,0.0,251.41270365865364,0.0
GenCo20,2,0.0,0,2,0.0,231.80215660035657,0.0
GenCo21,2,0.0,0,2,0.0,231.3946827242871,0.0
GenCo22,2,0.0,0,2,0.0,228.87922683186528,0.0
GenCo23,2,0.0,0,2,0.0,237.71385583011102,0.0
GenCo24,2,0.0,0,2,0.0,233.06937372471873,0.0
GenCo25,2,0.0,0,2,0.0,232.71802493567202,0.0
GenCo26,2,0.0,0,2,0.0,237.66944135414948,0.0
GenCo27,2,0.0,0,2,0.0,227.07412738701353,0.0
GenCo28,2,0.0,0,2,0.0,246.06761889400698,0.0
GenCo29,2,0.0,0,2,0.0,241.85865834180024,0.0
GenCo30,2,0.0,0,2,0.0,233.9115659023371,0.0
GenCo31,2,0.0,0,2,0.0,103.33097047971873,0.0
GenCo32,2,0.0,0,2,0.0,206.92871803431777,0.0
