,MODEL,STARTUP,SHUTDOWN,NCOST,COST_2,COST_1,COST_0
GenCo0,2,0.0,0,2,0.0,205.50192914603022,0.0
GenCo1,2,0.0,0,2,0.0,229.4873694471335,0.0
GenCo2,2,0.0,0,2,0.0,245.15968028924408,0.0
GenCo3,2,0.0,0,2,0.0,244.57482552456824,0.0
GenCo4,2,0.0,0,2,0.0,251.316486399596,0.0
GenCo5,2,0.0,0,2,0.0,238.38598248391233,0.0
GenCo6,2,0.0,0,2,0.0,229.99606584725933,0.0
GenCo7,2,0.0,0,2,0.0,245.46532077677628,0.0
GenCo8,2,0.0,0,2,0.0,237.38063839582242,0.0
GenCo9,2,0.0,0,2,0.0,245.0408180433434,0.0
GenCo10,2,0.0,0,2,0.0,240.70546282533104,0.0
GenCo11,2,0.0,0,2,0.0,234.8690130587836,0.0
GenCo12,2,0.0,0,2,0.0,241.75263258626777,0.0
GenCo13,2,0.0,0,2,0.0,243.2471547217157,0.0
GenCo14,2,0.0,0,2,0.0,242.1516117223484,0.0
GenCo15,2,0.0,0,2,0.0,236.5975959929044,0.0
GenCo16,2,0.0,0,2,0.0,250.59559134448497,0.0
GenCo17,2,0.0,0,2,0.0,250.12354500110257,0.0
GenCo18,2,0.0,0,2,0.0,234.23008351261905,0.0
GenCo19,2,0.0,0,2,0.0,241.53243340657093,0.0
GenCo20,2,0.0,0,2,0.0,228.8539150925918,0.0
GenCo21,2,0.0,0,2,0.0,239.81745943436485,0.0
GenCo22,2,0.0,0,2,0.0,246.40329359841738,0.0
GenCo23,2,0.0,0,2,0.0,227.26830685130506,0.0
GenCo24,2,0.0,0,2,0.0,234.28864975555925,0.0
GenCo25,2,0.0,0,2,0.0,238.67746791203126,0.0
GenCo26,2,0.0,0,2,0.0,238.1291548323099,0.0
GenCo27,2,0.0,0,2,0.0,230.12216849697407,0.0
GenCo28,2,0.0,0,2,0.0,227.0027067455541,0.0
GenCo29,2,0.0,0,2,0.0,228.47718916090642,0.0
GenCo30,2,0.0,0,2,0.0,239.54721577701278,0.0
GenCo31,2,0.0,0,2,0.0,98.42360445205705,0.0
GenCo32,2,0.0,0,2,0.0,191.32625573158663,0.0
GenCo33,2,0.0,0,2,0.0,207.56134288508287,0.0
GenCo34,2,0.0,0,2,0.0,208.0427820215897,0.0
GenCo35,2,0.0,0,2,0.0,191.73374039791918,0.0
