,MODEL,STARTUP,SHUTDOWN,NCOST,COST_2,COST_1,COST_0
GenCo0,2,0.0,0,2,0.0,196.0617257990845,0.0
GenCo1,2,0.0,0,2,0.0,236.17316998308766,0.0
GenCo2,2,0.0,0,2,0.0,247.75246435192784,0.0
GenCo3,2,0.0,0,2,0.0,237.66217034324225,0.0
GenCo4,2,0.0,0,2,0.0,233.44698057296785,0.0
GenCo5,2,0.0,0,2,0.0,243.0486281342269,0.0
GenCo6,2,0.0,0,2,0.0,241.76398493633502,0.0
GenCo7,2,0.0,0,2,0.0,242.85003378158487,0.0
GenCo8,2,0.0,0,2,0.0,244.50610220727694,0.0
GenCo9,2,0.0,0,2,0.0,240.87682935008104,0.0
GenCo10,2,0.0,0,2,0.0,246.00031607161364,0.0
GenCo11,2,0.0,0,2,0.0,229.31547319659276,0.0
GenCo12,2,0.0,0,2,0.0,236.07061227342254,0.0
GenCo13,2,0.0,0,2,0.0,232.90123500744724,0.0
GenCo14,2,0.0,0,2,0.0,250.9812949908702,0.0
GenCo15,2,0.0,0,2,0.0,247.216390091131,0.0
GenCo16,2,0.0,0,2,0.0,235.60512122887243,0.0
GenCo17,2,0.0,0,2,0.0,236.78925573623272,0.0
GenCo18,2,0.0,0,2,0.0,236.8550396704778,0.0
GenCo19,2,0.0,0,2,0.0,247.20753538784365,0.0
GenCo20,2,0.0,0,2,0.0,233.56236506979732,0.0
GenCo21,2,0.0,0,2,0.0,240.33641581208508,0.0
GenCo22,2,0.0,0,2,0.0,229.34372742882877,0.0
GenCo23,2,0.0,0,2,0.0,230.02688909844196,0.0
GenCo24,2,0.0,0,2,0.0,239.30483704282494,0.0
GenCo25,2,0.0,0,2,0.0,226.69049003335095,0.0
GenCo26,2,0.0,0,2,0.0,225.5841692352455,0.0
GenCo27,2,0.0,0,2,0.0,248.20788945159947,0.0
GenCo28,2,0.0,0,2,0.0,226.78797373783053,0.0
GenCo29,2,0.0,0,2,0.0,246.94636525055458,0.0
GenCo30,2,0.0,0,2,0.0,229.3861782999667,0.0
GenCo31,2,0.0,0,2,0.0,103.37211119895393,0.0
GenCo32,2,0.0,0,2,0.0,204.74409311935236,0.0
GenCo33,2,0.0,0,2,0.0,207.19558495561174,0.0
GenCo34,2,0.0,0,2,0.0,202.53436387522822,0.0
GenCo35,2,0.0,0,2,0.0,200.9862767994025,0.0
GenCo36,2,0.0,0,2,0.0,207.08654082364282,0.0
GenCo37,2,0.0,0,2,0.0,204.07800584088065,0.0
GenCo38,2,0.0,0,2,0.0,200.5607671708041,0.0
GenCo39,2,0.0,0,2,0.0,191.14921642408655,0.0
GenCo40,2,0.0,0,2,0.0,191.91144810104126,0.0
GenCo41,2,0.0,0,2,0.0,204.52832271717426,0.0
GenCo42,2,0.0,0,2,0.0,190.01561614067543,0.0
GenCo43,2,0.0,0,2,0.0,200.10042018174138,0.0
GenCo44,2,0.0,0,2,0.0,195.73545311285778,0.0
GenCo45,2,0.0,0,2,0.0,193.3190522204513,0.0
GenCo46,2,0.0,0,2,0.0,190.77814445751594,0.0
GenCo47,2,0.0,0,2,0.0,196.0042083110908,0.0
GenCo48,2,0.0,0,2,0.0,197.0460208600255,0.0
GenCo49,2,0.0,0,2,0.0,195.16823710573664,0.0
GenCo50,2,0.0,0,2,0.0,204.81219926866723,0.0
GenCo51,2,0.0,0,2,0.0,189.2759424046546,0.0
GenCo52,2,0.0,0,2,0.0,200.1734907966779,0.0
GenCo53,2,0.0,0,2,0.0,197.6966597975806,0.0
GenCo54,2,0.0,0,2,0.0,200.71809924723047,0.0
GenCo55,2,0.0,0,2,0.0,192.9930652261434,0.0
GenCo56,2,0.0,0,2,0.0,200.33809211470893,0.0
GenCo57,2,0.0,0,2,0.0,190.8726043082458,0.0
GenCo58,2,0.0,0,2,0.0,197.98145835523508,0.0
GenCo59,2,0.0,0,2,0.0,199.53032801870734,0.0
GenCo60,2,0.0,0,2,0.0,199.65314022184432,0.0
GenCo61,2,0.0,0,2,0.0,202.6938540746414,0.0
GenCo62,2,0.0,0,2,0.0,189.14134118108535,0.0
GenCo63,2,0.0,0,2,0.0,205.16663552581554,0.0
GenCo64,2,0.0,0,2,0.0,201.20432213886605,0.0
