,MODEL,STARTUP,SHUTDOWN,NCOST,COST_2,COST_1,COST_0
GenCo0,2,0.0,0,2,0.0,205.0810915628173,0.0
GenCo1,2,0.0,0,2,0.0,249.04755393502393,0.0
GenCo2,2,0.0,0,2,0.0,246.19665695942007,0.0
GenCo3,2,0.0,0,2,0.0,239.261350037906,0.0
GenCo4,2,0.0,0,2,0.0,244.29996957582466,0.0
GenCo5,2,0.0,0,2,0.0,252.0663588143482,0.0
GenCo6,2,0.0,0,2,0.0,248.78088167896246,0.0
GenCo7,2,0.0,0,2,0.0,251.72801877720792,0.0
GenCo8,2,0.0,0,2,0.0,235.07536549711654,0.0
GenCo9,2,0.0,0,2,0.0,229.35752257382038,0.0
GenCo10,2,0.0,0,2,0.0,250.82999121872226,0.0
GenCo11,2,0.0,0,2,0.0,250.08948624354173,0.0
GenCo12,2,0.0,0,2,0.0,231.80964466690372,0.0
GenCo13,2,0.0,0,2,0.0,233.89046811873826,0.0
GenCo14,2,0.0,0,2,0.0,241.0212780776516,0.0
GenCo15,2,0.0,0,2,0.0,245.3970967926117,0.0
GenCo16,2,0.0,0,2,0.0,240.79695392498303,0.0
GenCo17,2,0.0,0,2,0.0,230.04882384051837,0.0
GenCo18,2,0.0,0,2,0.0,238.00077496245387,0.0
GenCo19,2,0.0,0,2,0.0,251.24742149557804,0.0
GenCo20,2,0.0,0,2,0.0,230.58438220955554,0.0
GenCo21,2,0.0,0,2,0.0,240.89174454752322,0.0
GenCo22,2,0.0,0,2,0.0,248.24237404692573,0.0
GenCo23,2,0.0,0,2,0.0,225.8056182605467,0.0
GenCo24,2,0.0,0,2,0.0,229.03006302384134,0.0
GenCo25,2,0.0,0,2,0.0,226.56713761322717,0.0
GenCo26,2,0.0,0,2,0.0,238.98979128210112,0.0
GenCo27,2,0.0,0,2,0.0,238.74764369894208,0.0
GenCo28,2,0.0,0,2,0.0,228.2979579002578,0.0
GenCo29,2,0.0,0,2,0.0,240.62036788529366,0.0
GenCo30,2,0.0,0,2,0.0,239.885048783338,0.0
GenCo31,2,0.0,0,2,0.0,95.04877593882259,0.0
GenCo32,2,0.0,0,2,0.0,201.63071466758655,0.0
GenCo33,2,0.0,0,2,0.0,196.05484841280506,0.0
GenCo34,2,0.0,0,2,0.0,207.54541985309447,0.0
GenCo35,2,0.0,0,2,0.0,196.61136412767857,0.0
GenCo36,2,0.0,0,2,0.0,204.4027567742804,0.0
GenCo37,2,0.0,0,2,0.0,207.14916262425194,0.0
GenCo38,2,0.0,0,2,0.0,204.94847130382468,0.0
GenCo39,2,0.0,0,2,0.0,195.13392597005102,0.0
GenCo40,2,0.0,0,2,0.0,193.716680097372,0.0
GenCo41,2,0.0,0,2,0.0,206.5359553881136,0.0
GenCo42,2,0.0,0,2,0.0,191.13865413902948,0.0
GenCo43,2,0.0,0,2,0.0,190.0248191944472,0.0
GenCo44,2,0.0,0,2,0.0,204.67048629473268,0.0
GenCo45,2,0.0,0,2,0.0,202.114011637749,0.0
