,MODEL,STARTUP,SHUTDOWN,NCOST,COST_2,COST_1,COST_0
GenCo0,2,0.0,0,2,0.0,2.0414594745297934,0.0
GenCo1,2,0.0,0,2,0.0,2.000383847547113,0.0
GenCo2,2,0.0,0,2,0.0,1.9710377069372347,0.0
GenCo3,2,0.0,0,2,0.0,0.9607792165269402,0.0
GenCo4,2,0.0,0,2,0.0,2.0481349945647156,0.0
GenCo5,2,0.0,0,2,0.0,1.9535472188732328,0.0
GenCo6,2,0.0,0,2,0.0,1.9401046169299607,0.0
GenCo7,2,0.0,0,2,0.0,1.993150992943822,0.0
GenCo8,2,0.0,0,2,0.0,2.0296915626787855,0.0
GenCo9,2,0.0,0,2,0.0,2.007425159973182,0.0
GenCo10,2,0.0,0,2,0.0,1.0496189710963792,0.0
GenCo11,2,0.0,0,2,0.0,1.9075399463180487,0.0
GenCo12,2,0.0,0,2,0.0,1.9988450385745558,0.0
GenCo13,2,0.0,0,2,0.0,0.9780000736531739,0.0
GenCo14,2,0.0,0,2,0.0,0.9871930337039706,0.0
GenCo15,2,0.0,0,2,0.0,1.9041527606919701,0.0
GenCo16,2,0.0,0,2,0.0,2.0283782502973056,0.0
GenCo17,2,0.0,0,2,0.0,1.0487881231506497,0.0
GenCo18,2,0.0,0,2,0.0,2.03364080630319,0.0
GenCo19,2,0.0,0,2,0.0,1.9726282384576457,0.0
GenCo20,2,0.0,0,2,0.0,1.9963587060318218,0.0
GenCo21,2,0.0,0,2,0.0,1.9005977502956122,0.0
GenCo22,2,0.0,0,2,0.0,2.055302730171597,0.0
GenCo23,2,0.0,0,2,0.0,1.9749449530208578,0.0
GenCo24,2,0.0,0,2,0.0,0.9824839313412602,0.0
GenCo25,2,0.0,0,2,0.0,0.9542565797592982,0.0
GenCo26,2,0.0,0,2,0.0,2.0868498604622765,0.0
GenCo27,2,0.0,0,2,0.0,0.9562481275952845,0.0
GenCo28,2,0.0,0,2,0.0,0.9549225716373158,0.0
GenCo29,2,0.0,0,2,0.0,0.9859897383772951,0.0
GenCo30,2,0.0,0,2,0.0,2.071008443900766,0.0
GenCo31,2,0.0,0,2,0.0,2.026008737631172,0.0
GenCo32,2,0.0,0,2,0.0,1.9797440031662878,0.0
GenCo33,2,0.0,0,2,0.0,1.993868857790252,0.0
GenCo34,2,0.0,0,2,0.0,0.9606147682840471,0.0
GenCo35,2,0.0,0,2,0.0,2.0418697291949677,0.0
GenCo36,2,0.0,0,2,0.0,0.9689736278197368,0.0
GenCo37,2,0.0,0,2,0.0,0.9860304003883704,0.0
GenCo38,2,0.0,0,2,0.0,1.916994537225552,0.0
GenCo39,2,0.0,0,2,0.0,1.9211307616901863,0.0
GenCo40,2,0.0,0,2,0.0,1.9532179207006353,0.0
GenCo41,2,0.0,0,2,0.0,1.942420364118932,0.0
GenCo42,2,0.0,0,2,0.0,1.0021195020095766,0.0
GenCo43,2,0.0,0,2,0.0,0.9515169724212476,0.0
GenCo44,2,0.0,0,2,0.0,1.0198810197242514,0.0
GenCo45,2,0.0,0,2,0.0,1.9636893361265593,0.0
GenCo46,2,0.0,0,2,0.0,2.04102217912009,0.0
GenCo47,2,0.0,0,2,0.0,1.9449950657748607,0.0
GenCo48,2,0.0,0,2,0.0,1.9575417144916587,0.0
GenCo49,2,0.0,0,2,0.0,1.9656170958849273,0.0
GenCo50,2,0.0,0,2,0.0,1.9311176175197864,0.0
GenCo51,2,0.0,0,2,0.0,0.9757611866652661,0.0
GenCo52,2,0.0,0,2,0.0,1.9529489563118565,0.0
GenCo53,2,0.0,0,2,0.0,2.020548624977703,0.0
GenCo54,2,0.0,0,2,0.0,2.064815053840673,0.0
GenCo55,2,0.0,0,2,0.0,2.035247078481533,0.0
GenCo56,2,0.0,0,2,0.0,1.0463948098224356,0.0
GenCo57,2,0.0,0,2,0.0,1.0326483335658296,0.0
GenCo58,2,0.0,0,2,0.0,0.9625720437216789,0.0
GenCo59,2,0.0,0,2,0.0,2.0519607622621763,0.0
GenCo60,2,0.0,0,2,0.0,1.9569648708606948,0.0
GenCo61,2,0.0,0,2,0.0,2.098704651653715,0.0
GenCo62,2,0.0,0,2,0.0,2.024795130139492,0.0
GenCo63,2,0.0,0,2,0.0,0.9797249781510139,0.0
GenCo64,2,0.0,0,2,0.0,2.040134949580274,0.0
GenCo65,2,0.0,0,2,0.0,0.9919286950497093,0.0
GenCo66,2,0.0,0,2,0.0,0.9825997313723901,0.0
GenCo67,2,0.0,0,2,0.0,1.9416993148033188,0.0
GenCo68,2,0.0,0,2,0.0,1.9221660135435423,0.0
GenCo69,2,0.0,0,2,0.0,1.9431796462785171,0.0
GenCo70,2,0.0,0,2,0.0,2.041868851372576,0.0
GenCo71,2,0.0,0,2,0.0,2.064159713018579,0.0
GenCo72,2,0.0,0,2,0.0,1.9523166750003929,0.0
GenCo73,2,0.0,0,2,0.0,1.0217191901531106,0.0
GenCo74,2,0.0,0,2,0.0,1.9700753545535408,0.0
GenCo75,2,0.0,0,2,0.0,1.9804653389269058,0.0
GenCo76,2,0.0,0,2,0.0,2.0869391704288156,0.0
GenCo77,2,0.0,0,2,0.0,2.054954269026617,0.0
GenCo78,2,0.0,0,2,0.0,1.9234102689976613,0.0
GenCo79,2,0.0,0,2,0.0,2.07024313236807,0.0
GenCo80,2,0.0,0,2,0.0,1.9081685674800204,0.0
GenCo81,2,0.0,0,2,0.0,0.9883307798522408,0.0
GenCo82,2,0.0,0,2,0.0,2.044964486669289,0.0
GenCo83,2,0.0,0,2,0.0,2.0631002448385,0.0
GenCo84,2,0.0,0,2,0.0,2.004575407390433,0.0
GenCo85,2,0.0,0,2,0.0,2.005748885925334,0.0
GenCo86,2,0.0,0,2,0.0,2.0048442219078915,0.0
GenCo87,2,0.0,0,2,0.0,2.028337041204409,0.0
GenCo88,2,0.0,0,2,0.0,1.0003176562586906,0.0
GenCo89,2,0.0,0,2,0.0,2.0651203176847304,0.0
GenCo90,2,0.0,0,2,0.0,2.0911232489447302,0.0
GenCo91,2,0.0,0,2,0.0,1.043947628404199,0.0
GenCo92,2,0.0,0,2,0.0,0.9599162381351123,0.0
GenCo93,2,0.0,0,2,0.0,2.0648697070841013,0.0
GenCo94,2,0.0,0,2,0.0,2.008136301028804,0.0
GenCo95,2,0.0,0,2,0.0,2.0054918190981073,0.0
GenCo96,2,0.0,0,2,0.0,2.0611121942596986,0.0
GenCo97,2,0.0,0,2,0.0,2.0253270038562294,0.0
GenCo98,2,0.0,0,2,0.0,1.9592900994256202,0.0
GenCo99,2,0.0,0,2,0.0,2.0908457456813654,0.0
GenCo100,2,0.0,0,2,0.0,1.990628304841998,0.0
GenCo101,2,0.0,0,2,0.0,2.007204370369941,0.0
GenCo102,2,0.0,0,2,0.0,1.9925056582087735,0.0
GenCo103,2,0.0,0,2,0.0,0.9973820634926298,0.0
GenCo104,2,0.0,0,2,0.0,1.012318456768255,0.0
GenCo105,2,0.0,0,2,0.0,0.9903521810575363,0.0
GenCo106,2,0.0,0,2,0.0,1.9427077616877793,0.0
GenCo107,2,0.0,0,2,0.0,1.0254634126475453,0.0
GenCo108,2,0.0,0,2,0.0,2.063370073155601,0.0
GenCo109,2,0.0,0,2,0.0,1.90990267707043,0.0
GenCo110,2,0.0,0,2,0.0,2.0070912799352914,0.0
GenCo111,2,0.0,0,2,0.0,1.9434513262783764,0.0
GenCo112,2,0.0,0,2,0.0,1.9652412901598446,0.0
GenCo113,2,0.0,0,2,0.0,1.0091139206846496,0.0
GenCo114,2,0.0,0,2,0.0,1.946716681822476,0.0
GenCo115,2,0.0,0,2,0.0,1.959356470383675,0.0
GenCo116,2,0.0,0,2,0.0,1.979290389200686,0.0
GenCo117,2,0.0,0,2,0.0,2.0664861539906436,0.0
GenCo118,2,0.0,0,2,0.0,2.0011203902068764,0.0
GenCo119,2,0.0,0,2,0.0,1.0135640427234076,0.0
GenCo120,2,0.0,0,2,0.0,1.9798613773081382,0.0
GenCo121,2,0.0,0,2,0.0,2.0182963950536545,0.0
