,MODEL,STARTUP,SHUTDOWN,NCOST,COST_2,COST_1,COST_0
GenCo0,2,0.0,0,2,0.0,2.0088808629984585,0.0
GenCo1,2,0.0,0,2,0.0,1.9986362211812532,0.0
GenCo2,2,0.0,0,2,0.0,2.0338698355172005,0.0
GenCo3,2,0.0,0,2,0.0,1.045602524150859,0.0
GenCo4,2,0.0,0,2,0.0,2.093618984570173,0.0
GenCo5,2,0.0,0,2,0.0,2.0936581317713605,0.0
GenCo6,2,0.0,0,2,0.0,2.0717031476917573,0.0
GenCo7,2,0.0,0,2,0.0,2.076015302826764,0.0
GenCo8,2,0.0,0,2,0.0,1.9639305125520887,0.0
GenCo9,2,0.0,0,2,0.0,1.9469931951382553,0.0
GenCo10,2,0.0,0,2,0.0,1.0208161172438488,0.0
GenCo11,2,0.0,0,2,0.0,1.9412007174491777,0.0
GenCo12,2,0.0,0,2,0.0,2.059852919902193,0.0
GenCo13,2,0.0,0,2,0.0,0.9840187563230103,0.0
GenCo14,2,0.0,0,2,0.0,0.9841856069548925,0.0
GenCo15,2,0.0,0,2,0.0,1.9622190538146294,0.0
GenCo16,2,0.0,0,2,0.0,1.9987384758821407,0.0
GenCo17,2,0.0,0,2,0.0,1.0105121617359336,0.0
GenCo18,2,0.0,0,2,0.0,1.9880366896164534,0.0
GenCo19,2,0.0,0,2,0.0,1.9721960361390674,0.0
GenCo20,2,0.0,0,2,0.0,1.9071188119466052,0.0
GenCo21,2,0.0,0,2,0.0,2.096151730876249,0.0
GenCo22,2,0.0,0,2,0.0,1.9838065063530637,0.0
GenCo23,2,0.0,0,2,0.0,2.0364260284307045,0.0
GenCo24,2,0.0,0,2,0.0,1.013644894490676,0.0
GenCo25,2,0.0,0,2,0.0,0.9570809526376651,0.0
GenCo26,2,0.0,0,2,0.0,1.9729008340013932,0.0
GenCo27,2,0.0,0,2,0.0,0.9791804743942808,0.0
GenCo28,2,0.0,0,2,0.0,1.0225916867090195,0.0
GenCo29,2,0.0,0,2,0.0,0.9836178956572433,0.0
GenCo30,2,0.0,0,2,0.0,2.021845552840633,0.0
GenCo31,2,0.0,0,2,0.0,1.992329906880471,0.0
GenCo32,2,0.0,0,2,0.0,2.013315525192567,0.0
GenCo33,2,0.0,0,2,0.0,2.0544182687254224,0.0
GenCo34,2,0.0,0,2,0.0,1.0402484331124389,0.0
GenCo35,2,0.0,0,2,0.0,2.047604483337205,0.0
GenCo36,2,0.0,0,2,0.0,0.9976354512976184,0.0
GenCo37,2,0.0,0,2,0.0,1.0001041385871772,0.0
GenCo38,2,0.0,0,2,0.0,2.073624721878128,0.0
GenCo39,2,0.0,0,2,0.0,2.0778654028534387,0.0
GenCo40,2,0.0,0,2,0.0,2.031136137365921,0.0
GenCo41,2,0.0,0,2,0.0,1.9790057753470354,0.0
GenCo42,2,0.0,0,2,0.0,1.0430968178458861,0.0
GenCo43,2,0.0,0,2,0.0,0.9688821207775122,0.0
GenCo44,2,0.0,0,2,0.0,1.024111646545396,0.0
GenCo45,2,0.0,0,2,0.0,2.006039887961648,0.0
GenCo46,2,0.0,0,2,0.0,2.0595670031109505,0.0
GenCo47,2,0.0,0,2,0.0,1.9095883740700437,0.0
GenCo48,2,0.0,0,2,0.0,2.0713624743435712,0.0
GenCo49,2,0.0,0,2,0.0,1.9989044571103638,0.0
GenCo50,2,0.0,0,2,0.0,2.0414668912005216,0.0
GenCo51,2,0.0,0,2,0.0,1.034559790403701,0.0
GenCo52,2,0.0,0,2,0.0,1.9194083909406088,0.0
GenCo53,2,0.0,0,2,0.0,1.9236724515587096,0.0
