,MODEL,STARTUP,SHUTDOWN,NCOST,COST_2,COST_1,COST_0
GenCo0,2,0.0,0,2,0.0,1.0397884960754846,0.0
GenCo1,2,0.0,0,2,0.0,0.9624221464396541,0.0
GenCo2,2,0.0,0,2,0.0,1.042876096654786,0.0
GenCo3,2,0.0,0,2,0.0,0.9999695194378343,0.0
GenCo4,2,0.0,0,2,0.0,1.0051899422110138,0.0
GenCo5,2,0.0,0,2,0.0,1.0496861786087814,0.0
GenCo6,2,0.0,0,2,0.0,1.95230312588565,0.0
GenCo7,2,0.0,0,2,0.0,0.9585605338516584,0.0
GenCo8,2,0.0,0,2,0.0,1.900276478426279,0.0
GenCo9,2,0.0,0,2,0.0,1.0236114401585006,0.0
GenCo10,2,0.0,0,2,0.0,0.9615494590520015,0.0
GenCo11,2,0.0,0,2,0.0,0.9902793004785354,0.0
GenCo12,2,0.0,0,2,0.0,1.0079812684719776,0.0
GenCo13,2,0.0,0,2,0.0,0.9698748265882925,0.0
GenCo14,2,0.0,0,2,0.0,1.0289662805244313,0.0
GenCo15,2,0.0,0,2,0.0,1.0122071885782176,0.0
GenCo16,2,0.0,0,2,0.0,0.9923248895480368,0.0
GenCo17,2,0.0,0,2,0.0,0.976681532803517,0.0
GenCo18,2,0.0,0,2,0.0,0.9738517572044564,0.0
GenCo19,2,0.0,0,2,0.0,0.9794235185171287,0.0
GenCo20,2,0.0,0,2,0.0,0.9918993763662167,0.0
GenCo21,2,0.0,0,2,0.0,1.0138190875162245,0.0
GenCo22,2,0.0,0,2,0.0,1.0158842423326016,0.0
GenCo23,2,0.0,0,2,0.0,1.0420687407826554,0.0
GenCo24,2,0.0,0,2,0.0,1.041507480274064,0.0
GenCo25,2,0.0,0,2,0.0,1.0492115113470117,0.0
GenCo26,2,0.0,0,2,0.0,1.0090224799565404,0.0
GenCo27,2,0.0,0,2,0.0,0.9586957821433508,0.0
GenCo28,2,0.0,0,2,0.0,1.0329576869597195,0.0
GenCo29,2,0.0,0,2,0.0,1.0404829832728983,0.0
GenCo30,2,0.0,0,2,0.0,0.9521141955634423,0.0
GenCo31,2,0.0,0,2,0.0,0.9756438851419937,0.0
GenCo32,2,0.0,0,2,0.0,2.097868963978837,0.0
GenCo33,2,0.0,0,2,0.0,0.9703230957562149,0.0
GenCo34,2,0.0,0,2,0.0,1.0163370936787548,0.0
GenCo35,2,0.0,0,2,0.0,1.011254356193961,0.0
GenCo36,2,0.0,0,2,0.0,0.9989481935235303,0.0
GenCo37,2,0.0,0,2,0.0,1.9149479415850577,0.0
GenCo38,2,0.0,0,2,0.0,1.028032221183138,0.0
GenCo39,2,0.0,0,2,0.0,0.9512457577402578,0.0
GenCo40,2,0.0,0,2,0.0,1.0415260180644181,0.0
GenCo41,2,0.0,0,2,0.0,0.9590224764272552,0.0
GenCo42,2,0.0,0,2,0.0,1.041637864335503,0.0
GenCo43,2,0.0,0,2,0.0,1.0166519279734814,0.0
GenCo44,2,0.0,0,2,0.0,0.9980588893906075,0.0
GenCo45,2,0.0,0,2,0.0,0.9554576417099667,0.0
GenCo46,2,0.0,0,2,0.0,1.0494248276295965,0.0
GenCo47,2,0.0,0,2,0.0,1.0370916571763336,0.0
GenCo48,2,0.0,0,2,0.0,0.9935432007095246,0.0
GenCo49,2,0.0,0,2,0.0,0.9677535969613001,0.0
GenCo50,2,0.0,0,2,0.0,1.0407068273088607,0.0
GenCo51,2,0.0,0,2,0.0,1.012695788030165,0.0
GenCo52,2,0.0,0,2,0.0,1.0436168809646271,0.0
GenCo53,2,0.0,0,2,0.0,1.0062492757083739,0.0
GenCo54,2,0.0,0,2,0.0,1.0274527771025173,0.0
GenCo55,2,0.0,0,2,0.0,0.9923581249443757,0.0
GenCo56,2,0.0,0,2,0.0,1.007569742415726,0.0
GenCo57,2,0.0,0,2,0.0,1.0150107536619142,0.0
GenCo58,2,0.0,0,2,0.0,0.9786564864402311,0.0
GenCo59,2,0.0,0,2,0.0,1.0098033195005585,0.0
GenCo60,2,0.0,0,2,0.0,0.9968775144505971,0.0
GenCo61,2,0.0,0,2,0.0,0.980494491318988,0.0
GenCo62,2,0.0,0,2,0.0,1.0372328050012452,0.0
GenCo63,2,0.0,0,2,0.0,1.0119831614859358,0.0
GenCo64,2,0.0,0,2,0.0,1.0404648306538633,0.0
GenCo65,2,0.0,0,2,0.0,0.9764222201047115,0.0
GenCo66,2,0.0,0,2,0.0,1.0443011150844044,0.0
GenCo67,2,0.0,0,2,0.0,1.0117861484965993,0.0
GenCo68,2,0.0,0,2,0.0,1.0383215601898566,0.0
GenCo69,2,0.0,0,2,0.0,1.0219024355068926,0.0
GenCo70,2,0.0,0,2,0.0,1.0284695371628971,0.0
GenCo71,2,0.0,0,2,0.0,1.0428646131611428,0.0
GenCo72,2,0.0,0,2,0.0,1.0214690879545347,0.0
GenCo73,2,0.0,0,2,0.0,1.007026528803863,0.0
GenCo74,2,0.0,0,2,0.0,0.9631020012754676,0.0
GenCo75,2,0.0,0,2,0.0,0.9634533808125729,0.0
GenCo76,2,0.0,0,2,0.0,0.9965495569374362,0.0
GenCo77,2,0.0,0,2,0.0,1.0410019416322764,0.0
GenCo78,2,0.0,0,2,0.0,0.9644486972672044,0.0
GenCo79,2,0.0,0,2,0.0,0.9667175522146189,0.0
GenCo80,2,0.0,0,2,0.0,1.0322408914887147,0.0
GenCo81,2,0.0,0,2,0.0,1.0383986957155429,0.0
GenCo82,2,0.0,0,2,0.0,0.9949374831205534,0.0
GenCo83,2,0.0,0,2,0.0,1.0477448088156631,0.0
GenCo84,2,0.0,0,2,0.0,1.0429068024936643,0.0
GenCo85,2,0.0,0,2,0.0,1.0427845454573714,0.0
GenCo86,2,0.0,0,2,0.0,1.0449326781769606,0.0
GenCo87,2,0.0,0,2,0.0,0.9749395513571155,0.0
GenCo88,2,0.0,0,2,0.0,1.0440590516621,0.0
GenCo89,2,0.0,0,2,0.0,0.987121134744562,0.0
GenCo90,2,0.0,0,2,0.0,0.9738642931400976,0.0
GenCo91,2,0.0,0,2,0.0,1.0387235988178978,0.0
GenCo92,2,0.0,0,2,0.0,0.9891033965504175,0.0
GenCo93,2,0.0,0,2,0.0,1.0398236011229423,0.0
GenCo94,2,0.0,0,2,0.0,0.9964492079787182,0.0
GenCo95,2,0.0,0,2,0.0,1.0453686170500205,0.0
GenCo96,2,0.0,0,2,0.0,0.9758137307599362,0.0
GenCo97,2,0.0,0,2,0.0,0.9597390358239467,0.0
GenCo98,2,0.0,0,2,0.0,1.0428068531753147,0.0
GenCo99,2,0.0,0,2,0.0,1.0291211198890642,0.0
GenCo100,2,0.0,0,2,0.0,1.044225506405398,0.0
GenCo101,2,0.0,0,2,0.0,1.0375741322464078,0.0
GenCo102,2,0.0,0,2,0.0,0.9640747224490531,0.0
GenCo103,2,0.0,0,2,0.0,0.9854370179680928,0.0
GenCo104,2,0.0,0,2,0.0,1.0170912672564243,0.0
GenCo105,2,0.0,0,2,0.0,0.9709281445102658,0.0
GenCo106,2,0.0,0,2,0.0,1.0208697050593796,0.0
GenCo107,2,0.0,0,2,0.0,0.9583331901919385,0.0
GenCo108,2,0.0,0,2,0.0,0.9674148790708944,0.0
GenCo109,2,0.0,0,2,0.0,1.0068834068942158,0.0
GenCo110,2,0.0,0,2,0.0,0.9665985049741439,0.0
GenCo111,2,0.0,0,2,0.0,1.032807547555282,0.0
GenCo112,2,0.0,0,2,0.0,0.9974882508236954,0.0
GenCo113,2,0.0,0,2,0.0,1.0274359105738564,0.0
GenCo114,2,0.0,0,2,0.0,0.9650810139613649,0.0
GenCo115,2,0.0,0,2,0.0,1.0375857025313893,0.0
GenCo116,2,0.0,0,2,0.0,0.9848985656797665,0.0
GenCo117,2,0.0,0,2,0.0,1.021998964530383,0.0
GenCo118,2,0.0,0,2,0.0,0.9780027844573902,0.0
GenCo119,2,0.0,0,2,0.0,0.9588050275970951,0.0
GenCo120,2,0.0,0,2,0.0,1.035051292067057,0.0
GenCo121,2,0.0,0,2,0.0,1.0365019195944214,0.0
GenCo122,2,0.0,0,2,0.0,0.9554755238987002,0.0
GenCo123,2,0.0,0,2,0.0,1.0110633221128633,0.0
GenCo124,2,0.0,0,2,0.0,0.9977320918326569,0.0
GenCo125,2,0.0,0,2,0.0,1.0469276729697228,0.0
GenCo126,2,0.0,0,2,0.0,1.006712963427895,0.0
GenCo127,2,0.0,0,2,0.0,1.0049059106090987,0.0
GenCo128,2,0.0,0,2,0.0,0.99067624411881,0.0
GenCo129,2,0.0,0,2,0.0,0.9648345691424277,0.0
GenCo130,2,0.0,0,2,0.0,0.9889262054906789,0.0
GenCo131,2,0.0,0,2,0.0,0.9933568564499411,0.0
GenCo132,2,0.0,0,2,0.0,0.9687261641957797,0.0
GenCo133,2,0.0,0,2,0.0,1.0362047399130134,0.0
GenCo134,2,0.0,0,2,0.0,0.9745367150232244,0.0
GenCo135,2,0.0,0,2,0.0,2.0261636386751896,0.0
GenCo136,2,0.0,0,2,0.0,0.9556486009131552,0.0
GenCo137,2,0.0,0,2,0.0,0.9699286960065098,0.0
GenCo138,2,0.0,0,2,0.0,1.03130019994633,0.0
GenCo139,2,0.0,0,2,0.0,1.004680502491138,0.0
GenCo140,2,0.0,0,2,0.0,0.979250144950953,0.0
GenCo141,2,0.0,0,2,0.0,0.9507949164893941,0.0
GenCo142,2,0.0,0,2,0.0,1.0172316374985673,0.0
GenCo143,2,0.0,0,2,0.0,1.0255342989876561,0.0
GenCo144,2,0.0,0,2,0.0,1.0436731405496524,0.0
GenCo145,2,0.0,0,2,0.0,1.008981812981965,0.0
GenCo146,2,0.0,0,2,0.0,1.0096704181624425,0.0
GenCo147,2,0.0,0,2,0.0,1.030669688094405,0.0
GenCo148,2,0.0,0,2,0.0,0.9903217160836505,0.0
GenCo149,2,0.0,0,2,0.0,0.985502153432313,0.0
GenCo150,2,0.0,0,2,0.0,0.9989758057143926,0.0
GenCo151,2,0.0,0,2,0.0,0.9672519424839628,0.0
GenCo152,2,0.0,0,2,0.0,1.0332730029395674,0.0
GenCo153,2,0.0,0,2,0.0,0.9952944464219705,0.0
GenCo154,2,0.0,0,2,0.0,1.026393669135934,0.0
GenCo155,2,0.0,0,2,0.0,0.9649914550182066,0.0
GenCo156,2,0.0,0,2,0.0,1.0163796301601247,0.0
GenCo157,2,0.0,0,2,0.0,0.951101915181942,0.0
GenCo158,2,0.0,0,2,0.0,1.0264861312450835,0.0
GenCo159,2,0.0,0,2,0.0,1.0003781841529154,0.0
GenCo160,2,0.0,0,2,0.0,0.9721792774339509,0.0
GenCo161,2,0.0,0,2,0.0,1.0440018053792455,0.0
GenCo162,2,0.0,0,2,0.0,0.9568897740815988,0.0
GenCo163,2,0.0,0,2,0.0,1.0469309555011534,0.0
GenCo164,2,0.0,0,2,0.0,0.9796785708402188,0.0
GenCo165,2,0.0,0,2,0.0,0.9670951729460323,0.0
GenCo166,2,0.0,0,2,0.0,1.017732209022423,0.0
GenCo167,2,0.0,0,2,0.0,0.9791984492777555,0.0
GenCo168,2,0.0,0,2,0.0,1.039246644069358,0.0
GenCo169,2,0.0,0,2,0.0,0.9690923521245687,0.0
GenCo170,2,0.0,0,2,0.0,0.9834850236201573,0.0
GenCo171,2,0.0,0,2,0.0,0.9695735845416603,0.0
GenCo172,2,0.0,0,2,0.0,0.9807129212336254,0.0
GenCo173,2,0.0,0,2,0.0,0.971431076066801,0.0
GenCo174,2,0.0,0,2,0.0,0.9952614116227987,0.0
GenCo175,2,0.0,0,2,0.0,1.028577623412497,0.0
GenCo176,2,0.0,0,2,0.0,1.0476615554335094,0.0
GenCo177,2,0.0,0,2,0.0,1.0051183850640715,0.0
GenCo178,2,0.0,0,2,0.0,1.0071077490863656,0.0
GenCo179,2,0.0,0,2,0.0,1.0146739276597607,0.0
GenCo180,2,0.0,0,2,0.0,1.0328614323068595,0.0
GenCo181,2,0.0,0,2,0.0,1.0153947006127841,0.0
GenCo182,2,0.0,0,2,0.0,1.0037883408301047,0.0
GenCo183,2,0.0,0,2,0.0,0.9991147155672306,0.0
GenCo184,2,0.0,0,2,0.0,0.9715604225090809,0.0
GenCo185,2,0.0,0,2,0.0,2.068290331465029,0.0
GenCo186,2,0.0,0,2,0.0,0.9628214755016518,0.0
GenCo187,2,0.0,0,2,0.0,1.0480258370730091,0.0
GenCo188,2,0.0,0,2,0.0,0.985369526980927,0.0
GenCo189,2,0.0,0,2,0.0,1.0304653891609339,0.0
GenCo190,2,0.0,0,2,0.0,0.9685369474890498,0.0
GenCo191,2,0.0,0,2,0.0,0.962220273467186,0.0
GenCo192,2,0.0,0,2,0.0,0.9953833144668259,0.0
GenCo193,2,0.0,0,2,0.0,1.0086029758475763,0.0
GenCo194,2,0.0,0,2,0.0,0.9812167600995475,0.0
GenCo195,2,0.0,0,2,0.0,0.9557208098511569,0.0
GenCo196,2,0.0,0,2,0.0,1.0352796917990494,0.0
GenCo197,2,0.0,0,2,0.0,0.997932346138905,0.0
GenCo198,2,0.0,0,2,0.0,1.0347907957036158,0.0
GenCo199,2,0.0,0,2,0.0,1.0284234899945273,0.0
GenCo200,2,0.0,0,2,0.0,1.0490155876972485,0.0
GenCo201,2,0.0,0,2,0.0,1.0126396603632357,0.0
GenCo202,2,0.0,0,2,0.0,1.0065263720243771,0.0
GenCo203,2,0.0,0,2,0.0,1.0382736596887392,0.0
GenCo204,2,0.0,0,2,0.0,0.9679271677339755,0.0
GenCo205,2,0.0,0,2,0.0,1.034448059780984,0.0
GenCo206,2,0.0,0,2,0.0,1.0036659540684516,0.0
GenCo207,2,0.0,0,2,0.0,0.9619885299606137,0.0
GenCo208,2,0.0,0,2,0.0,0.9983589746201014,0.0
GenCo209,2,0.0,0,2,0.0,1.0246827703765218,0.0
GenCo210,2,0.0,0,2,0.0,0.9955136430942964,0.0
GenCo211,2,0.0,0,2,0.0,0.9568294437580069,0.0
GenCo212,2,0.0,0,2,0.0,0.9938572350887336,0.0
GenCo213,2,0.0,0,2,0.0,1.0008531010246013,0.0
GenCo214,2,0.0,0,2,0.0,1.0156129317139277,0.0
GenCo215,2,0.0,0,2,0.0,1.012533027953188,0.0
GenCo216,2,0.0,0,2,0.0,0.970289018244025,0.0
GenCo217,2,0.0,0,2,0.0,1.016761322080489,0.0
GenCo218,2,0.0,0,2,0.0,0.9679249933901265,0.0
GenCo219,2,0.0,0,2,0.0,0.9941399990303182,0.0
GenCo220,2,0.0,0,2,0.0,0.9626129415161662,0.0
GenCo221,2,0.0,0,2,0.0,1.0497619464136396,0.0
GenCo222,2,0.0,0,2,0.0,1.0108175056577176,0.0
GenCo223,2,0.0,0,2,0.0,0.9953847387934376,0.0
GenCo224,2,0.0,0,2,0.0,0.9744525360234161,0.0
GenCo225,2,0.0,0,2,0.0,1.018796939428177,0.0
GenCo226,2,0.0,0,2,0.0,1.031268546155764,0.0
GenCo227,2,0.0,0,2,0.0,1.0021372611751642,0.0
