,MODEL,STARTUP,SHUTDOWN,NCOST,COST_2,COST_1,COST_0
GenCo0,2,0.0,0,2,0.0,1.0412701198109398,0.0
GenCo1,2,0.0,0,2,0.0,0.9849595879373473,0.0
GenCo2,2,0.0,0,2,0.0,0.9740667452030723,0.0
GenCo3,2,0.0,0,2,0.0,1.0364098816333351,0.0
GenCo4,2,0.0,0,2,0.0,1.0445024870408424,0.0
GenCo5,2,0.0,0,2,0.0,1.0144262476583292,0.0
GenCo6,2,0.0,0,2,0.0,1.9778929838461634,0.0
GenCo7,2,0.0,0,2,0.0,0.976308467176258,0.0
GenCo8,2,0.0,0,2,0.0,1.9813729124119281,0.0
GenCo9,2,0.0,0,2,0.0,1.0408755508548362,0.0
GenCo10,2,0.0,0,2,0.0,0.9828777844637588,0.0
GenCo11,2,0.0,0,2,0.0,0.9549301340713288,0.0
GenCo12,2,0.0,0,2,0.0,1.0133163075437535,0.0
GenCo13,2,0.0,0,2,0.0,1.0323211723615136,0.0
GenCo14,2,0.0,0,2,0.0,1.0208063635002729,0.0
GenCo15,2,0.0,0,2,0.0,0.9660524597473292,0.0
GenCo16,2,0.0,0,2,0.0,1.0327004997098062,0.0
GenCo17,2,0.0,0,2,0.0,0.9789597731463211,0.0
GenCo18,2,0.0,0,2,0.0,1.0157321158959915,0.0
GenCo19,2,0.0,0,2,0.0,0.9552910314180889,0.0
GenCo20,2,0.0,0,2,0.0,0.9946971968645504,0.0
GenCo21,2,0.0,0,2,0.0,0.9674413069048416,0.0
GenCo22,2,0.0,0,2,0.0,1.0221698504837577,0.0
GenCo23,2,0.0,0,2,0.0,0.990000074267753,0.0
GenCo24,2,0.0,0,2,0.0,1.023276122059617,0.0
GenCo25,2,0.0,0,2,0.0,0.9697490622713472,0.0
GenCo26,2,0.0,0,2,0.0,1.0148593464936124,0.0
GenCo27,2,0.0,0,2,0.0,1.045687673259361,0.0
GenCo28,2,0.0,0,2,0.0,0.9642596563360466,0.0
GenCo29,2,0.0,0,2,0.0,1.0117937626959252,0.0
GenCo30,2,0.0,0,2,0.0,0.9781377616773123,0.0
GenCo31,2,0.0,0,2,0.0,1.0048268165432874,0.0
GenCo32,2,0.0,0,2,0.0,2.0006252427560915,0.0
GenCo33,2,0.0,0,2,0.0,1.0398247710537598,0.0
GenCo34,2,0.0,0,2,0.0,0.958578461320267,0.0
GenCo35,2,0.0,0,2,0.0,1.0148090741905968,0.0
GenCo36,2,0.0,0,2,0.0,0.9833077981580912,0.0
GenCo37,2,0.0,0,2,0.0,2.055275099281915,0.0
GenCo38,2,0.0,0,2,0.0,1.0220936414502308,0.0
GenCo39,2,0.0,0,2,0.0,0.9967302531928457,0.0
GenCo40,2,0.0,0,2,0.0,0.975932563467387,0.0
GenCo41,2,0.0,0,2,0.0,1.04683197076915,0.0
GenCo42,2,0.0,0,2,0.0,1.0150673352677777,0.0
GenCo43,2,0.0,0,2,0.0,1.0297801486113656,0.0
GenCo44,2,0.0,0,2,0.0,1.0214349220413026,0.0
GenCo45,2,0.0,0,2,0.0,1.0294501980217778,0.0
GenCo46,2,0.0,0,2,0.0,1.0358155768187887,0.0
GenCo47,2,0.0,0,2,0.0,1.0022919799522514,0.0
GenCo48,2,0.0,0,2,0.0,0.9657420716915712,0.0
GenCo49,2,0.0,0,2,0.0,0.9843585740974983,0.0
GenCo50,2,0.0,0,2,0.0,0.9850574177461191,0.0
GenCo51,2,0.0,0,2,0.0,1.027940456113782,0.0
GenCo52,2,0.0,0,2,0.0,0.9856140906442131,0.0
GenCo53,2,0.0,0,2,0.0,0.9668678087914636,0.0
GenCo54,2,0.0,0,2,0.0,0.9993611206206867,0.0
GenCo55,2,0.0,0,2,0.0,0.9763522579604569,0.0
GenCo56,2,0.0,0,2,0.0,1.0361094345023911,0.0
GenCo57,2,0.0,0,2,0.0,0.9932603233649936,0.0
GenCo58,2,0.0,0,2,0.0,1.0063834251373525,0.0
GenCo59,2,0.0,0,2,0.0,0.9658396957666151,0.0
GenCo60,2,0.0,0,2,0.0,1.0174167691784786,0.0
GenCo61,2,0.0,0,2,0.0,0.9560857863611155,0.0
GenCo62,2,0.0,0,2,0.0,0.9918847214600852,0.0
GenCo63,2,0.0,0,2,0.0,0.9653640274484262,0.0
GenCo64,2,0.0,0,2,0.0,1.0194067498485704,0.0
GenCo65,2,0.0,0,2,0.0,1.0257609852082354,0.0
GenCo66,2,0.0,0,2,0.0,1.0403075849634105,0.0
GenCo67,2,0.0,0,2,0.0,0.9852613021683071,0.0
GenCo68,2,0.0,0,2,0.0,1.0496971828303399,0.0
GenCo69,2,0.0,0,2,0.0,1.016345227831775,0.0
GenCo70,2,0.0,0,2,0.0,1.0479159279923584,0.0
GenCo71,2,0.0,0,2,0.0,0.9551509438160743,0.0
GenCo72,2,0.0,0,2,0.0,1.0391902025570163,0.0
GenCo73,2,0.0,0,2,0.0,1.0144128810134547,0.0
GenCo74,2,0.0,0,2,0.0,1.0419101031779212,0.0
GenCo75,2,0.0,0,2,0.0,1.0113094297229264,0.0
GenCo76,2,0.0,0,2,0.0,1.0318797695323518,0.0
GenCo77,2,0.0,0,2,0.0,0.9612275570406158,0.0
GenCo78,2,0.0,0,2,0.0,0.9926889193135242,0.0
GenCo79,2,0.0,0,2,0.0,0.9770841665632124,0.0
GenCo80,2,0.0,0,2,0.0,1.0234563268808978,0.0
GenCo81,2,0.0,0,2,0.0,1.0336163889193757,0.0
GenCo82,2,0.0,0,2,0.0,1.0284536075772783,0.0
GenCo83,2,0.0,0,2,0.0,1.0427430450339648,0.0
GenCo84,2,0.0,0,2,0.0,1.0274088389871696,0.0
GenCo85,2,0.0,0,2,0.0,0.9528100077645754,0.0
GenCo86,2,0.0,0,2,0.0,0.9566680900798087,0.0
GenCo87,2,0.0,0,2,0.0,0.9661676644248703,0.0
GenCo88,2,0.0,0,2,0.0,1.0208028422963917,0.0
GenCo89,2,0.0,0,2,0.0,0.9835211713618194,0.0
GenCo90,2,0.0,0,2,0.0,0.9642665778678048,0.0
GenCo91,2,0.0,0,2,0.0,0.9996349632053845,0.0
GenCo92,2,0.0,0,2,0.0,0.9524243358637465,0.0
GenCo93,2,0.0,0,2,0.0,1.0171410911012153,0.0
GenCo94,2,0.0,0,2,0.0,0.9563921976538352,0.0
GenCo95,2,0.0,0,2,0.0,1.0462923245738465,0.0
GenCo96,2,0.0,0,2,0.0,1.0483067182865637,0.0
GenCo97,2,0.0,0,2,0.0,1.0094493776613436,0.0
GenCo98,2,0.0,0,2,0.0,0.98540679241891,0.0
GenCo99,2,0.0,0,2,0.0,1.0174939869641682,0.0
GenCo100,2,0.0,0,2,0.0,0.9722956439596537,0.0
GenCo101,2,0.0,0,2,0.0,1.0234251725370798,0.0
GenCo102,2,0.0,0,2,0.0,0.9579620636350614,0.0
GenCo103,2,0.0,0,2,0.0,1.039000020862897,0.0
GenCo104,2,0.0,0,2,0.0,1.0311969651547954,0.0
GenCo105,2,0.0,0,2,0.0,0.982882194602517,0.0
GenCo106,2,0.0,0,2,0.0,1.0380372423046658,0.0
GenCo107,2,0.0,0,2,0.0,0.9677991548228715,0.0
GenCo108,2,0.0,0,2,0.0,1.0178118063907138,0.0
GenCo109,2,0.0,0,2,0.0,0.9648824225246802,0.0
GenCo110,2,0.0,0,2,0.0,0.9924643783093327,0.0
GenCo111,2,0.0,0,2,0.0,0.967827375294982,0.0
GenCo112,2,0.0,0,2,0.0,1.0351414646017743,0.0
GenCo113,2,0.0,0,2,0.0,0.978592130887388,0.0
GenCo114,2,0.0,0,2,0.0,1.003123612327499,0.0
GenCo115,2,0.0,0,2,0.0,0.9941749276234942,0.0
GenCo116,2,0.0,0,2,0.0,0.9825525712074069,0.0
GenCo117,2,0.0,0,2,0.0,0.9635714292470098,0.0
GenCo118,2,0.0,0,2,0.0,0.992430610682854,0.0
GenCo119,2,0.0,0,2,0.0,1.0416952885706294,0.0
GenCo120,2,0.0,0,2,0.0,1.0019719761859986,0.0
GenCo121,2,0.0,0,2,0.0,0.9771729905070897,0.0
GenCo122,2,0.0,0,2,0.0,1.017275605884166,0.0
GenCo123,2,0.0,0,2,0.0,0.966909077688203,0.0
GenCo124,2,0.0,0,2,0.0,1.0086244688301025,0.0
GenCo125,2,0.0,0,2,0.0,0.9785297040841211,0.0
GenCo126,2,0.0,0,2,0.0,0.9750014415019581,0.0
GenCo127,2,0.0,0,2,0.0,1.0486654465101028,0.0
GenCo128,2,0.0,0,2,0.0,0.9624320992040933,0.0
GenCo129,2,0.0,0,2,0.0,0.9766520144101527,0.0
GenCo130,2,0.0,0,2,0.0,1.0187178379251227,0.0
GenCo131,2,0.0,0,2,0.0,0.9522021749923117,0.0
GenCo132,2,0.0,0,2,0.0,0.9830330029928366,0.0
GenCo133,2,0.0,0,2,0.0,1.0240496927558296,0.0
GenCo134,2,0.0,0,2,0.0,0.9675124257273963,0.0
GenCo135,2,0.0,0,2,0.0,2.0745452879786423,0.0
GenCo136,2,0.0,0,2,0.0,1.0164365251769116,0.0
GenCo137,2,0.0,0,2,0.0,1.0046365620974298,0.0
GenCo138,2,0.0,0,2,0.0,1.0252677029722592,0.0
GenCo139,2,0.0,0,2,0.0,0.967668124115263,0.0
GenCo140,2,0.0,0,2,0.0,0.9881140198876789,0.0
GenCo141,2,0.0,0,2,0.0,0.9835022179667143,0.0
GenCo142,2,0.0,0,2,0.0,1.0091670920091849,0.0
GenCo143,2,0.0,0,2,0.0,1.0430880984284556,0.0
GenCo144,2,0.0,0,2,0.0,0.997234001639856,0.0
GenCo145,2,0.0,0,2,0.0,1.00535602833948,0.0
GenCo146,2,0.0,0,2,0.0,1.0260735843088868,0.0
GenCo147,2,0.0,0,2,0.0,1.033047563731517,0.0
GenCo148,2,0.0,0,2,0.0,0.9996706366257176,0.0
GenCo149,2,0.0,0,2,0.0,0.9778431762740215,0.0
GenCo150,2,0.0,0,2,0.0,0.9601052842897286,0.0
GenCo151,2,0.0,0,2,0.0,1.025934102209917,0.0
GenCo152,2,0.0,0,2,0.0,1.0184949398436687,0.0
GenCo153,2,0.0,0,2,0.0,1.0325396299776455,0.0
GenCo154,2,0.0,0,2,0.0,1.0024613437833418,0.0
GenCo155,2,0.0,0,2,0.0,0.988786834114381,0.0
GenCo156,2,0.0,0,2,0.0,1.0139962300005767,0.0
GenCo157,2,0.0,0,2,0.0,1.023663310072585,0.0
GenCo158,2,0.0,0,2,0.0,1.0030419741968681,0.0
GenCo159,2,0.0,0,2,0.0,0.9885061795501837,0.0
GenCo160,2,0.0,0,2,0.0,1.0206249380030799,0.0
GenCo161,2,0.0,0,2,0.0,0.9581281881369997,0.0
GenCo162,2,0.0,0,2,0.0,0.9648247885086078,0.0
GenCo163,2,0.0,0,2,0.0,1.033603735481136,0.0
GenCo164,2,0.0,0,2,0.0,1.0092227438922148,0.0
GenCo165,2,0.0,0,2,0.0,0.9533483600404525,0.0
GenCo166,2,0.0,0,2,0.0,0.9518117165265118,0.0
GenCo167,2,0.0,0,2,0.0,0.9888643860438289,0.0
GenCo168,2,0.0,0,2,0.0,0.9614741032721025,0.0
GenCo169,2,0.0,0,2,0.0,0.9679935558810837,0.0
