,MODEL,STARTUP,SHUTDOWN,NCOST,COST_2,COST_1,COST_0
GenCo0,2,0.0,0,2,0.0,1.0109292858958632,0.0
GenCo1,2,0.0,0,2,0.0,1.0455984692585938,0.0
GenCo2,2,0.0,0,2,0.0,1.017395017946853,0.0
GenCo3,2,0.0,0,2,0.0,1.0128320549813703,0.0
GenCo4,2,0.0,0,2,0.0,1.0001257396406487,0.0
GenCo5,2,0.0,0,2,0.0,0.9891201169728414,0.0
GenCo6,2,0.0,0,2,0.0,2.082487888490461,0.0
GenCo7,2,0.0,0,2,0.0,0.9597208020358312,0.0
GenCo8,2,0.0,0,2,0.0,2.0547693555134763,0.0
GenCo9,2,0.0,0,2,0.0,1.0382246464312583,0.0
GenCo10,2,0.0,0,2,0.0,1.0208415022351058,0.0
GenCo11,2,0.0,0,2,0.0,1.0438372354818624,0.0
GenCo12,2,0.0,0,2,0.0,0.9566012105894635,0.0
GenCo13,2,0.0,0,2,0.0,0.9680535097669565,0.0
GenCo14,2,0.0,0,2,0.0,0.9628681115073259,0.0
GenCo15,2,0.0,0,2,0.0,1.002209423810548,0.0
GenCo16,2,0.0,0,2,0.0,1.0293786924093193,0.0
GenCo17,2,0.0,0,2,0.0,1.0402112637661567,0.0
GenCo18,2,0.0,0,2,0.0,1.0350159746864607,0.0
GenCo19,2,0.0,0,2,0.0,1.0005723378582252,0.0
GenCo20,2,0.0,0,2,0.0,0.9642694372356193,0.0
GenCo21,2,0.0,0,2,0.0,1.0274849338044203,0.0
GenCo22,2,0.0,0,2,0.0,0.9742077184139145,0.0
GenCo23,2,0.0,0,2,0.0,1.0118879313693598,0.0
GenCo24,2,0.0,0,2,0.0,1.0405474337975882,0.0
GenCo25,2,0.0,0,2,0.0,1.0249951104614625,0.0
GenCo26,2,0.0,0,2,0.0,1.0347442704805898,0.0
GenCo27,2,0.0,0,2,0.0,0.9597062236720683,0.0
GenCo28,2,0.0,0,2,0.0,0.965453649136917,0.0
GenCo29,2,0.0,0,2,0.0,1.0332946074382758,0.0
GenCo30,2,0.0,0,2,0.0,1.0039694191750748,0.0
GenCo31,2,0.0,0,2,0.0,0.994914072428329,0.0
GenCo32,2,0.0,0,2,0.0,2.0360129977043853,0.0
GenCo33,2,0.0,0,2,0.0,0.9933826947968727,0.0
GenCo34,2,0.0,0,2,0.0,0.9789211866273381,0.0
GenCo35,2,0.0,0,2,0.0,1.0294813365895925,0.0
GenCo36,2,0.0,0,2,0.0,0.9502329536881547,0.0
GenCo37,2,0.0,0,2,0.0,2.014271342426025,0.0
GenCo38,2,0.0,0,2,0.0,1.0344772536340137,0.0
GenCo39,2,0.0,0,2,0.0,0.9801537773457288,0.0
GenCo40,2,0.0,0,2,0.0,0.966141763674664,0.0
GenCo41,2,0.0,0,2,0.0,0.9560126529735368,0.0
GenCo42,2,0.0,0,2,0.0,0.9671945653249021,0.0
GenCo43,2,0.0,0,2,0.0,0.9994497137680188,0.0
GenCo44,2,0.0,0,2,0.0,1.0271855155247556,0.0
GenCo45,2,0.0,0,2,0.0,0.9834340284879681,0.0
