,MODEL,STARTUP,SHUTDOWN,NCOST,COST_2,COST_1,COST_0
GenCo0,2,0.0,0,2,0.0,2.084587721075656,0.0
GenCo1,2,0.0,0,2,0.0,2.0818017958775465,0.0
GenCo2,2,0.0,0,2,0.0,1.9818204622872524,0.0
GenCo3,2,0.0,0,2,0.0,2.0937145457350828,0.0
GenCo4,2,0.0,0,2,0.0,1.93855339040938,0.0
GenCo5,2,0.0,0,2,0.0,1.9497075261384176,0.0
GenCo6,2,0.0,0,2,0.0,2.071224300788358,0.0
GenCo7,2,0.0,0,2,0.0,1.922736508378315,0.0
GenCo8,2,0.0,0,2,0.0,1.9571817076638944,0.0
GenCo9,2,0.0,0,2,0.0,2.0379613283604474,0.0
GenCo10,2,0.0,0,2,0.0,1.9677331506346563,0.0
GenCo11,2,0.0,0,2,0.0,1.906273035597749,0.0
GenCo12,2,0.0,0,2,0.0,2.0993550081668317,0.0
GenCo13,2,0.0,0,2,0.0,2.0063231404906117,0.0
GenCo14,2,0.0,0,2,0.0,2.0919289221829924,0.0
GenCo15,2,0.0,0,2,0.0,2.0851450848321056,0.0
GenCo16,2,0.0,0,2,0.0,1.9113092376897025,0.0
GenCo17,2,0.0,0,2,0.0,1.9474960720926175,0.0
GenCo18,2,0.0,0,2,0.0,2.055552777711269,0.0
GenCo19,2,0.0,0,2,0.0,1.9275513590455002,0.0
GenCo20,2,0.0,0,2,0.0,1.0437057854380611,0.0
GenCo21,2,0.0,0,2,0.0,1.9731080604097764,0.0
GenCo22,2,0.0,0,2,0.0,1.9253855456310032,0.0
GenCo23,2,0.0,0,2,0.0,2.090056699582885,0.0
GenCo24,2,0.0,0,2,0.0,1.0178629397662338,0.0
GenCo25,2,0.0,0,2,0.0,2.0611990113392484,0.0
GenCo26,2,0.0,0,2,0.0,1.9623166122169173,0.0
GenCo27,2,0.0,0,2,0.0,1.015553684875922,0.0
GenCo28,2,0.0,0,2,0.0,2.062930606005434,0.0
GenCo29,2,0.0,0,2,0.0,1.9596915448906185,0.0
GenCo30,2,0.0,0,2,0.0,2.0663827900966707,0.0
GenCo31,2,0.0,0,2,0.0,2.0831814433842872,0.0
GenCo32,2,0.0,0,2,0.0,2.018148754264689,0.0
GenCo33,2,0.0,0,2,0.0,2.0109272427498266,0.0
GenCo34,2,0.0,0,2,0.0,1.9401828888498303,0.0
GenCo35,2,0.0,0,2,0.0,2.035770707305788,0.0
GenCo36,2,0.0,0,2,0.0,1.9252738235715847,0.0
GenCo37,2,0.0,0,2,0.0,2.0543323686999178,0.0
GenCo38,2,0.0,0,2,0.0,1.946266214773247,0.0
GenCo39,2,0.0,0,2,0.0,2.0998619986502742,0.0
GenCo40,2,0.0,0,2,0.0,2.0875961361291435,0.0
GenCo41,2,0.0,0,2,0.0,2.005163227237982,0.0
GenCo42,2,0.0,0,2,0.0,1.9340621515276122,0.0
GenCo43,2,0.0,0,2,0.0,2.0565888911480776,0.0
GenCo44,2,0.0,0,2,0.0,2.0238925620111075,0.0
GenCo45,2,0.0,0,2,0.0,2.0853956105209996,0.0
GenCo46,2,0.0,0,2,0.0,2.01112890838508,0.0
GenCo47,2,0.0,0,2,0.0,1.9288785609028911,0.0
GenCo48,2,0.0,0,2,0.0,1.97060854699241,0.0
GenCo49,2,0.0,0,2,0.0,1.992552487045215,0.0
GenCo50,2,0.0,0,2,0.0,1.989816195877075,0.0
GenCo51,2,0.0,0,2,0.0,1.9285651261124344,0.0
GenCo52,2,0.0,0,2,0.0,1.931009876707599,0.0
GenCo53,2,0.0,0,2,0.0,2.052907512423324,0.0
GenCo54,2,0.0,0,2,0.0,1.9815041601307222,0.0
GenCo55,2,0.0,0,2,0.0,1.9794059238086883,0.0
GenCo56,2,0.0,0,2,0.0,2.0965359854452568,0.0
GenCo57,2,0.0,0,2,0.0,1.9903001836092848,0.0
GenCo58,2,0.0,0,2,0.0,1.9029641614969708,0.0
GenCo59,2,0.0,0,2,0.0,1.9546097353452418,0.0
GenCo60,2,0.0,0,2,0.0,2.070543749080827,0.0
GenCo61,2,0.0,0,2,0.0,2.0862337730481624,0.0
GenCo62,2,0.0,0,2,0.0,1.9790799619355455,0.0
GenCo63,2,0.0,0,2,0.0,1.914566823480528,0.0
GenCo64,2,0.0,0,2,0.0,2.0135690357210705,0.0
GenCo65,2,0.0,0,2,0.0,1.040526676273687,0.0
GenCo66,2,0.0,0,2,0.0,0.974748488023785,0.0
GenCo67,2,0.0,0,2,0.0,2.007920804712344,0.0
GenCo68,2,0.0,0,2,0.0,1.9162688498716736,0.0
GenCo69,2,0.0,0,2,0.0,2.079673696194295,0.0
GenCo70,2,0.0,0,2,0.0,2.004627773517049,0.0
GenCo71,2,0.0,0,2,0.0,1.9253114099192734,0.0
GenCo72,2,0.0,0,2,0.0,2.0060843529268353,0.0
GenCo73,2,0.0,0,2,0.0,2.06273453492874,0.0
GenCo74,2,0.0,0,2,0.0,1.9575614394547598,0.0
GenCo75,2,0.0,0,2,0.0,2.0429261260576417,0.0
GenCo76,2,0.0,0,2,0.0,2.0369797447669744,0.0
GenCo77,2,0.0,0,2,0.0,0.9517337962038424,0.0
GenCo78,2,0.0,0,2,0.0,1.9846541495975656,0.0
GenCo79,2,0.0,0,2,0.0,1.947603140182806,0.0
GenCo80,2,0.0,0,2,0.0,2.0580848908200595,0.0
GenCo81,2,0.0,0,2,0.0,1.9312173020352867,0.0
GenCo82,2,0.0,0,2,0.0,1.0355595608047956,0.0
GenCo83,2,0.0,0,2,0.0,2.0546804024714636,0.0
GenCo84,2,0.0,0,2,0.0,1.9720746993098617,0.0
GenCo85,2,0.0,0,2,0.0,1.9956304764005999,0.0
GenCo86,2,0.0,0,2,0.0,2.069336985475377,0.0
GenCo87,2,0.0,0,2,0.0,2.0201903168891455,0.0
GenCo88,2,0.0,0,2,0.0,1.9759656724458055,0.0
GenCo89,2,0.0,0,2,0.0,2.029637931649163,0.0
GenCo90,2,0.0,0,2,0.0,2.08762821901225,0.0
GenCo91,2,0.0,0,2,0.0,0.9594784516965886,0.0
GenCo92,2,0.0,0,2,0.0,1.0313678171407754,0.0
GenCo93,2,0.0,0,2,0.0,1.0084561323586931,0.0
GenCo94,2,0.0,0,2,0.0,2.088291959593486,0.0
GenCo95,2,0.0,0,2,0.0,2.0566360318663244,0.0
GenCo96,2,0.0,0,2,0.0,1.997937020849488,0.0
GenCo97,2,0.0,0,2,0.0,2.0989881380821673,0.0
GenCo98,2,0.0,0,2,0.0,2.087845558654865,0.0
GenCo99,2,0.0,0,2,0.0,2.0236661310884303,0.0
GenCo100,2,0.0,0,2,0.0,2.0621061996023595,0.0
GenCo101,2,0.0,0,2,0.0,1.984473901538579,0.0
GenCo102,2,0.0,0,2,0.0,1.9775681006466612,0.0
GenCo103,2,0.0,0,2,0.0,1.9739800656580184,0.0
GenCo104,2,0.0,0,2,0.0,2.0441173563492807,0.0
GenCo105,2,0.0,0,2,0.0,2.0125217853251836,0.0
GenCo106,2,0.0,0,2,0.0,2.0415087039111524,0.0
GenCo107,2,0.0,0,2,0.0,1.0228201262586714,0.0
GenCo108,2,0.0,0,2,0.0,2.069637378171519,0.0
GenCo109,2,0.0,0,2,0.0,2.0828024989197425,0.0
GenCo110,2,0.0,0,2,0.0,1.97611406014872,0.0
GenCo111,2,0.0,0,2,0.0,0.9852930054277305,0.0
GenCo112,2,0.0,0,2,0.0,2.021893538233686,0.0
GenCo113,2,0.0,0,2,0.0,1.0077397771279055,0.0
GenCo114,2,0.0,0,2,0.0,1.9837933408678918,0.0
GenCo115,2,0.0,0,2,0.0,1.9370170083206706,0.0
GenCo116,2,0.0,0,2,0.0,1.936478996965085,0.0
GenCo117,2,0.0,0,2,0.0,2.0861466697414928,0.0
GenCo118,2,0.0,0,2,0.0,1.9912818067227636,0.0
GenCo119,2,0.0,0,2,0.0,0.9736875179810671,0.0
GenCo120,2,0.0,0,2,0.0,2.0503815612826486,0.0
GenCo121,2,0.0,0,2,0.0,2.090336603988259,0.0
GenCo122,2,0.0,0,2,0.0,2.019446946493573,0.0
GenCo123,2,0.0,0,2,0.0,1.9264698842439703,0.0
GenCo124,2,0.0,0,2,0.0,2.0699145921170286,0.0
GenCo125,2,0.0,0,2,0.0,2.0295479958395033,0.0
GenCo126,2,0.0,0,2,0.0,1.9259395825102383,0.0
GenCo127,2,0.0,0,2,0.0,1.9733689089282933,0.0
GenCo128,2,0.0,0,2,0.0,2.088003297339701,0.0
GenCo129,2,0.0,0,2,0.0,2.0775159476967997,0.0
GenCo130,2,0.0,0,2,0.0,2.066275297113107,0.0
GenCo131,2,0.0,0,2,0.0,1.9703061904917443,0.0
GenCo132,2,0.0,0,2,0.0,2.0179443219897233,0.0
GenCo133,2,0.0,0,2,0.0,1.921061473919602,0.0
GenCo134,2,0.0,0,2,0.0,1.0138211457496524,0.0
GenCo135,2,0.0,0,2,0.0,2.0524656315233574,0.0
GenCo136,2,0.0,0,2,0.0,2.0694270305875557,0.0
GenCo137,2,0.0,0,2,0.0,1.9360578435865987,0.0
GenCo138,2,0.0,0,2,0.0,1.975263996500644,0.0
GenCo139,2,0.0,0,2,0.0,2.0308631127987424,0.0
GenCo140,2,0.0,0,2,0.0,2.0079261290140398,0.0
GenCo141,2,0.0,0,2,0.0,1.0248131769015432,0.0
GenCo142,2,0.0,0,2,0.0,1.9506606137031337,0.0
GenCo143,2,0.0,0,2,0.0,2.030730928538531,0.0
GenCo144,2,0.0,0,2,0.0,0.965447043997572,0.0
GenCo145,2,0.0,0,2,0.0,0.9990325882895064,0.0
GenCo146,2,0.0,0,2,0.0,0.9699328980105353,0.0
GenCo147,2,0.0,0,2,0.0,0.9548135657978237,0.0
GenCo148,2,0.0,0,2,0.0,0.9991722894880974,0.0
GenCo149,2,0.0,0,2,0.0,0.9834802074563318,0.0
GenCo150,2,0.0,0,2,0.0,2.062305412282292,0.0
GenCo151,2,0.0,0,2,0.0,2.046506699892991,0.0
GenCo152,2,0.0,0,2,0.0,2.060014423533835,0.0
GenCo153,2,0.0,0,2,0.0,1.9651836890110088,0.0
GenCo154,2,0.0,0,2,0.0,0.954393559380769,0.0
GenCo155,2,0.0,0,2,0.0,0.9513666564037012,0.0
GenCo156,2,0.0,0,2,0.0,2.0849658308706123,0.0
GenCo157,2,0.0,0,2,0.0,0.9807290604301573,0.0
GenCo158,2,0.0,0,2,0.0,2.0915419305743113,0.0
GenCo159,2,0.0,0,2,0.0,1.9438906786977337,0.0
GenCo160,2,0.0,0,2,0.0,1.9358609633149533,0.0
GenCo161,2,0.0,0,2,0.0,1.9832482814004513,0.0
GenCo162,2,0.0,0,2,0.0,2.0387177820345492,0.0
GenCo163,2,0.0,0,2,0.0,1.032099334903226,0.0
GenCo164,2,0.0,0,2,0.0,0.9500386357169514,0.0
GenCo165,2,0.0,0,2,0.0,2.041195146418402,0.0
GenCo166,2,0.0,0,2,0.0,1.9430795917416883,0.0
GenCo167,2,0.0,0,2,0.0,1.9200008468487126,0.0
GenCo168,2,0.0,0,2,0.0,1.9729303831700127,0.0
GenCo169,2,0.0,0,2,0.0,1.0328470143049224,0.0
GenCo170,2,0.0,0,2,0.0,0.9751545266187824,0.0
GenCo171,2,0.0,0,2,0.0,2.02932770875293,0.0
GenCo172,2,0.0,0,2,0.0,2.048191093556006,0.0
GenCo173,2,0.0,0,2,0.0,1.9595936439028707,0.0
GenCo174,2,0.0,0,2,0.0,1.9729353898374165,0.0
GenCo175,2,0.0,0,2,0.0,2.0572263820022467,0.0
GenCo176,2,0.0,0,2,0.0,2.0340440798437562,0.0
GenCo177,2,0.0,0,2,0.0,2.0430739684872217,0.0
GenCo178,2,0.0,0,2,0.0,1.9448822468693554,0.0
GenCo179,2,0.0,0,2,0.0,1.9079407398814374,0.0
GenCo180,2,0.0,0,2,0.0,1.011277226768927,0.0
GenCo181,2,0.0,0,2,0.0,1.009992759131265,0.0
GenCo182,2,0.0,0,2,0.0,1.0446840195846818,0.0
GenCo183,2,0.0,0,2,0.0,0.9554957869208773,0.0
GenCo184,2,0.0,0,2,0.0,1.0209248376262712,0.0
GenCo185,2,0.0,0,2,0.0,1.044474323008953,0.0
GenCo186,2,0.0,0,2,0.0,1.9805866418848077,0.0
GenCo187,2,0.0,0,2,0.0,0.9861715585864952,0.0
GenCo188,2,0.0,0,2,0.0,2.083768998826448,0.0
GenCo189,2,0.0,0,2,0.0,0.986101019544208,0.0
GenCo190,2,0.0,0,2,0.0,1.045593910069333,0.0
GenCo191,2,0.0,0,2,0.0,1.0085444915791286,0.0
GenCo192,2,0.0,0,2,0.0,0.9957642851319288,0.0
GenCo193,2,0.0,0,2,0.0,1.9858574965300468,0.0
GenCo194,2,0.0,0,2,0.0,1.9076204189493917,0.0
GenCo195,2,0.0,0,2,0.0,1.925152303612941,0.0
GenCo196,2,0.0,0,2,0.0,1.9233890076412177,0.0
GenCo197,2,0.0,0,2,0.0,2.0611098561068415,0.0
GenCo198,2,0.0,0,2,0.0,2.0015592612212725,0.0
GenCo199,2,0.0,0,2,0.0,1.9743889939378447,0.0
GenCo200,2,0.0,0,2,0.0,1.9040298630775192,0.0
GenCo201,2,0.0,0,2,0.0,2.0980184355256575,0.0
GenCo202,2,0.0,0,2,0.0,1.9641378155531164,0.0
GenCo203,2,0.0,0,2,0.0,2.0454522154869546,0.0
GenCo204,2,0.0,0,2,0.0,2.077787796210554,0.0
GenCo205,2,0.0,0,2,0.0,1.9956872599176738,0.0
GenCo206,2,0.0,0,2,0.0,1.0366916753428985,0.0
GenCo207,2,0.0,0,2,0.0,1.9013013963570704,0.0
GenCo208,2,0.0,0,2,0.0,2.0512394185293483,0.0
GenCo209,2,0.0,0,2,0.0,1.948454632131807,0.0
GenCo210,2,0.0,0,2,0.0,1.9323933681692882,0.0
GenCo211,2,0.0,0,2,0.0,1.984373755783221,0.0
GenCo212,2,0.0,0,2,0.0,1.9586038653840703,0.0
GenCo213,2,0.0,0,2,0.0,1.9713026493222354,0.0
GenCo214,2,0.0,0,2,0.0,1.981183457128204,0.0
GenCo215,2,0.0,0,2,0.0,2.0770080073040176,0.0
GenCo216,2,0.0,0,2,0.0,1.0220130032536487,0.0
GenCo217,2,0.0,0,2,0.0,1.9890567914164814,0.0
GenCo218,2,0.0,0,2,0.0,1.9670777082678474,0.0
GenCo219,2,0.0,0,2,0.0,1.9435252283785738,0.0
GenCo220,2,0.0,0,2,0.0,1.9788286684599488,0.0
GenCo221,2,0.0,0,2,0.0,1.989138026767062,0.0
GenCo222,2,0.0,0,2,0.0,2.09095701733865,0.0
GenCo223,2,0.0,0,2,0.0,2.0512586068096716,0.0
GenCo224,2,0.0,0,2,0.0,2.0757848872348985,0.0
GenCo225,2,0.0,0,2,0.0,2.000083479201529,0.0
GenCo226,2,0.0,0,2,0.0,2.022714388085595,0.0
GenCo227,2,0.0,0,2,0.0,2.0086895283820607,0.0
GenCo228,2,0.0,0,2,0.0,2.0012333478133337,0.0
GenCo229,2,0.0,0,2,0.0,2.0602204276083733,0.0
GenCo230,2,0.0,0,2,0.0,2.0461521191639225,0.0
GenCo231,2,0.0,0,2,0.0,2.037967251579504,0.0
GenCo232,2,0.0,0,2,0.0,1.0434893297399723,0.0
GenCo233,2,0.0,0,2,0.0,1.9340067009807311,0.0
GenCo234,2,0.0,0,2,0.0,1.9133016065692086,0.0
GenCo235,2,0.0,0,2,0.0,1.9540168663418687,0.0
GenCo236,2,0.0,0,2,0.0,2.0047038403608695,0.0
GenCo237,2,0.0,0,2,0.0,2.066382315212061,0.0
GenCo238,2,0.0,0,2,0.0,1.9813594958059175,0.0
GenCo239,2,0.0,0,2,0.0,2.00351131013782,0.0
GenCo240,2,0.0,0,2,0.0,2.094864904948096,0.0
