,MODEL,STARTUP,SHUTDOWN,NCOST,COST_2,COST_1,COST_0
GenCo0,2,0.0,0,2,0.0,1.0481795117406731,0.0
GenCo1,2,0.0,0,2,0.0,1.0424996970479126,0.0
GenCo2,2,0.0,0,2,0.0,0.9613600135813597,0.0
GenCo3,2,0.0,0,2,0.0,1.0450633271252885,0.0
GenCo4,2,0.0,0,2,0.0,0.9693065170002301,0.0
GenCo5,2,0.0,0,2,0.0,1.0201384337337902,0.0
GenCo6,2,0.0,0,2,0.0,1.0439128384960932,0.0
GenCo7,2,0.0,0,2,0.0,1.0392499640406188,0.0
GenCo8,2,0.0,0,2,0.0,1.0465489796769392,0.0
GenCo9,2,0.0,0,2,0.0,1.0094357203257345,0.0
GenCo10,2,0.0,0,2,0.0,1.008296346434747,0.0
GenCo11,2,0.0,0,2,0.0,0.9549864366438743,0.0
GenCo12,2,0.0,0,2,0.0,1.9637993078835154,0.0
GenCo13,2,0.0,0,2,0.0,2.0116493978332732,0.0
GenCo14,2,0.0,0,2,0.0,0.97217139835818,0.0
GenCo15,2,0.0,0,2,0.0,1.0300078432586033,0.0
GenCo16,2,0.0,0,2,0.0,0.9789629853530055,0.0
GenCo17,2,0.0,0,2,0.0,1.0189183402120192,0.0
GenCo18,2,0.0,0,2,0.0,1.012305989311963,0.0
GenCo19,2,0.0,0,2,0.0,1.011693189987302,0.0
GenCo20,2,0.0,0,2,0.0,0.976951739560554,0.0
GenCo21,2,0.0,0,2,0.0,2.0306207777258716,0.0
GenCo22,2,0.0,0,2,0.0,2.0479965197468712,0.0
GenCo23,2,0.0,0,2,0.0,1.9101885561605925,0.0
GenCo24,2,0.0,0,2,0.0,1.9310995305717065,0.0
GenCo25,2,0.0,0,2,0.0,1.000981048382121,0.0
GenCo26,2,0.0,0,2,0.0,1.0221136006608154,0.0
GenCo27,2,0.0,0,2,0.0,1.012569088024448,0.0
GenCo28,2,0.0,0,2,0.0,1.0174494433949377,0.0
GenCo29,2,0.0,0,2,0.0,0.9823084722614187,0.0
GenCo30,2,0.0,0,2,0.0,1.0220683771075711,0.0
GenCo31,2,0.0,0,2,0.0,0.9570185853210204,0.0
GenCo32,2,0.0,0,2,0.0,1.0006026769714156,0.0
GenCo33,2,0.0,0,2,0.0,0.9738036996388657,0.0
GenCo34,2,0.0,0,2,0.0,1.9724366260418782,0.0
GenCo35,2,0.0,0,2,0.0,1.0433225081756397,0.0
GenCo36,2,0.0,0,2,0.0,0.9530124302927957,0.0
GenCo37,2,0.0,0,2,0.0,0.9864184296887573,0.0
GenCo38,2,0.0,0,2,0.0,0.9577206281456583,0.0
GenCo39,2,0.0,0,2,0.0,0.9873132943288858,0.0
GenCo40,2,0.0,0,2,0.0,0.9712557052560222,0.0
GenCo41,2,0.0,0,2,0.0,0.9521734117828101,0.0
GenCo42,2,0.0,0,2,0.0,1.0461207328274942,0.0
GenCo43,2,0.0,0,2,0.0,0.9851423591194095,0.0
GenCo44,2,0.0,0,2,0.0,2.0523485655389586,0.0
GenCo45,2,0.0,0,2,0.0,1.0404567513637382,0.0
GenCo46,2,0.0,0,2,0.0,1.0488943466640122,0.0
GenCo47,2,0.0,0,2,0.0,1.944555197005594,0.0
GenCo48,2,0.0,0,2,0.0,1.0366834590166643,0.0
GenCo49,2,0.0,0,2,0.0,0.9724728462724231,0.0
GenCo50,2,0.0,0,2,0.0,0.9654074639846826,0.0
GenCo51,2,0.0,0,2,0.0,0.9874506764441812,0.0
GenCo52,2,0.0,0,2,0.0,1.0063314729530513,0.0
GenCo53,2,0.0,0,2,0.0,1.02623492112094,0.0
GenCo54,2,0.0,0,2,0.0,1.0451646553661016,0.0
GenCo55,2,0.0,0,2,0.0,0.9662424981170629,0.0
GenCo56,2,0.0,0,2,0.0,1.0424894849056834,0.0
GenCo57,2,0.0,0,2,0.0,0.9741293889446229,0.0
GenCo58,2,0.0,0,2,0.0,0.9510972226964165,0.0
GenCo59,2,0.0,0,2,0.0,0.9919771861348708,0.0
GenCo60,2,0.0,0,2,0.0,0.9935299355696636,0.0
GenCo61,2,0.0,0,2,0.0,0.9696379940017784,0.0
GenCo62,2,0.0,0,2,0.0,0.991184629161651,0.0
GenCo63,2,0.0,0,2,0.0,1.0109937811350629,0.0
GenCo64,2,0.0,0,2,0.0,1.0429868432446396,0.0
GenCo65,2,0.0,0,2,0.0,1.0051009114757403,0.0
GenCo66,2,0.0,0,2,0.0,1.0302588367193333,0.0
GenCo67,2,0.0,0,2,0.0,1.0327819813102794,0.0
GenCo68,2,0.0,0,2,0.0,0.9795825080476881,0.0
GenCo69,2,0.0,0,2,0.0,1.0019635889485874,0.0
GenCo70,2,0.0,0,2,0.0,1.018711547968078,0.0
GenCo71,2,0.0,0,2,0.0,1.014369780793614,0.0
GenCo72,2,0.0,0,2,0.0,1.024496547860863,0.0
GenCo73,2,0.0,0,2,0.0,1.0034636300590796,0.0
GenCo74,2,0.0,0,2,0.0,1.0484107205378055,0.0
GenCo75,2,0.0,0,2,0.0,0.9608465672941144,0.0
