,MODEL,STARTUP,SHUTDOWN,NCOST,COST_2,COST_1,COST_0
GenCo0,2,0.0,0,2,0.0,1.94008246090394,0.0
GenCo1,2,0.0,0,2,0.0,2.036570956742118,0.0
GenCo2,2,0.0,0,2,0.0,1.9601598090911516,0.0
GenCo3,2,0.0,0,2,0.0,0.9653360457831509,0.0
GenCo4,2,0.0,0,2,0.0,2.09888695081649,0.0
GenCo5,2,0.0,0,2,0.0,1.922451538192244,0.0
GenCo6,2,0.0,0,2,0.0,1.9439365094329748,0.0
GenCo7,2,0.0,0,2,0.0,1.9888219238865175,0.0
GenCo8,2,0.0,0,2,0.0,1.9386265281201873,0.0
GenCo9,2,0.0,0,2,0.0,1.9715240129484384,0.0
GenCo10,2,0.0,0,2,0.0,1.0147862563745427,0.0
GenCo11,2,0.0,0,2,0.0,1.9573565984600325,0.0
GenCo12,2,0.0,0,2,0.0,1.9246788479633317,0.0
GenCo13,2,0.0,0,2,0.0,0.9976705628226806,0.0
GenCo14,2,0.0,0,2,0.0,0.9567824841624089,0.0
GenCo15,2,0.0,0,2,0.0,2.0916113416303537,0.0
GenCo16,2,0.0,0,2,0.0,1.9026867035158646,0.0
GenCo17,2,0.0,0,2,0.0,1.0197497989479911,0.0
GenCo18,2,0.0,0,2,0.0,1.947909811664335,0.0
GenCo19,2,0.0,0,2,0.0,2.0940898801788297,0.0
GenCo20,2,0.0,0,2,0.0,2.0238463826897304,0.0
GenCo21,2,0.0,0,2,0.0,2.0174963713087846,0.0
GenCo22,2,0.0,0,2,0.0,1.0150204147321344,0.0
GenCo23,2,0.0,0,2,0.0,1.9664634395277443,0.0
GenCo24,2,0.0,0,2,0.0,1.0441482626238379,0.0
GenCo25,2,0.0,0,2,0.0,1.0489736268747105,0.0
GenCo26,2,0.0,0,2,0.0,1.9630824185914353,0.0
GenCo27,2,0.0,0,2,0.0,0.986556545200921,0.0
GenCo28,2,0.0,0,2,0.0,1.9021786712897564,0.0
GenCo29,2,0.0,0,2,0.0,1.0074346504942884,0.0
GenCo30,2,0.0,0,2,0.0,2.055055300851164,0.0
GenCo31,2,0.0,0,2,0.0,1.9346649789878054,0.0
GenCo32,2,0.0,0,2,0.0,1.9264455895276493,0.0
GenCo33,2,0.0,0,2,0.0,1.9997393060289324,0.0
GenCo34,2,0.0,0,2,0.0,1.026098201128503,0.0
GenCo35,2,0.0,0,2,0.0,1.9252837813758379,0.0
GenCo36,2,0.0,0,2,0.0,0.9922275445886976,0.0
GenCo37,2,0.0,0,2,0.0,0.9672199902824918,0.0
GenCo38,2,0.0,0,2,0.0,1.9835038347252882,0.0
GenCo39,2,0.0,0,2,0.0,2.0756217846749014,0.0
GenCo40,2,0.0,0,2,0.0,2.0151703962442573,0.0
GenCo41,2,0.0,0,2,0.0,1.966706393318913,0.0
GenCo42,2,0.0,0,2,0.0,0.9853739746197577,0.0
GenCo43,2,0.0,0,2,0.0,0.9808457632795656,0.0
GenCo44,2,0.0,0,2,0.0,0.9603512805888234,0.0
GenCo45,2,0.0,0,2,0.0,2.0618314252515426,0.0
GenCo46,2,0.0,0,2,0.0,2.043311838918718,0.0
GenCo47,2,0.0,0,2,0.0,1.9261627014763156,0.0
GenCo48,2,0.0,0,2,0.0,1.9645568905635902,0.0
GenCo49,2,0.0,0,2,0.0,1.9870653262906899,0.0
GenCo50,2,0.0,0,2,0.0,1.9034613710838633,0.0
GenCo51,2,0.0,0,2,0.0,1.9844754054107436,0.0
GenCo52,2,0.0,0,2,0.0,2.0178137165597922,0.0
GenCo53,2,0.0,0,2,0.0,1.902771113019205,0.0
GenCo54,2,0.0,0,2,0.0,2.020744748837835,0.0
GenCo55,2,0.0,0,2,0.0,1.9839942033456008,0.0
GenCo56,2,0.0,0,2,0.0,0.9837156929488974,0.0
GenCo57,2,0.0,0,2,0.0,1.0482438661923195,0.0
GenCo58,2,0.0,0,2,0.0,1.0323927181178563,0.0
GenCo59,2,0.0,0,2,0.0,2.0996306880537285,0.0
GenCo60,2,0.0,0,2,0.0,2.035568102523974,0.0
GenCo61,2,0.0,0,2,0.0,2.079638791840858,0.0
GenCo62,2,0.0,0,2,0.0,1.9572219151971246,0.0
GenCo63,2,0.0,0,2,0.0,1.0493023490685602,0.0
GenCo64,2,0.0,0,2,0.0,1.0495122044541034,0.0
GenCo65,2,0.0,0,2,0.0,1.0176042163187924,0.0
GenCo66,2,0.0,0,2,0.0,0.9925944864490074,0.0
GenCo67,2,0.0,0,2,0.0,1.9788408628320773,0.0
GenCo68,2,0.0,0,2,0.0,2.050707536205244,0.0
