,MODEL,STARTUP,SHUTDOWN,NCOST,COST_2,COST_1,COST_0
GenCo0,2,0.0,0,2,0.0,152.42751947875988,0.0
GenCo1,2,0.0,0,2,0.0,158.93955350793334,0.0
GenCo2,2,0.0,0,2,0.0,105.8667624685477,0.0
GenCo3,2,0.0,0,2,0.0,110.07225585926975,0.0
GenCo4,2,0.0,0,2,0.0,106.66719051076606,0.0
GenCo5,2,0.0,0,2,0.0,106.75202019353918,0.0
GenCo6,2,0.0,0,2,0.0,108.68106910089661,0.0
GenCo7,2,0.0,0,2,0.0,107.29552421936758,0.0
GenCo8,2,0.0,0,2,0.0,109.64584336458827,0.0
GenCo9,2,0.0,0,2,0.0,107.17934029469006,0.0
GenCo10,2,0.0,0,2,0.0,110.1676433464246,0.0
GenCo11,2,0.0,0,2,0.0,105.52521246787165,0.0
GenCo12,2,0.0,0,2,0.0,105.92985409872608,0.0
GenCo13,2,0.0,0,2,0.0,139.25745964462942,0.0
GenCo14,2,0.0,0,2,0.0,145.01853078280033,0.0
GenCo15,2,0.0,0,2,0.0,146.5903789911957,0.0
GenCo16,2,0.0,0,2,0.0,136.97685761085026,0.0
GenCo17,2,0.0,0,2,0.0,150.42831429433846,0.0
GenCo18,2,0.0,0,2,0.0,144.96362357581629,0.0
GenCo19,2,0.0,0,2,0.0,144.72764292365923,0.0
GenCo20,2,0.0,0,2,0.0,139.32275314794657,0.0
GenCo21,2,0.0,0,2,0.0,150.37325486241053,0.0
GenCo22,2,0.0,0,2,0.0,148.93302144701406,0.0
GenCo23,2,0.0,0,2,0.0,143.30446137840968,0.0
GenCo24,2,0.0,0,2,0.0,152.02853006066718,0.0
GenCo25,2,0.0,0,2,0.0,141.6441999704444,0.0
GenCo26,2,0.0,0,2,0.0,150.45478983158552,0.0
GenCo27,2,0.0,0,2,0.0,152.03442707533287,0.0
GenCo28,2,0.0,0,2,0.0,0.0,0.0
GenCo29,2,0.0,0,2,0.0,139.2958748522402,0.0
GenCo30,2,0.0,0,2,0.0,135.57847897614585,0.0
GenCo31,2,0.0,0,2,0.0,132.35884737321783,0.0
GenCo32,2,0.0,0,2,0.0,138.68972776290755,0.0
GenCo33,2,0.0,0,2,0.0,136.84948344095403,0.0
GenCo34,2,0.0,0,2,0.0,126.87617022875108,0.0
GenCo35,2,0.0,0,2,0.0,125.36314762517162,0.0
GenCo36,2,0.0,0,2,0.0,0.0,0.0
GenCo37,2,0.0,0,2,0.0,0.0,0.0
GenCo38,2,0.0,0,2,0.0,133.4550744630034,0.0
GenCo39,2,0.0,0,2,0.0,133.92429349515174,0.0
GenCo40,2,0.0,0,2,0.0,135.98310703324742,0.0
GenCo41,2,0.0,0,2,0.0,128.48170824101496,0.0
GenCo42,2,0.0,0,2,0.0,138.43008526512273,0.0
GenCo43,2,0.0,0,2,0.0,132.145870302216,0.0
GenCo44,2,0.0,0,2,0.0,138.7821810510279,0.0
GenCo45,2,0.0,0,2,0.0,122.64921509381264,0.0
GenCo46,2,0.0,0,2,0.0,124.70924421807369,0.0
GenCo47,2,0.0,0,2,0.0,128.796853933245,0.0
GenCo48,2,0.0,0,2,0.0,124.55568463931574,0.0
GenCo49,2,0.0,0,2,0.0,121.94523846724756,0.0
GenCo50,2,0.0,0,2,0.0,143.24040906179246,0.0
GenCo51,2,0.0,0,2,0.0,140.300224978272,0.0
GenCo52,2,0.0,0,2,0.0,140.71547039906747,0.0
GenCo53,2,0.0,0,2,0.0,140.8233112982942,0.0
GenCo54,2,0.0,0,2,0.0,126.77032387395914,0.0
GenCo55,2,0.0,0,2,0.0,133.30018966026117,0.0
GenCo56,2,0.0,0,2,0.0,134.55356902296728,0.0
GenCo57,2,0.0,0,2,0.0,139.79077175954532,0.0
GenCo58,2,0.0,0,2,0.0,129.4674366634479,0.0
GenCo59,2,0.0,0,2,0.0,136.55716773218325,0.0
GenCo60,2,0.0,0,2,0.0,170.05601576959657,0.0
GenCo61,2,0.0,0,2,0.0,159.73324769073605,0.0
