,MODEL,STARTUP,SHUTDOWN,NCOST,COST_2,COST_1,COST_0
GenCo0,2,0.0,0,2,0.0,163.33113110455605,0.0
GenCo1,2,0.0,0,2,0.0,162.9288184332481,0.0
GenCo2,2,0.0,0,2,0.0,108.1863370609324,0.0
GenCo3,2,0.0,0,2,0.0,112.33564606494834,0.0
GenCo4,2,0.0,0,2,0.0,107.30370427125133,0.0
GenCo5,2,0.0,0,2,0.0,104.21102981319076,0.0
GenCo6,2,0.0,0,2,0.0,102.02253312905063,0.0
GenCo7,2,0.0,0,2,0.0,110.66112232947289,0.0
GenCo8,2,0.0,0,2,0.0,111.02753378327927,0.0
GenCo9,2,0.0,0,2,0.0,105.66418276036165,0.0
GenCo10,2,0.0,0,2,0.0,108.21355713623959,0.0
GenCo11,2,0.0,0,2,0.0,108.74283022936166,0.0
GenCo12,2,0.0,0,2,0.0,109.6651171590784,0.0
GenCo13,2,0.0,0,2,0.0,138.568023392997,0.0
GenCo14,2,0.0,0,2,0.0,150.21369948391134,0.0
GenCo15,2,0.0,0,2,0.0,140.0472046581883,0.0
GenCo16,2,0.0,0,2,0.0,150.46812500664905,0.0
GenCo17,2,0.0,0,2,0.0,138.4481056868188,0.0
GenCo18,2,0.0,0,2,0.0,145.379672910994,0.0
GenCo19,2,0.0,0,2,0.0,141.92791111862425,0.0
GenCo20,2,0.0,0,2,0.0,137.91277994151324,0.0
GenCo21,2,0.0,0,2,0.0,155.5654576484477,0.0
GenCo22,2,0.0,0,2,0.0,154.3446343133993,0.0
GenCo23,2,0.0,0,2,0.0,145.60870990150906,0.0
GenCo24,2,0.0,0,2,0.0,150.78358532849703,0.0
GenCo25,2,0.0,0,2,0.0,149.2704841852435,0.0
GenCo26,2,0.0,0,2,0.0,151.8440855043771,0.0
GenCo27,2,0.0,0,2,0.0,147.801631832192,0.0
GenCo28,2,0.0,0,2,0.0,0.0,0.0
GenCo29,2,0.0,0,2,0.0,133.92892641412132,0.0
GenCo30,2,0.0,0,2,0.0,135.89442808528517,0.0
GenCo31,2,0.0,0,2,0.0,131.23653017888682,0.0
GenCo32,2,0.0,0,2,0.0,135.44481267044722,0.0
GenCo33,2,0.0,0,2,0.0,140.42516760912034,0.0
GenCo34,2,0.0,0,2,0.0,124.50747083666478,0.0
GenCo35,2,0.0,0,2,0.0,125.68230857170167,0.0
GenCo36,2,0.0,0,2,0.0,0.0,0.0
GenCo37,2,0.0,0,2,0.0,0.0,0.0
GenCo38,2,0.0,0,2,0.0,127.05110390477905,0.0
GenCo39,2,0.0,0,2,0.0,129.78384145708802,0.0
GenCo40,2,0.0,0,2,0.0,126.68639392380973,0.0
GenCo41,2,0.0,0,2,0.0,129.80030848109183,0.0
GenCo42,2,0.0,0,2,0.0,138.51314930169,0.0
GenCo43,2,0.0,0,2,0.0,142.99668849594897,0.0
GenCo44,2,0.0,0,2,0.0,134.57111001999138,0.0
GenCo45,2,0.0,0,2,0.0,128.84612656329682,0.0
GenCo46,2,0.0,0,2,0.0,123.2928760917917,0.0
GenCo47,2,0.0,0,2,0.0,132.37552583688532,0.0
GenCo48,2,0.0,0,2,0.0,133.10663318462773,0.0
GenCo49,2,0.0,0,2,0.0,131.15716494964386,0.0
GenCo54,2,0.0,0,2,0.0,126.79891630020094,0.0
GenCo55,2,0.0,0,2,0.0,128.8492579919484,0.0
GenCo56,2,0.0,0,2,0.0,136.30907058239066,0.0
GenCo57,2,0.0,0,2,0.0,128.96607246042382,0.0
GenCo58,2,0.0,0,2,0.0,139.7916141354497,0.0
GenCo59,2,0.0,0,2,0.0,133.6214506986809,0.0
GenCo60,2,0.0,0,2,0.0,155.48970356740773,0.0
GenCo61,2,0.0,0,2,0.0,164.21095488226953,0.0
GenCo62,2,0.0,0,2,0.0,166.43252536470922,0.0
GenCo63,2,0.0,0,2,0.0,170.46718952970426,0.0
GenCo64,2,0.0,0,2,0.0,161.7957110700031,0.0
GenCo65,2,0.0,0,2,0.0,157.35897307830072,0.0
GenCo66,2,0.0,0,2,0.0,162.310419604677,0.0
GenCo67,2,0.0,0,2,0.0,143.26998241471293,0.0
GenCo68,2,0.0,0,2,0.0,144.65540442448855,0.0
GenCo69,2,0.0,0,2,0.0,134.30823880458613,0.0
GenCo70,2,0.0,0,2,0.0,140.73106257861582,0.0
GenCo71,2,0.0,0,2,0.0,136.80733193412033,0.0
GenCo72,2,0.0,0,2,0.0,141.4711738832452,0.0
GenCo73,2,0.0,0,2,0.0,145.30922542013997,0.0
GenCo74,2,0.0,0,2,0.0,143.20200688202064,0.0
GenCo75,2,0.0,0,2,0.0,127.96387595490431,0.0
GenCo76,2,0.0,0,2,0.0,121.14424558448285,0.0
GenCo77,2,0.0,0,2,0.0,126.75299863865523,0.0
GenCo78,2,0.0,0,2,0.0,123.75130587290073,0.0
GenCo79,2,0.0,0,2,0.0,124.02863677696804,0.0
GenCo80,2,0.0,0,2,0.0,131.10282913460765,0.0
GenCo85,2,0.0,0,2,0.0,0.0,0.0
GenCo86,2,0.0,0,2,0.0,0.0,0.0
GenCo87,2,0.0,0,2,0.0,0.0,0.0
GenCo88,2,0.0,0,2,0.0,0.0,0.0
GenCo89,2,0.0,0,2,0.0,0.0,0.0
GenCo90,2,0.0,0,2,0.0,0.0,0.0
GenCo91,2,0.0,0,2,0.0,0.0,0.0
GenCo92,2,0.0,0,2,0.0,0.0,0.0
GenCo93,2,0.0,0,2,0.0,0.0,0.0
GenCo94,2,0.0,0,2,0.0,0.0,0.0
GenCo95,2,0.0,0,2,0.0,0.0,0.0
GenCo96,2,0.0,0,2,0.0,0.0,0.0
GenCo97,2,0.0,0,2,0.0,0.0,0.0
GenCo98,2,0.0,0,2,0.0,111.79433093432048,0.0
GenCo99,2,0.0,0,2,0.0,0.0,0.0
GenCo100,2,0.0,0,2,0.0,0.0,0.0
GenCo101,2,0.0,0,2,0.0,0.0,0.0
GenCo102,2,0.0,0,2,0.0,0.0,0.0
GenCo103,2,0.0,0,2,0.0,0.0,0.0
GenCo104,2,0.0,0,2,0.0,0.0,0.0
GenCo105,2,0.0,0,2,0.0,0.0,0.0
GenCo106,2,0.0,0,2,0.0,0.0,0.0
GenCo107,2,0.0,0,2,0.0,0.0,0.0
GenCo108,2,0.0,0,2,0.0,0.0,0.0
GenCo109,2,0.0,0,2,0.0,0.0,0.0
GenCo110,2,0.0,0,2,0.0,0.0,0.0
GenCo111,2,0.0,0,2,0.0,0.0,0.0
GenCo112,2,0.0,0,2,0.0,0.0,0.0
GenCo113,2,0.0,0,2,0.0,0.0,0.0
GenCo114,2,0.0,0,2,0.0,0.0,0.0
GenCo115,2,0.0,0,2,0.0,0.0,0.0
GenCo116,2,0.0,0,2,0.0,0.0,0.0
GenCo117,2,0.0,0,2,0.0,0.0,0.0
GenCo118,2,0.0,0,2,0.0,0.0,0.0
GenCo119,2,0.0,0,2,0.0,0.0,0.0
GenCo120,2,0.0,0,2,0.0,0.0,0.0
GenCo121,2,0.0,0,2,0.0,0.0,0.0
GenCo122,2,0.0,0,2,0.0,0.0,0.0
GenCo123,2,0.0,0,2,0.0,162.72647839843606,0.0
GenCo124,2,0.0,0,2,0.0,166.32068775950955,0.0
GenCo125,2,0.0,0,2,0.0,163.16646067993986,0.0
GenCo126,2,0.0,0,2,0.0,0.0,0.0
GenCo127,2,0.0,0,2,0.0,0.0,0.0
GenCo128,2,0.0,0,2,0.0,0.0,0.0
GenCo129,2,0.0,0,2,0.0,0.0,0.0
GenCo130,2,0.0,0,2,0.0,0.0,0.0
GenCo131,2,0.0,0,2,0.0,0.0,0.0
GenCo132,2,0.0,0,2,0.0,0.0,0.0
GenCo133,2,0.0,0,2,0.0,0.0,0.0
GenCo134,2,0.0,0,2,0.0,0.0,0.0
GenCo135,2,0.0,0,2,0.0,0.0,0.0
GenCo136,2,0.0,0,2,0.0,0.0,0.0
GenCo137,2,0.0,0,2,0.0,0.0,0.0
GenCo138,2,0.0,0,2,0.0,0.0,0.0
GenCo139,2,0.0,0,2,0.0,0.0,0.0
GenCo140,2,0.0,0,2,0.0,0.0,0.0
GenCo141,2,0.0,0,2,0.0,0.0,0.0
GenCo142,2,0.0,0,2,0.0,0.0,0.0
GenCo143,2,0.0,0,2,0.0,0.0,0.0
GenCo144,2,0.0,0,2,0.0,0.0,0.0
GenCo145,2,0.0,0,2,0.0,0.0,0.0
GenCo146,2,0.0,0,2,0.0,0.0,0.0
GenCo147,2,0.0,0,2,0.0,0.0,0.0
GenCo148,2,0.0,0,2,0.0,0.0,0.0
GenCo149,2,0.0,0,2,0.0,0.0,0.0
GenCo150,2,0.0,0,2,0.0,0.0,0.0
GenCo151,2,0.0,0,2,0.0,0.0,0.0
GenCo152,2,0.0,0,2,0.0,0.0,0.0
GenCo153,2,0.0,0,2,0.0,0.0,0.0
GenCo154,2,0.0,0,2,0.0,0.0,0.0
GenCo155,2,0.0,0,2,0.0,0.0,0.0
GenCo156,2,0.0,0,2,0.0,0.0,0.0
GenCo157,2,0.0,0,2,0.0,0.0,0.0
GenCo158,2,0.0,0,2,0.0,0.0,0.0
GenCo159,2,0.0,0,2,0.0,0.0,0.0
GenCo160,2,0.0,0,2,0.0,0.0,0.0
GenCo161,2,0.0,0,2,0.0,0.0,0.0
GenCo162,2,0.0,0,2,0.0,0.0,0.0
GenCo163,2,0.0,0,2,0.0,0.0,0.0
GenCo164,2,0.0,0,2,0.0,0.0,0.0
GenCo165,2,0.0,0,2,0.0,0.0,0.0
GenCo166,2,0.0,0,2,0.0,0.0,0.0
GenCo167,2,0.0,0,2,0.0,0.0,0.0
GenCo168,2,0.0,0,2,0.0,146.16791442542518,0.0
