,MODEL,STARTUP,SHUTDOWN,NCOST,COST_2,COST_1,COST_0
GenCo0,2,0.0,0,2,0.0,158.87536299775334,0.0
GenCo1,2,0.0,0,2,0.0,165.80960920404462,0.0
GenCo2,2,0.0,0,2,0.0,112.36540462053156,0.0
GenCo3,2,0.0,0,2,0.0,109.9602323839644,0.0
GenCo4,2,0.0,0,2,0.0,107.07082878750428,0.0
GenCo5,2,0.0,0,2,0.0,108.56225098620773,0.0
GenCo6,2,0.0,0,2,0.0,104.98849914908284,0.0
GenCo7,2,0.0,0,2,0.0,112.05545375955,0.0
GenCo8,2,0.0,0,2,0.0,102.63913368978294,0.0
GenCo9,2,0.0,0,2,0.0,108.254156019177,0.0
GenCo10,2,0.0,0,2,0.0,106.13446287798577,0.0
GenCo11,2,0.0,0,2,0.0,104.6316577196067,0.0
GenCo12,2,0.0,0,2,0.0,111.47501839409242,0.0
GenCo13,2,0.0,0,2,0.0,145.61304798698424,0.0
GenCo14,2,0.0,0,2,0.0,145.0836027834196,0.0
GenCo15,2,0.0,0,2,0.0,145.09470277805002,0.0
GenCo16,2,0.0,0,2,0.0,137.4711352103778,0.0
GenCo17,2,0.0,0,2,0.0,146.38488128328936,0.0
GenCo18,2,0.0,0,2,0.0,138.67532731245788,0.0
GenCo19,2,0.0,0,2,0.0,144.4514471761734,0.0
GenCo20,2,0.0,0,2,0.0,139.80361797640353,0.0
GenCo21,2,0.0,0,2,0.0,150.9075068113681,0.0
GenCo22,2,0.0,0,2,0.0,149.42164295459713,0.0
GenCo23,2,0.0,0,2,0.0,148.88259878060305,0.0
GenCo24,2,0.0,0,2,0.0,141.62163008901192,0.0
GenCo25,2,0.0,0,2,0.0,148.46984326971253,0.0
GenCo26,2,0.0,0,2,0.0,152.35524662905507,0.0
GenCo27,2,0.0,0,2,0.0,147.36023285325157,0.0
GenCo28,2,0.0,0,2,0.0,0.0,0.0
GenCo29,2,0.0,0,2,0.0,133.29484884502224,0.0
GenCo30,2,0.0,0,2,0.0,139.64189871391358,0.0
GenCo31,2,0.0,0,2,0.0,138.91356674871216,0.0
GenCo32,2,0.0,0,2,0.0,129.60163262548429,0.0
GenCo33,2,0.0,0,2,0.0,136.90348463898297,0.0
GenCo34,2,0.0,0,2,0.0,130.1851787086999,0.0
GenCo35,2,0.0,0,2,0.0,129.1918779028236,0.0
GenCo36,2,0.0,0,2,0.0,0.0,0.0
GenCo37,2,0.0,0,2,0.0,0.0,0.0
GenCo38,2,0.0,0,2,0.0,124.40913163806145,0.0
GenCo39,2,0.0,0,2,0.0,134.4137124092001,0.0
GenCo40,2,0.0,0,2,0.0,130.41231297415126,0.0
GenCo41,2,0.0,0,2,0.0,128.86055481440144,0.0
GenCo42,2,0.0,0,2,0.0,135.7903531055838,0.0
GenCo43,2,0.0,0,2,0.0,138.64890900913974,0.0
GenCo44,2,0.0,0,2,0.0,137.5854365876455,0.0
GenCo45,2,0.0,0,2,0.0,133.2479252363126,0.0
GenCo46,2,0.0,0,2,0.0,129.9384850084293,0.0
GenCo47,2,0.0,0,2,0.0,131.7902368259414,0.0
GenCo48,2,0.0,0,2,0.0,131.42369114573418,0.0
GenCo49,2,0.0,0,2,0.0,129.21494646719646,0.0
GenCo54,2,0.0,0,2,0.0,134.90122546359305,0.0
GenCo55,2,0.0,0,2,0.0,134.9806175826726,0.0
GenCo56,2,0.0,0,2,0.0,135.90158178915107,0.0
GenCo57,2,0.0,0,2,0.0,138.15629481762477,0.0
GenCo58,2,0.0,0,2,0.0,140.65224862364735,0.0
GenCo59,2,0.0,0,2,0.0,131.67723014047286,0.0
GenCo60,2,0.0,0,2,0.0,171.23606200100087,0.0
GenCo61,2,0.0,0,2,0.0,161.2832246609887,0.0
GenCo62,2,0.0,0,2,0.0,165.5330064564603,0.0
GenCo63,2,0.0,0,2,0.0,161.36032235012544,0.0
GenCo64,2,0.0,0,2,0.0,166.41745461203908,0.0
GenCo65,2,0.0,0,2,0.0,157.7589584124666,0.0
GenCo66,2,0.0,0,2,0.0,169.88086155517158,0.0
GenCo67,2,0.0,0,2,0.0,144.25106493249493,0.0
GenCo68,2,0.0,0,2,0.0,144.39582410637553,0.0
GenCo69,2,0.0,0,2,0.0,133.6225487845514,0.0
GenCo70,2,0.0,0,2,0.0,138.1155152028371,0.0
GenCo71,2,0.0,0,2,0.0,145.74435876443405,0.0
GenCo72,2,0.0,0,2,0.0,139.04373839406114,0.0
