,MODEL,STARTUP,SHUTDOWN,NCOST,COST_2,COST_1,COST_0
GenCo0,2,0.0,0,2,0.0,155.4790848678845,0.0
GenCo1,2,0.0,0,2,0.0,159.885850255648,0.0
GenCo2,2,0.0,0,2,0.0,109.74069822469434,0.0
GenCo3,2,0.0,0,2,0.0,103.68547945638126,0.0
GenCo4,2,0.0,0,2,0.0,106.15726680743099,0.0
GenCo5,2,0.0,0,2,0.0,106.07425315183737,0.0
GenCo6,2,0.0,0,2,0.0,105.51611800268954,0.0
GenCo7,2,0.0,0,2,0.0,101.77957517967373,0.0
GenCo8,2,0.0,0,2,0.0,105.14260881898316,0.0
GenCo9,2,0.0,0,2,0.0,110.53267114311507,0.0
GenCo10,2,0.0,0,2,0.0,111.51416714666045,0.0
GenCo11,2,0.0,0,2,0.0,110.49934592029102,0.0
GenCo12,2,0.0,0,2,0.0,106.89552658947797,0.0
GenCo13,2,0.0,0,2,0.0,147.6549381024346,0.0
GenCo14,2,0.0,0,2,0.0,143.50386817204918,0.0
GenCo15,2,0.0,0,2,0.0,140.31617596984609,0.0
GenCo16,2,0.0,0,2,0.0,146.84951993785324,0.0
GenCo17,2,0.0,0,2,0.0,137.75616962059863,0.0
GenCo18,2,0.0,0,2,0.0,148.13046028288696,0.0
GenCo19,2,0.0,0,2,0.0,137.5306659435321,0.0
GenCo20,2,0.0,0,2,0.0,140.621526902246,0.0
GenCo21,2,0.0,0,2,0.0,147.80141228357712,0.0
GenCo22,2,0.0,0,2,0.0,149.81833674188715,0.0
GenCo23,2,0.0,0,2,0.0,152.78505643004567,0.0
GenCo24,2,0.0,0,2,0.0,150.39012293066256,0.0
GenCo25,2,0.0,0,2,0.0,141.51500568848118,0.0
GenCo26,2,0.0,0,2,0.0,150.9286679959881,0.0
GenCo27,2,0.0,0,2,0.0,150.34364561754396,0.0
GenCo28,2,0.0,0,2,0.0,0.0,0.0
GenCo29,2,0.0,0,2,0.0,127.87992449897376,0.0
GenCo30,2,0.0,0,2,0.0,137.37966498326534,0.0
GenCo31,2,0.0,0,2,0.0,134.29607780734213,0.0
GenCo32,2,0.0,0,2,0.0,131.38208395243674,0.0
GenCo33,2,0.0,0,2,0.0,133.61534065917445,0.0
GenCo34,2,0.0,0,2,0.0,125.62809808938547,0.0
GenCo35,2,0.0,0,2,0.0,126.15585456779323,0.0
GenCo36,2,0.0,0,2,0.0,0.0,0.0
GenCo37,2,0.0,0,2,0.0,0.0,0.0
GenCo38,2,0.0,0,2,0.0,131.22951163135946,0.0
GenCo39,2,0.0,0,2,0.0,132.1293796960609,0.0
GenCo40,2,0.0,0,2,0.0,136.3975366892619,0.0
GenCo41,2,0.0,0,2,0.0,131.0138293104326,0.0
GenCo42,2,0.0,0,2,0.0,135.64211126777943,0.0
GenCo43,2,0.0,0,2,0.0,143.39360135588294,0.0
GenCo44,2,0.0,0,2,0.0,139.1714766137082,0.0
GenCo45,2,0.0,0,2,0.0,122.13053826180418,0.0
GenCo46,2,0.0,0,2,0.0,132.61299754072036,0.0
GenCo47,2,0.0,0,2,0.0,126.75755670865638,0.0
GenCo48,2,0.0,0,2,0.0,128.42535650996263,0.0
GenCo49,2,0.0,0,2,0.0,127.25162773111188,0.0
GenCo54,2,0.0,0,2,0.0,132.76076507616122,0.0
GenCo55,2,0.0,0,2,0.0,133.24000109485627,0.0
GenCo56,2,0.0,0,2,0.0,127.68054963272523,0.0
GenCo57,2,0.0,0,2,0.0,130.56799409678885,0.0
GenCo58,2,0.0,0,2,0.0,139.79918388581893,0.0
GenCo59,2,0.0,0,2,0.0,136.67137422795182,0.0
GenCo60,2,0.0,0,2,0.0,168.4587406958196,0.0
GenCo61,2,0.0,0,2,0.0,158.46184640722078,0.0
GenCo62,2,0.0,0,2,0.0,155.81854441212712,0.0
GenCo63,2,0.0,0,2,0.0,165.25539569003453,0.0
GenCo64,2,0.0,0,2,0.0,167.45557555328014,0.0
GenCo65,2,0.0,0,2,0.0,159.5462810006487,0.0
GenCo66,2,0.0,0,2,0.0,169.83950303330872,0.0
GenCo67,2,0.0,0,2,0.0,132.82667797285632,0.0
GenCo68,2,0.0,0,2,0.0,139.82761578482268,0.0
GenCo69,2,0.0,0,2,0.0,142.11957024886675,0.0
GenCo70,2,0.0,0,2,0.0,142.7676115353398,0.0
GenCo71,2,0.0,0,2,0.0,143.32226833098596,0.0
GenCo72,2,0.0,0,2,0.0,133.07236715411207,0.0
GenCo73,2,0.0,0,2,0.0,138.95164042131577,0.0
GenCo74,2,0.0,0,2,0.0,137.52868604638522,0.0
GenCo75,2,0.0,0,2,0.0,119.83212636264649,0.0
GenCo76,2,0.0,0,2,0.0,128.94101643509597,0.0
GenCo77,2,0.0,0,2,0.0,120.66846251770357,0.0
GenCo78,2,0.0,0,2,0.0,131.16948575036932,0.0
GenCo79,2,0.0,0,2,0.0,124.88476441285835,0.0
GenCo80,2,0.0,0,2,0.0,139.58351152532126,0.0
GenCo85,2,0.0,0,2,0.0,0.0,0.0
GenCo86,2,0.0,0,2,0.0,0.0,0.0
GenCo87,2,0.0,0,2,0.0,0.0,0.0
GenCo88,2,0.0,0,2,0.0,0.0,0.0
GenCo89,2,0.0,0,2,0.0,0.0,0.0
GenCo90,2,0.0,0,2,0.0,0.0,0.0
GenCo91,2,0.0,0,2,0.0,0.0,0.0
GenCo92,2,0.0,0,2,0.0,0.0,0.0
GenCo93,2,0.0,0,2,0.0,0.0,0.0
GenCo94,2,0.0,0,2,0.0,0.0,0.0
GenCo95,2,0.0,0,2,0.0,0.0,0.0
GenCo96,2,0.0,0,2,0.0,0.0,0.0
GenCo97,2,0.0,0,2,0.0,0.0,0.0
GenCo98,2,0.0,0,2,0.0,105.6717303322218,0.0
GenCo99,2,0.0,0,2,0.0,0.0,0.0
GenCo100,2,0.0,0,2,0.0,0.0,0.0
GenCo101,2,0.0,0,2,0.0,0.0,0.0
GenCo102,2,0.0,0,2,0.0,0.0,0.0
GenCo103,2,0.0,0,2,0.0,0.0,0.0
GenCo104,2,0.0,0,2,0.0,0.0,0.0
GenCo105,2,0.0,0,2,0.0,0.0,0.0
GenCo106,2,0.0,0,2,0.0,0.0,0.0
GenCo107,2,0.0,0,2,0.0,0.0,0.0
GenCo108,2,0.0,0,2,0.0,0.0,0.0
GenCo109,2,0.0,0,2,0.0,0.0,0.0
GenCo110,2,0.0,0,2,0.0,0.0,0.0
GenCo111,2,0.0,0,2,0.0,0.0,0.0
GenCo112,2,0.0,0,2,0.0,0.0,0.0
GenCo113,2,0.0,0,2,0.0,0.0,0.0
GenCo114,2,0.0,0,2,0.0,0.0,0.0
GenCo115,2,0.0,0,2,0.0,0.0,0.0
GenCo116,2,0.0,0,2,0.0,0.0,0.0
GenCo117,2,0.0,0,2,0.0,0.0,0.0
GenCo118,2,0.0,0,2,0.0,0.0,0.0
GenCo119,2,0.0,0,2,0.0,0.0,0.0
GenCo120,2,0.0,0,2,0.0,0.0,0.0
GenCo121,2,0.0,0,2,0.0,0.0,0.0
GenCo122,2,0.0,0,2,0.0,0.0,0.0
GenCo123,2,0.0,0,2,0.0,154.28191555514115,0.0
GenCo124,2,0.0,0,2,0.0,158.66007642344195,0.0
GenCo125,2,0.0,0,2,0.0,158.65921376956098,0.0
GenCo126,2,0.0,0,2,0.0,0.0,0.0
GenCo127,2,0.0,0,2,0.0,0.0,0.0
GenCo128,2,0.0,0,2,0.0,0.0,0.0
GenCo129,2,0.0,0,2,0.0,0.0,0.0
GenCo130,2,0.0,0,2,0.0,0.0,0.0
GenCo131,2,0.0,0,2,0.0,0.0,0.0
GenCo132,2,0.0,0,2,0.0,0.0,0.0
GenCo133,2,0.0,0,2,0.0,0.0,0.0
GenCo134,2,0.0,0,2,0.0,0.0,0.0
GenCo135,2,0.0,0,2,0.0,0.0,0.0
GenCo136,2,0.0,0,2,0.0,0.0,0.0
GenCo137,2,0.0,0,2,0.0,0.0,0.0
GenCo138,2,0.0,0,2,0.0,0.0,0.0
GenCo139,2,0.0,0,2,0.0,0.0,0.0
GenCo140,2,0.0,0,2,0.0,0.0,0.0
GenCo141,2,0.0,0,2,0.0,0.0,0.0
GenCo142,2,0.0,0,2,0.0,0.0,0.0
GenCo143,2,0.0,0,2,0.0,0.0,0.0
GenCo144,2,0.0,0,2,0.0,0.0,0.0
GenCo145,2,0.0,0,2,0.0,0.0,0.0
GenCo146,2,0.0,0,2,0.0,0.0,0.0
GenCo147,2,0.0,0,2,0.0,0.0,0.0
GenCo148,2,0.0,0,2,0.0,0.0,0.0
GenCo149,2,0.0,0,2,0.0,0.0,0.0
GenCo150,2,0.0,0,2,0.0,0.0,0.0
GenCo151,2,0.0,0,2,0.0,0.0,0.0
GenCo152,2,0.0,0,2,0.0,0.0,0.0
GenCo153,2,0.0,0,2,0.0,0.0,0.0
GenCo154,2,0.0,0,2,0.0,0.0,0.0
GenCo155,2,0.0,0,2,0.0,0.0,0.0
GenCo156,2,0.0,0,2,0.0,0.0,0.0
GenCo157,2,0.0,0,2,0.0,0.0,0.0
GenCo158,2,0.0,0,2,0.0,0.0,0.0
GenCo159,2,0.0,0,2,0.0,0.0,0.0
GenCo160,2,0.0,0,2,0.0,0.0,0.0
GenCo161,2,0.0,0,2,0.0,0.0,0.0
GenCo162,2,0.0,0,2,0.0,0.0,0.0
GenCo163,2,0.0,0,2,0.0,0.0,0.0
GenCo164,2,0.0,0,2,0.0,0.0,0.0
GenCo165,2,0.0,0,2,0.0,0.0,0.0
GenCo166,2,0.0,0,2,0.0,0.0,0.0
GenCo167,2,0.0,0,2,0.0,0.0,0.0
GenCo168,2,0.0,0,2,0.0,148.57624667046917,0.0
GenCo169,2,0.0,0,2,0.0,139.8660547219296,0.0
GenCo170,2,0.0,0,2,0.0,0.0,0.0
GenCo171,2,0.0,0,2,0.0,0.0,0.0
GenCo172,2,0.0,0,2,0.0,0.0,0.0
GenCo173,2,0.0,0,2,0.0,0.0,0.0
GenCo174,2,0.0,0,2,0.0,0.0,0.0
GenCo175,2,0.0,0,2,0.0,0.0,0.0
GenCo176,2,0.0,0,2,0.0,0.0,0.0
GenCo177,2,0.0,0,2,0.0,0.0,0.0
GenCo178,2,0.0,0,2,0.0,0.0,0.0
GenCo179,2,0.0,0,2,0.0,0.0,0.0
GenCo180,2,0.0,0,2,0.0,0.0,0.0
GenCo181,2,0.0,0,2,0.0,149.1850914169008,0.0
GenCo182,2,0.0,0,2,0.0,0.0,0.0
GenCo183,2,0.0,0,2,0.0,0.0,0.0
GenCo184,2,0.0,0,2,0.0,0.0,0.0
GenCo185,2,0.0,0,2,0.0,0.0,0.0
GenCo186,2,0.0,0,2,0.0,0.0,0.0
GenCo187,2,0.0,0,2,0.0,0.0,0.0
GenCo188,2,0.0,0,2,0.0,0.0,0.0
GenCo189,2,0.0,0,2,0.0,0.0,0.0
GenCo190,2,0.0,0,2,0.0,0.0,0.0
GenCo191,2,0.0,0,2,0.0,0.0,0.0
GenCo194,2,0.0,0,2,0.0,159.65978952690702,0.0
GenCo195,2,0.0,0,2,0.0,155.87139555937077,0.0
GenCo196,2,0.0,0,2,0.0,156.55550535834317,0.0
GenCo197,2,0.0,0,2,0.0,151.14213274058926,0.0
GenCo198,2,0.0,0,2,0.0,0.0,0.0
GenCo199,2,0.0,0,2,0.0,0.0,0.0
GenCo200,2,0.0,0,2,0.0,0.0,0.0
GenCo201,2,0.0,0,2,0.0,0.0,0.0
GenCo202,2,0.0,0,2,0.0,0.0,0.0
GenCo203,2,0.0,0,2,0.0,0.0,0.0
GenCo204,2,0.0,0,2,0.0,0.0,0.0
GenCo205,2,0.0,0,2,0.0,0.0,0.0
GenCo206,2,0.0,0,2,0.0,0.0,0.0
GenCo207,2,0.0,0,2,0.0,0.0,0.0
GenCo208,2,0.0,0,2,0.0,0.0,0.0
GenCo209,2,0.0,0,2,0.0,0.0,0.0
GenCo210,2,0.0,0,2,0.0,0.0,0.0
GenCo211,2,0.0,0,2,0.0,126.76812843452282,0.0
GenCo212,2,0.0,0,2,0.0,132.3369146326147,0.0
GenCo213,2,0.0,0,2,0.0,0.0,0.0
GenCo214,2,0.0,0,2,0.0,0.0,0.0
GenCo215,2,0.0,0,2,0.0,0.0,0.0
GenCo216,2,0.0,0,2,0.0,0.0,0.0
GenCo217,2,0.0,0,2,0.0,0.0,0.0
GenCo218,2,0.0,0,2,0.0,0.0,0.0
GenCo219,2,0.0,0,2,0.0,0.0,0.0
GenCo220,2,0.0,0,2,0.0,0.0,0.0
GenCo221,2,0.0,0,2,0.0,0.0,0.0
GenCo222,2,0.0,0,2,0.0,0.0,0.0
GenCo223,2,0.0,0,2,0.0,0.0,0.0
GenCo224,2,0.0,0,2,0.0,0.0,0.0
GenCo225,2,0.0,0,2,0.0,0.0,0.0
GenCo226,2,0.0,0,2,0.0,0.0,0.0
GenCo227,2,0.0,0,2,0.0,0.0,0.0
GenCo228,2,0.0,0,2,0.0,0.0,0.0
GenCo229,2,0.0,0,2,0.0,0.0,0.0
GenCo230,2,0.0,0,2,0.0,0.0,0.0
GenCo231,2,0.0,0,2,0.0,0.0,0.0
GenCo232,2,0.0,0,2,0.0,0.0,0.0
GenCo233,2,0.0,0,2,0.0,0.0,0.0
GenCo234,2,0.0,0,2,0.0,0.0,0.0
GenCo235,2,0.0,0,2,0.0,0.0,0.0
GenCo236,2,0.0,0,2,0.0,0.0,0.0
GenCo237,2,0.0,0,2,0.0,0.0,0.0
GenCo238,2,0.0,0,2,0.0,0.0,0.0
GenCo239,2,0.0,0,2,0.0,0.0,0.0
GenCo240,2,0.0,0,2,0.0,0.0,0.0
GenCo241,2,0.0,0,2,0.0,0.0,0.0
GenCo242,2,0.0,0,2,0.0,0.0,0.0
GenCo243,2,0.0,0,2,0.0,0.0,0.0
GenCo244,2,0.0,0,2,0.0,0.0,0.0
GenCo245,2,0.0,0,2,0.0,0.0,0.0
GenCo246,2,0.0,0,2,0.0,0.0,0.0
GenCo247,2,0.0,0,2,0.0,0.0,0.0
GenCo248,2,0.0,0,2,0.0,0.0,0.0
GenCo249,2,0.0,0,2,0.0,131.13201830041308,0.0
GenCo250,2,0.0,0,2,0.0,132.78927773998808,0.0
GenCo251,2,0.0,0,2,0.0,0.0,0.0
GenCo252,2,0.0,0,2,0.0,0.0,0.0
GenCo253,2,0.0,0,2,0.0,0.0,0.0
GenCo254,2,0.0,0,2,0.0,128.51509655007922,0.0
GenCo255,2,0.0,0,2,0.0,136.1216977834254,0.0
GenCo256,2,0.0,0,2,0.0,133.1406319752531,0.0
GenCo257,2,0.0,0,2,0.0,126.12963854416878,0.0
GenCo258,2,0.0,0,2,0.0,129.34710337489992,0.0
GenCo259,2,0.0,0,2,0.0,131.17866271796206,0.0
GenCo260,2,0.0,0,2,0.0,0.0,0.0
GenCo261,2,0.0,0,2,0.0,0.0,0.0
GenCo262,2,0.0,0,2,0.0,0.0,0.0
GenCo263,2,0.0,0,2,0.0,0.0,0.0
GenCo264,2,0.0,0,2,0.0,0.0,0.0
GenCo265,2,0.0,0,2,0.0,0.0,0.0
GenCo266,2,0.0,0,2,0.0,0.0,0.0
GenCo267,2,0.0,0,2,0.0,0.0,0.0
GenCo268,2,0.0,0,2,0.0,0.0,0.0
GenCo269,2,0.0,0,2,0.0,0.0,0.0
GenCo270,2,0.0,0,2,0.0,0.0,0.0
GenCo271,2,0.0,0,2,0.0,0.0,0.0
GenCo272,2,0.0,0,2,0.0,0.0,0.0
GenCo273,2,0.0,0,2,0.0,0.0,0.0
GenCo274,2,0.0,0,2,0.0,0.0,0.0
GenCo275,2,0.0,0,2,0.0,0.0,0.0
GenCo276,2,0.0,0,2,0.0,0.0,0.0
GenCo277,2,0.0,0,2,0.0,0.0,0.0
GenCo278,2,0.0,0,2,0.0,0.0,0.0
GenCo279,2,0.0,0,2,0.0,0.0,0.0
GenCo280,2,0.0,0,2,0.0,0.0,0.0
GenCo281,2,0.0,0,2,0.0,0.0,0.0
GenCo282,2,0.0,0,2,0.0,141.20594898675714,0.0
GenCo283,2,0.0,0,2,0.0,129.82381370931907,0.0
GenCo284,2,0.0,0,2,0.0,131.5025401737703,0.0
GenCo285,2,0.0,0,2,0.0,132.2552988684518,0.0
GenCo286,2,0.0,0,2,0.0,136.18400088184973,0.0
GenCo287,2,0.0,0,2,0.0,140.1908999005092,0.0
GenCo288,2,0.0,0,2,0.0,144.38395826979098,0.0
GenCo289,2,0.0,0,2,0.0,144.17826272045306,0.0
GenCo290,2,0.0,0,2,0.0,139.8000945980895,0.0
GenCo291,2,0.0,0,2,0.0,146.7909163319446,0.0
GenCo292,2,0.0,0,2,0.0,0.0,0.0
GenCo293,2,0.0,0,2,0.0,129.928517082119,0.0
GenCo294,2,0.0,0,2,0.0,126.53639027856644,0.0
GenCo295,2,0.0,0,2,0.0,126.092634448635,0.0
GenCo296,2,0.0,0,2,0.0,0.0,0.0
GenCo297,2,0.0,0,2,0.0,0.0,0.0
GenCo298,2,0.0,0,2,0.0,0.0,0.0
GenCo299,2,0.0,0,2,0.0,0.0,0.0
GenCo300,2,0.0,0,2,0.0,0.0,0.0
GenCo301,2,0.0,0,2,0.0,0.0,0.0
GenCo302,2,0.0,0,2,0.0,0.0,0.0
GenCo303,2,0.0,0,2,0.0,0.0,0.0
GenCo304,2,0.0,0,2,0.0,133.4332617125871,0.0
GenCo305,2,0.0,0,2,0.0,124.29406280794173,0.0
GenCo306,2,0.0,0,2,0.0,0.0,0.0
GenCo307,2,0.0,0,2,0.0,0.0,0.0
GenCo308,2,0.0,0,2,0.0,0.0,0.0
GenCo309,2,0.0,0,2,0.0,0.0,0.0
GenCo310,2,0.0,0,2,0.0,0.0,0.0
GenCo311,2,0.0,0,2,0.0,159.11550192279498,0.0
GenCo315,2,0.0,0,2,0.0,0.0,0.0
GenCo316,2,0.0,0,2,0.0,0.0,0.0
GenCo317,2,0.0,0,2,0.0,0.0,0.0
GenCo318,2,0.0,0,2,0.0,0.0,0.0
GenCo319,2,0.0,0,2,0.0,0.0,0.0
GenCo320,2,0.0,0,2,0.0,0.0,0.0
GenCo321,2,0.0,0,2,0.0,0.0,0.0
GenCo322,2,0.0,0,2,0.0,0.0,0.0
