,MODEL,STARTUP,SHUTDOWN,NCOST,COST_2,COST_1,COST_0
GenCo0,2,0.0,0,2,0.0,158.47320377215115,0.0
GenCo1,2,0.0,0,2,0.0,160.0648936462038,0.0
GenCo2,2,0.0,0,2,0.0,107.92115548274799,0.0
GenCo3,2,0.0,0,2,0.0,103.24866795908287,0.0
GenCo4,2,0.0,0,2,0.0,104.82673080956808,0.0
GenCo5,2,0.0,0,2,0.0,107.96585612222968,0.0
GenCo6,2,0.0,0,2,0.0,107.90477289771843,0.0
GenCo7,2,0.0,0,2,0.0,106.36054831896121,0.0
GenCo8,2,0.0,0,2,0.0,111.38568919624498,0.0
GenCo9,2,0.0,0,2,0.0,106.9456614436108,0.0
GenCo10,2,0.0,0,2,0.0,105.73990318791013,0.0
GenCo11,2,0.0,0,2,0.0,102.59354091617188,0.0
GenCo12,2,0.0,0,2,0.0,106.93068002147399,0.0
GenCo13,2,0.0,0,2,0.0,137.9627593466804,0.0
GenCo14,2,0.0,0,2,0.0,137.88807530000778,0.0
GenCo15,2,0.0,0,2,0.0,145.39596273708904,0.0
GenCo16,2,0.0,0,2,0.0,147.23598595090706,0.0
GenCo17,2,0.0,0,2,0.0,143.89078471829,0.0
GenCo18,2,0.0,0,2,0.0,143.68594334008534,0.0
GenCo19,2,0.0,0,2,0.0,149.8584229276079,0.0
GenCo20,2,0.0,0,2,0.0,139.94288919765793,0.0
GenCo21,2,0.0,0,2,0.0,149.3980682459133,0.0
GenCo22,2,0.0,0,2,0.0,141.78241712993025,0.0
GenCo23,2,0.0,0,2,0.0,141.006345269288,0.0
GenCo24,2,0.0,0,2,0.0,147.34592718887666,0.0
GenCo25,2,0.0,0,2,0.0,145.770442171051,0.0
GenCo26,2,0.0,0,2,0.0,144.25240317131605,0.0
GenCo27,2,0.0,0,2,0.0,149.62421024081303,0.0
GenCo28,2,0.0,0,2,0.0,0.0,0.0
GenCo29,2,0.0,0,2,0.0,135.94687384028333,0.0
GenCo30,2,0.0,0,2,0.0,133.70975594705456,0.0
GenCo31,2,0.0,0,2,0.0,131.43962143068185,0.0
GenCo32,2,0.0,0,2,0.0,127.55809362563578,0.0
GenCo33,2,0.0,0,2,0.0,127.95110043933765,0.0
GenCo34,2,0.0,0,2,0.0,130.40693795055796,0.0
GenCo35,2,0.0,0,2,0.0,131.06861729143873,0.0
GenCo36,2,0.0,0,2,0.0,0.0,0.0
