,MODEL,STARTUP,SHUTDOWN,NCOST,COST_2,COST_1,COST_0
GenCo0,2,0.0,0,2,0.0,1.0284806081565532,0.0
GenCo1,2,0.0,0,2,0.0,0.9825804786644168,0.0
GenCo2,2,0.0,0,2,0.0,1.002271488498701,0.0
GenCo3,2,0.0,0,2,0.0,1.0065506525270156,0.0
GenCo4,2,0.0,0,2,0.0,1.0161843015442968,0.0
GenCo5,2,0.0,0,2,0.0,0.9933545168772009,0.0
GenCo6,2,0.0,0,2,0.0,1.0168152479460821,0.0
GenCo7,2,0.0,0,2,0.0,0.9943101731878182,0.0
GenCo8,2,0.0,0,2,0.0,0.9923513517616154,0.0
GenCo9,2,0.0,0,2,0.0,0.998698487982399,0.0
GenCo10,2,0.0,0,2,0.0,1.0207758008067496,0.0
GenCo11,2,0.0,0,2,0.0,0.9964023848334088,0.0
GenCo12,2,0.0,0,2,0.0,1.0261664187739843,0.0
GenCo13,2,0.0,0,2,0.0,1.0064518102928872,0.0
GenCo14,2,0.0,0,2,0.0,1.0005050954557142,0.0
GenCo15,2,0.0,0,2,0.0,1.0471869868736123,0.0
GenCo16,2,0.0,0,2,0.0,1.0474396749958856,0.0
GenCo17,2,0.0,0,2,0.0,1.9183696822079779,0.0
GenCo18,2,0.0,0,2,0.0,1.0294619863245609,0.0
GenCo19,2,0.0,0,2,0.0,0.9505011332997577,0.0
GenCo20,2,0.0,0,2,0.0,1.0189251194623308,0.0
GenCo21,2,0.0,0,2,0.0,0.9701417619087683,0.0
GenCo22,2,0.0,0,2,0.0,0.98647347773703,0.0
GenCo23,2,0.0,0,2,0.0,1.0445395910513369,0.0
GenCo24,2,0.0,0,2,0.0,1.0037533958982467,0.0
GenCo25,2,0.0,0,2,0.0,1.0253399226137565,0.0
GenCo26,2,0.0,0,2,0.0,0.987882246747702,0.0
GenCo27,2,0.0,0,2,0.0,0.9792577900496955,0.0
GenCo28,2,0.0,0,2,0.0,1.0040481889980397,0.0
GenCo29,2,0.0,0,2,0.0,0.9563642754120202,0.0
GenCo30,2,0.0,0,2,0.0,1.0282617872005766,0.0
GenCo31,2,0.0,0,2,0.0,1.0249537698215878,0.0
GenCo32,2,0.0,0,2,0.0,0.9916609566762651,0.0
GenCo33,2,0.0,0,2,0.0,1.0484419030743826,0.0
GenCo34,2,0.0,0,2,0.0,1.037245488352449,0.0
GenCo35,2,0.0,0,2,0.0,1.0410838343651734,0.0
GenCo36,2,0.0,0,2,0.0,0.9921337468791682,0.0
GenCo37,2,0.0,0,2,0.0,1.0094112063906338,0.0
GenCo38,2,0.0,0,2,0.0,0.9619033906402614,0.0
GenCo39,2,0.0,0,2,0.0,0.9588866802567942,0.0
GenCo40,2,0.0,0,2,0.0,1.0394593794614764,0.0
GenCo41,2,0.0,0,2,0.0,0.9537582590163597,0.0
GenCo42,2,0.0,0,2,0.0,1.0322515958604648,0.0
GenCo43,2,0.0,0,2,0.0,0.9954958738657383,0.0
GenCo44,2,0.0,0,2,0.0,0.9736079960658123,0.0
GenCo45,2,0.0,0,2,0.0,1.0315973873924307,0.0
GenCo46,2,0.0,0,2,0.0,0.9965150211703078,0.0
GenCo47,2,0.0,0,2,0.0,0.9579671189119081,0.0
GenCo48,2,0.0,0,2,0.0,1.016840064343393,0.0
GenCo49,2,0.0,0,2,0.0,0.9659732740074624,0.0
GenCo50,2,0.0,0,2,0.0,0.9986682633012223,0.0
GenCo51,2,0.0,0,2,0.0,1.0062775260230865,0.0
GenCo52,2,0.0,0,2,0.0,0.9741478478145541,0.0
GenCo53,2,0.0,0,2,0.0,0.9639143218112778,0.0
GenCo54,2,0.0,0,2,0.0,1.0312900488232097,0.0
GenCo55,2,0.0,0,2,0.0,0.9914587676876712,0.0
GenCo56,2,0.0,0,2,0.0,0.960388883211972,0.0
GenCo57,2,0.0,0,2,0.0,0.9588636016899331,0.0
