,MODEL,STARTUP,SHUTDOWN,NCOST,COST_2,COST_1,COST_0
GenCo0,2,0.0,0,2,0.0,1.9285985984590321,0.0
GenCo1,2,0.0,0,2,0.0,2.0951511013770867,0.0
GenCo2,2,0.0,0,2,0.0,1.948819010258823,0.0
GenCo3,2,0.0,0,2,0.0,1.0352693691960175,0.0
GenCo4,2,0.0,0,2,0.0,1.9689673714017273,0.0
GenCo5,2,0.0,0,2,0.0,1.9973191950289153,0.0
GenCo6,2,0.0,0,2,0.0,1.9325815284955137,0.0
GenCo7,2,0.0,0,2,0.0,1.9115136540950917,0.0
GenCo8,2,0.0,0,2,0.0,2.084571381001523,0.0
GenCo9,2,0.0,0,2,0.0,1.9008977336774373,0.0
GenCo10,2,0.0,0,2,0.0,0.9511423496836922,0.0
GenCo11,2,0.0,0,2,0.0,1.9828725732637498,0.0
GenCo12,2,0.0,0,2,0.0,2.0083461786463244,0.0
GenCo13,2,0.0,0,2,0.0,1.0048023918955842,0.0
GenCo14,2,0.0,0,2,0.0,1.0242266566721794,0.0
GenCo15,2,0.0,0,2,0.0,1.9572233608855136,0.0
GenCo16,2,0.0,0,2,0.0,2.0942834501408383,0.0
GenCo17,2,0.0,0,2,0.0,0.9795941889485774,0.0
GenCo18,2,0.0,0,2,0.0,2.079631356980719,0.0
GenCo19,2,0.0,0,2,0.0,2.030484100651191,0.0
GenCo20,2,0.0,0,2,0.0,1.9188503440076843,0.0
GenCo21,2,0.0,0,2,0.0,1.9707664354171759,0.0
GenCo22,2,0.0,0,2,0.0,1.906153880701423,0.0
GenCo23,2,0.0,0,2,0.0,1.9588009134987332,0.0
GenCo24,2,0.0,0,2,0.0,0.9674879109796092,0.0
GenCo25,2,0.0,0,2,0.0,1.046468292487999,0.0
GenCo26,2,0.0,0,2,0.0,1.9816915988276222,0.0
GenCo27,2,0.0,0,2,0.0,1.0049753017849818,0.0
GenCo28,2,0.0,0,2,0.0,1.0438045347202187,0.0
GenCo29,2,0.0,0,2,0.0,0.9907169447891329,0.0
GenCo30,2,0.0,0,2,0.0,1.9643113383209574,0.0
GenCo31,2,0.0,0,2,0.0,1.969462042162158,0.0
GenCo32,2,0.0,0,2,0.0,2.0458652124743804,0.0
GenCo33,2,0.0,0,2,0.0,2.00188541263702,0.0
GenCo34,2,0.0,0,2,0.0,1.0313223953733504,0.0
GenCo35,2,0.0,0,2,0.0,1.903118806838388,0.0
GenCo36,2,0.0,0,2,0.0,1.0171663782211344,0.0
GenCo37,2,0.0,0,2,0.0,0.9816945256125807,0.0
GenCo38,2,0.0,0,2,0.0,1.996376097439852,0.0
GenCo39,2,0.0,0,2,0.0,2.057008519887163,0.0
GenCo40,2,0.0,0,2,0.0,1.9622624166104043,0.0
GenCo41,2,0.0,0,2,0.0,2.0692755438301043,0.0
GenCo42,2,0.0,0,2,0.0,1.0121372306622736,0.0
GenCo43,2,0.0,0,2,0.0,0.9564865782705703,0.0
GenCo44,2,0.0,0,2,0.0,0.9548654893259022,0.0
GenCo45,2,0.0,0,2,0.0,2.067270022966434,0.0
GenCo46,2,0.0,0,2,0.0,1.9837998818427023,0.0
GenCo47,2,0.0,0,2,0.0,2.0431615043901727,0.0
GenCo48,2,0.0,0,2,0.0,2.07358327725504,0.0
GenCo49,2,0.0,0,2,0.0,2.0999012302046403,0.0
GenCo50,2,0.0,0,2,0.0,2.0300430079128913,0.0
