,MODEL,STARTUP,SHUTDOWN,NCOST,COST_2,COST_1,COST_0
GenCo0,2,0.0,0,2,0.0,1.0310335304892662,0.0
GenCo1,2,0.0,0,2,0.0,0.969525052328848,0.0
GenCo2,2,0.0,0,2,0.0,0.9725800419367486,0.0
GenCo3,2,0.0,0,2,0.0,1.0231097610689064,0.0
GenCo4,2,0.0,0,2,0.0,0.9910785976219011,0.0
GenCo5,2,0.0,0,2,0.0,1.0229499805560742,0.0
GenCo6,2,0.0,0,2,0.0,0.9842390184345492,0.0
GenCo7,2,0.0,0,2,0.0,0.9999498956712936,0.0
GenCo8,2,0.0,0,2,0.0,0.9604507327049787,0.0
GenCo9,2,0.0,0,2,0.0,1.0029699659981965,0.0
GenCo10,2,0.0,0,2,0.0,0.9900173683884297,0.0
GenCo11,2,0.0,0,2,0.0,0.956928906700893,0.0
GenCo12,2,0.0,0,2,0.0,2.066076309401792,0.0
GenCo13,2,0.0,0,2,0.0,2.051628849762579,0.0
GenCo14,2,0.0,0,2,0.0,0.9556933588382872,0.0
GenCo15,2,0.0,0,2,0.0,1.025169910526414,0.0
GenCo16,2,0.0,0,2,0.0,1.030485164681367,0.0
GenCo17,2,0.0,0,2,0.0,1.0484364550431127,0.0
GenCo18,2,0.0,0,2,0.0,1.0488428491476025,0.0
GenCo19,2,0.0,0,2,0.0,0.9933511042121911,0.0
GenCo20,2,0.0,0,2,0.0,0.993348021981952,0.0
GenCo21,2,0.0,0,2,0.0,1.9852100021146042,0.0
GenCo22,2,0.0,0,2,0.0,2.047725683946564,0.0
GenCo23,2,0.0,0,2,0.0,2.038962430802291,0.0
GenCo24,2,0.0,0,2,0.0,1.9530163259381035,0.0
GenCo25,2,0.0,0,2,0.0,0.974276968481988,0.0
GenCo26,2,0.0,0,2,0.0,0.9898262851256009,0.0
GenCo27,2,0.0,0,2,0.0,0.9601940028278397,0.0
GenCo28,2,0.0,0,2,0.0,0.9894038906171895,0.0
GenCo29,2,0.0,0,2,0.0,1.0086746484533666,0.0
GenCo30,2,0.0,0,2,0.0,1.0227977242092796,0.0
GenCo31,2,0.0,0,2,0.0,1.043028061575964,0.0
GenCo32,2,0.0,0,2,0.0,0.9917760960028528,0.0
GenCo33,2,0.0,0,2,0.0,1.0410157636064017,0.0
GenCo34,2,0.0,0,2,0.0,1.9862918070324067,0.0
GenCo35,2,0.0,0,2,0.0,1.0251178921218356,0.0
GenCo36,2,0.0,0,2,0.0,1.0008779343532659,0.0
GenCo37,2,0.0,0,2,0.0,1.0088283037297718,0.0
GenCo38,2,0.0,0,2,0.0,1.0134851092910797,0.0
GenCo39,2,0.0,0,2,0.0,0.9979724025234824,0.0
GenCo40,2,0.0,0,2,0.0,1.046438240325828,0.0
GenCo41,2,0.0,0,2,0.0,1.032833678934761,0.0
GenCo42,2,0.0,0,2,0.0,0.9515064107723268,0.0
GenCo43,2,0.0,0,2,0.0,1.0243443517881923,0.0
GenCo44,2,0.0,0,2,0.0,2.0085327509373427,0.0
GenCo45,2,0.0,0,2,0.0,0.9541960922919918,0.0
GenCo46,2,0.0,0,2,0.0,0.9718309087092425,0.0
GenCo47,2,0.0,0,2,0.0,2.011480344991341,0.0
GenCo48,2,0.0,0,2,0.0,0.9991340280874184,0.0
GenCo49,2,0.0,0,2,0.0,0.9603640811444857,0.0
GenCo50,2,0.0,0,2,0.0,1.04055774824182,0.0
GenCo51,2,0.0,0,2,0.0,0.9690646091208133,0.0
GenCo52,2,0.0,0,2,0.0,0.9518154309513859,0.0
GenCo53,2,0.0,0,2,0.0,0.9842450727507762,0.0
GenCo54,2,0.0,0,2,0.0,1.0214803135740123,0.0
GenCo55,2,0.0,0,2,0.0,1.0444716804693417,0.0
GenCo56,2,0.0,0,2,0.0,1.0238205743667455,0.0
GenCo57,2,0.0,0,2,0.0,1.0247195670570108,0.0
GenCo58,2,0.0,0,2,0.0,1.0189758375364382,0.0
GenCo59,2,0.0,0,2,0.0,1.02537866321048,0.0
GenCo60,2,0.0,0,2,0.0,0.971207963430008,0.0
GenCo61,2,0.0,0,2,0.0,0.9867120403371584,0.0
GenCo62,2,0.0,0,2,0.0,1.001049234812355,0.0
GenCo63,2,0.0,0,2,0.0,1.0147942135179988,0.0
GenCo64,2,0.0,0,2,0.0,0.9704209311373628,0.0
GenCo65,2,0.0,0,2,0.0,0.9581547147360057,0.0
GenCo66,2,0.0,0,2,0.0,1.0287882318653532,0.0
GenCo67,2,0.0,0,2,0.0,0.9863678519778527,0.0
GenCo68,2,0.0,0,2,0.0,1.0331874705806883,0.0
GenCo69,2,0.0,0,2,0.0,0.9640437074622968,0.0
GenCo70,2,0.0,0,2,0.0,0.9999248342792852,0.0
GenCo71,2,0.0,0,2,0.0,0.9630244470130367,0.0
GenCo72,2,0.0,0,2,0.0,1.0209927802747474,0.0
GenCo73,2,0.0,0,2,0.0,0.9997548695549682,0.0
GenCo74,2,0.0,0,2,0.0,1.0081107122617263,0.0
GenCo75,2,0.0,0,2,0.0,1.0205204940582435,0.0
GenCo76,2,0.0,0,2,0.0,0.9602079523067545,0.0
GenCo77,2,0.0,0,2,0.0,0.9848087524048017,0.0
GenCo78,2,0.0,0,2,0.0,1.0148753107142663,0.0
GenCo79,2,0.0,0,2,0.0,0.9818775021679155,0.0
GenCo80,2,0.0,0,2,0.0,1.0013208660914912,0.0
GenCo81,2,0.0,0,2,0.0,0.9774409701795183,0.0
GenCo82,2,0.0,0,2,0.0,0.9724040939907933,0.0
GenCo83,2,0.0,0,2,0.0,1.0259854189272544,0.0
GenCo84,2,0.0,0,2,0.0,0.9875767069845547,0.0
GenCo85,2,0.0,0,2,0.0,0.9638710445519987,0.0
GenCo86,2,0.0,0,2,0.0,1.0491146932456898,0.0
GenCo87,2,0.0,0,2,0.0,1.028926388866022,0.0
