,MODEL,STARTUP,SHUTDOWN,NCOST,COST_2,COST_1,COST_0
GenCo0,2,0.0,0,2,0.0,1.0483227564668636,0.0
GenCo1,2,0.0,0,2,0.0,0.9791232984132597,0.0
GenCo2,2,0.0,0,2,0.0,0.990876844806987,0.0
GenCo3,2,0.0,0,2,0.0,0.9605986207663428,0.0
GenCo4,2,0.0,0,2,0.0,1.0385606221700046,0.0
GenCo5,2,0.0,0,2,0.0,0.9964375838115702,0.0
GenCo6,2,0.0,0,2,0.0,0.9882365473695063,0.0
GenCo7,2,0.0,0,2,0.0,1.0354790141479369,0.0
GenCo8,2,0.0,0,2,0.0,1.0284984424941812,0.0
GenCo9,2,0.0,0,2,0.0,1.0277262719907596,0.0
GenCo10,2,0.0,0,2,0.0,1.0151272670338924,0.0
GenCo11,2,0.0,0,2,0.0,1.0263064624840583,0.0
GenCo12,2,0.0,0,2,0.0,1.0160960050219585,0.0
GenCo13,2,0.0,0,2,0.0,0.9902122609000104,0.0
GenCo14,2,0.0,0,2,0.0,1.0057131462966116,0.0
GenCo15,2,0.0,0,2,0.0,1.0168462856026346,0.0
GenCo16,2,0.0,0,2,0.0,1.0201652882932206,0.0
GenCo17,2,0.0,0,2,0.0,2.0747597692628905,0.0
GenCo18,2,0.0,0,2,0.0,0.9718043862205492,0.0
GenCo19,2,0.0,0,2,0.0,1.0090248291433843,0.0
GenCo20,2,0.0,0,2,0.0,0.9552058743537296,0.0
GenCo21,2,0.0,0,2,0.0,1.0388264767578965,0.0
GenCo22,2,0.0,0,2,0.0,1.0407010082110362,0.0
GenCo23,2,0.0,0,2,0.0,1.0223734477252175,0.0
GenCo24,2,0.0,0,2,0.0,1.0420180629732532,0.0
GenCo25,2,0.0,0,2,0.0,1.021414310643257,0.0
GenCo26,2,0.0,0,2,0.0,0.974584549253495,0.0
GenCo27,2,0.0,0,2,0.0,1.008141571111787,0.0
GenCo28,2,0.0,0,2,0.0,0.9958826567303177,0.0
GenCo29,2,0.0,0,2,0.0,0.9646198589473337,0.0
GenCo30,2,0.0,0,2,0.0,1.0493567206916237,0.0
GenCo31,2,0.0,0,2,0.0,1.000528593153338,0.0
GenCo32,2,0.0,0,2,0.0,0.9699725760411088,0.0
GenCo33,2,0.0,0,2,0.0,1.0328810046068915,0.0
GenCo34,2,0.0,0,2,0.0,0.9613487178303413,0.0
GenCo35,2,0.0,0,2,0.0,0.958115323660343,0.0
GenCo36,2,0.0,0,2,0.0,1.0137224811869883,0.0
GenCo37,2,0.0,0,2,0.0,1.0498961628561827,0.0
GenCo38,2,0.0,0,2,0.0,1.0065282106273854,0.0
GenCo39,2,0.0,0,2,0.0,0.9549242086334435,0.0
GenCo40,2,0.0,0,2,0.0,0.9666672728033265,0.0
GenCo41,2,0.0,0,2,0.0,0.9649846801339668,0.0
GenCo42,2,0.0,0,2,0.0,0.9784161423115019,0.0
GenCo43,2,0.0,0,2,0.0,0.9936421956073185,0.0
GenCo44,2,0.0,0,2,0.0,0.9534692004573864,0.0
GenCo45,2,0.0,0,2,0.0,1.0358099184533833,0.0
