,MODEL,STARTUP,SHUTDOWN,NCOST,COST_2,COST_1,COST_0
GenCo0,2,0.0,0,2,0.0,1.0300092623321953,0.0
GenCo1,2,0.0,0,2,0.0,1.01165413165788,0.0
GenCo2,2,0.0,0,2,0.0,0.9908801435092236,0.0
GenCo3,2,0.0,0,2,0.0,1.0092344632343615,0.0
GenCo4,2,0.0,0,2,0.0,1.001054181377882,0.0
GenCo5,2,0.0,0,2,0.0,1.0095611447022579,0.0
GenCo6,2,0.0,0,2,0.0,1.0396171886254515,0.0
GenCo7,2,0.0,0,2,0.0,0.9747104606827416,0.0
GenCo8,2,0.0,0,2,0.0,0.9975154284214348,0.0
GenCo9,2,0.0,0,2,0.0,0.9870273337310127,0.0
GenCo10,2,0.0,0,2,0.0,1.0452783033318396,0.0
GenCo11,2,0.0,0,2,0.0,1.0096106055127172,0.0
GenCo12,2,0.0,0,2,0.0,1.0064103542012572,0.0
GenCo13,2,0.0,0,2,0.0,1.0217006777494213,0.0
GenCo14,2,0.0,0,2,0.0,0.9778848820496372,0.0
GenCo15,2,0.0,0,2,0.0,0.960170222519048,0.0
GenCo16,2,0.0,0,2,0.0,1.0244059550096822,0.0
GenCo17,2,0.0,0,2,0.0,1.9615103785989345,0.0
GenCo18,2,0.0,0,2,0.0,1.011682431583611,0.0
GenCo19,2,0.0,0,2,0.0,1.0113633115672191,0.0
GenCo20,2,0.0,0,2,0.0,0.990548502948789,0.0
GenCo21,2,0.0,0,2,0.0,1.0309637327891745,0.0
GenCo22,2,0.0,0,2,0.0,1.0031631205873368,0.0
GenCo23,2,0.0,0,2,0.0,1.0248052643601802,0.0
GenCo24,2,0.0,0,2,0.0,0.9928907279757266,0.0
GenCo25,2,0.0,0,2,0.0,0.971734894487389,0.0
GenCo26,2,0.0,0,2,0.0,0.9858088267492174,0.0
GenCo27,2,0.0,0,2,0.0,1.0378796302793811,0.0
GenCo28,2,0.0,0,2,0.0,1.0369465219456915,0.0
GenCo29,2,0.0,0,2,0.0,1.0460366395839455,0.0
GenCo30,2,0.0,0,2,0.0,1.0396805784290475,0.0
GenCo31,2,0.0,0,2,0.0,1.023666179930924,0.0
GenCo32,2,0.0,0,2,0.0,0.9552476769496365,0.0
GenCo33,2,0.0,0,2,0.0,1.0308229791490808,0.0
GenCo34,2,0.0,0,2,0.0,1.0365872922430113,0.0
GenCo35,2,0.0,0,2,0.0,0.9988413007893948,0.0
GenCo36,2,0.0,0,2,0.0,0.97699256022128,0.0
GenCo37,2,0.0,0,2,0.0,1.0106347116301497,0.0
GenCo38,2,0.0,0,2,0.0,0.9972521216827754,0.0
GenCo39,2,0.0,0,2,0.0,1.0010698732301104,0.0
GenCo40,2,0.0,0,2,0.0,0.974792610389096,0.0
GenCo41,2,0.0,0,2,0.0,0.9518111847105016,0.0
GenCo42,2,0.0,0,2,0.0,0.9641419761389316,0.0
GenCo43,2,0.0,0,2,0.0,1.0057641419346677,0.0
GenCo44,2,0.0,0,2,0.0,0.991607068504865,0.0
GenCo45,2,0.0,0,2,0.0,0.9513255595827351,0.0
GenCo46,2,0.0,0,2,0.0,1.0310665493457238,0.0
GenCo47,2,0.0,0,2,0.0,0.967315885039359,0.0
GenCo48,2,0.0,0,2,0.0,0.9861344700566894,0.0
GenCo49,2,0.0,0,2,0.0,0.9548459127125617,0.0
GenCo50,2,0.0,0,2,0.0,1.0162785687056795,0.0
GenCo51,2,0.0,0,2,0.0,1.0031414463557433,0.0
GenCo52,2,0.0,0,2,0.0,0.9716476633069793,0.0
GenCo53,2,0.0,0,2,0.0,0.9994842630852894,0.0
GenCo54,2,0.0,0,2,0.0,1.0447075148908396,0.0
GenCo55,2,0.0,0,2,0.0,1.0490770405117937,0.0
GenCo56,2,0.0,0,2,0.0,1.024386098030057,0.0
GenCo57,2,0.0,0,2,0.0,0.9921112332772694,0.0
GenCo58,2,0.0,0,2,0.0,0.9757633641695508,0.0
GenCo59,2,0.0,0,2,0.0,0.9822751720038757,0.0
GenCo60,2,0.0,0,2,0.0,1.0104461928032644,0.0
GenCo61,2,0.0,0,2,0.0,0.987050947764085,0.0
GenCo62,2,0.0,0,2,0.0,0.969340462136483,0.0
GenCo63,2,0.0,0,2,0.0,1.0320808439779907,0.0
GenCo64,2,0.0,0,2,0.0,0.9992307788779524,0.0
GenCo65,2,0.0,0,2,0.0,1.0218678077496133,0.0
GenCo66,2,0.0,0,2,0.0,0.9576145093259762,0.0
GenCo67,2,0.0,0,2,0.0,0.9692559078345301,0.0
GenCo68,2,0.0,0,2,0.0,1.0351574120836662,0.0
GenCo69,2,0.0,0,2,0.0,1.049383679951505,0.0
GenCo70,2,0.0,0,2,0.0,0.9745411242972313,0.0
GenCo71,2,0.0,0,2,0.0,1.017137266501358,0.0
GenCo72,2,0.0,0,2,0.0,0.9782920072989083,0.0
GenCo73,2,0.0,0,2,0.0,0.9543213271911315,0.0
GenCo74,2,0.0,0,2,0.0,1.0226394329462702,0.0
GenCo75,2,0.0,0,2,0.0,1.012707103329413,0.0
GenCo76,2,0.0,0,2,0.0,1.033577047389561,0.0
GenCo77,2,0.0,0,2,0.0,1.01469624859147,0.0
GenCo78,2,0.0,0,2,0.0,1.0258796797558134,0.0
GenCo79,2,0.0,0,2,0.0,1.0130414784653474,0.0
GenCo80,2,0.0,0,2,0.0,0.9734482794645125,0.0
GenCo81,2,0.0,0,2,0.0,0.9544272418637815,0.0
GenCo82,2,0.0,0,2,0.0,1.043615222094402,0.0
GenCo83,2,0.0,0,2,0.0,0.9967165097235207,0.0
GenCo84,2,0.0,0,2,0.0,1.0267785814170887,0.0
GenCo85,2,0.0,0,2,0.0,0.9879915951583234,0.0
GenCo86,2,0.0,0,2,0.0,1.9255785232869285,0.0
